county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Nolan,Precinct 1,"Registered Voters",,,,897,,,
Nolan,Precinct 1,"Ballots Cast",,,,521,11,351,159
Nolan,Precinct 1,"President",,REP,"Donald J. Trump/JD Vance",384,2,271,111
Nolan,Precinct 1,"President",,DEM,"Kamala D. Harris/Tim Walz",131,9,75,47
Nolan,Precinct 1,"President",,LIB,"Chase Oliver/Mike ter Maat",2,0,2,0
Nolan,Precinct 1,"President",,GRN,"Jill Stein/Rudolph Ware",0,0,0,0
Nolan,Precinct 1,"President",,,"Write-ins",1,0,1,0
Nolan,Precinct 1,"U.S. Senate",,REP,"Ted Cruz",360,3,259,98
Nolan,Precinct 1,"U.S. Senate",,DEM,"Colin Allred",140,8,81,51
Nolan,Precinct 1,"U.S. Senate",,LIB,"Ted Brown",10,0,3,7
Nolan,Precinct 1,"U.S. Senate",,,"Write-ins",1,0,1,0
Nolan,Precinct 1,"U.S. House",19,REP,"Jodey C. Arrington",397,2,276,119
Nolan,Precinct 1,"U.S. House",19,LIB,"Bernard Johnson",40,4,23,13
Nolan,Precinct 1,"U.S. House",19,IND,"Nathan Lewis",48,2,32,14
Nolan,Precinct 1,"Railroad Commissioner",,REP,"Christi Craddick",360,1,259,100
Nolan,Precinct 1,"Railroad Commissioner",,DEM,"Katherine Culbert",105,5,64,36
Nolan,Precinct 1,"Railroad Commissioner",,LIB,"Hawk Dunlap",17,2,7,8
Nolan,Precinct 1,"Railroad Commissioner",,GRN,"Eddie Espinoza",15,1,6,8
Nolan,Precinct 1,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Nolan,Precinct 1,"Justice, Supreme Court, PI 2",,REP,"Jimmy Blacklock",375,2,269,104
Nolan,Precinct 1,"Justice, Supreme Court, PI 2",,DEM,"DaSean Jones",121,7,68,46
Nolan,Precinct 1,"Justice, Supreme Court, PI 4",,REP,"John Devine",365,3,260,102
Nolan,Precinct 1,"Justice, Supreme Court, PI 4",,DEM,"Christine Vinh Weems",131,6,75,50
Nolan,Precinct 1,"Justice, Supreme Court, PI 6",,REP,"Jane Bland",361,2,258,101
Nolan,Precinct 1,"Justice, Supreme Court, PI 6",,DEM,"Bonnie Lee Goldstein",124,7,70,47
Nolan,Precinct 1,"Justice, Supreme Court, PI 6",,LIB,"J. David Roberson",10,0,8,2
Nolan,Precinct 1,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",367,2,262,103
