county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Coke,1 - CRL,Registered Voters,,,,401,,,
Coke,1 - CRL,Ballots Cast,,,,260,,,
Coke,1 - CRL,President,,REP,Donald J. Trump JD Vance,226,7,165,54
Coke,1 - CRL,President,,DEM,Kamala D. Harris Tim Walz,31,0,21,10
Coke,1 - CRL,President,,LIB,Chase Oliver Mike ter Maat,2,0,2,0
Coke,1 - CRL,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0
Coke,1 - CRL,President,,,Under Votes,1,0,0,1
Coke,1 - CRL,President,,,Over Votes,0,0,0,0
Coke,1 - CRL,U.S. Senate,,REP,Ted Cruz,213,7,157,49
Coke,1 - CRL,U.S. Senate,,DEM,Colin Allred,40,0,26,14
Coke,1 - CRL,U.S. Senate,,LIB,Ted Brown,4,0,2,2
Coke,1 - CRL,U.S. Senate,,,Under Votes,3,0,3,0
Coke,1 - CRL,U.S. Senate,,,Over Votes,0,0,0,0
Coke,1 - CRL,U.S. House,11,REP,August Pfluger,235,6,173,56
Coke,1 - CRL,U.S. House,11,,Under Votes,25,1,15,9
Coke,1 - CRL,U.S. House,11,,Over Votes,0,0,0,0
Coke,1 - CRL,Railroad Commissioner,,REP,Christi Craddick,200,6,145,49
Coke,1 - CRL,Railroad Commissioner,,DEM,Katherine Culbert,28,0,20,8
Coke,1 - CRL,Railroad Commissioner,,LIB,Hawk Dunlap,15,0,13,2
Coke,1 - CRL,Railroad Commissioner,,GRN,Eddie Espinoza,2,0,2,0
Coke,1 - CRL,Railroad Commissioner,,,Under Votes,15,1,8,6
Coke,1 - CRL,Railroad Commissioner,,,Over Votes,0,0,0,0
Coke,1 - CRL,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,211,6,152,53
Coke,1 - CRL,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,27,0,19,8
Coke,1 - CRL,"Justice, Supreme Court, Place 2",2,,Under Votes,22,1,17,4
Coke,1 - CRL,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Coke,1 - CRL,"Justice, Supreme Court, Place 4",4,REP,John Devine,210,6,154,50
