county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Fayette,101N La Grange,"Registered Voters",,,,2043,,,
Fayette,101N La Grange,"Ballots Cast",,,,1389,61,1051,277
Fayette,101N La Grange,"Ballots Cast Blank",,,,0,0,0,0
Fayette,101N La Grange,"President",,REP,"Donald J. Trump/JD Vance",1026,36,810,180
Fayette,101N La Grange,"President",,DEM,"Kamala D. Harris/Tim Walz",336,25,224,87
Fayette,101N La Grange,"President",,LIB,"Chase Oliver/Mike ter Maat",8,0,4,4
Fayette,101N La Grange,"President",,GRN,"Jill Stein/Rudolph Ware",6,0,3,3
Fayette,101N La Grange,"President",,,"Write-ins",4,0,4,0
Fayette,101N La Grange,"President",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"President",,,"Under Votes",8,0,4,4
Fayette,101N La Grange,"U.S. Senate",,REP,"Ted Cruz",991,34,793,164
Fayette,101N La Grange,"U.S. Senate",,DEM,"Colin Allred",350,25,234,91
Fayette,101N La Grange,"U.S. Senate",,LIB,"Ted Brown",35,1,16,18
Fayette,101N La Grange,"U.S. Senate",,,"Write-ins",0,0,0,0
Fayette,101N La Grange,"U.S. Senate",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"U.S. Senate",,,"Under Votes",13,0,8,5
Fayette,101N La Grange,"U.S. House",10,REP,"Michael T. McCaul",1044,39,826,179
Fayette,101N La Grange,"U.S. House",10,DEM,"Theresa Boisseau",295,20,197,78
Fayette,101N La Grange,"U.S. House",10,LIB,"Jeff Miller",24,1,9,14
Fayette,101N La Grange,"U.S. House",10,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"U.S. House",10,,"Under Votes",26,1,19,6
Fayette,101N La Grange,"Railroad Commissioner",,REP,"Christi Craddick",1010,36,795,179
Fayette,101N La Grange,"Railroad Commissioner",,DEM,"Katherine Culbert",297,23,202,72
Fayette,101N La Grange,"Railroad Commissioner",,LIB,"Hawk Dunlap",30,0,19,11
Fayette,101N La Grange,"Railroad Commissioner",,GRN,"Eddie Espinoza",13,1,7,5
Fayette,101N La Grange,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Fayette,101N La Grange,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Railroad Commissioner",,,"Under Votes",39,1,28,10
Fayette,101N La Grange,"Justice, Supreme Court",Pl 2,REP,"Jimmy Blacklock",1028,37,812,179
Fayette,101N La Grange,"Justice, Supreme Court",Pl 2,DEM,"DaSean Jones",318,23,208,87
Fayette,101N La Grange,"Justice, Supreme Court",Pl 2,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, Supreme Court",Pl 2,,"Under Votes",43,1,31,11
Fayette,101N La Grange,"Justice, Supreme Court",Pl 4,REP,"John Devine",1010,35,799,176
Fayette,101N La Grange,"Justice, Supreme Court",Pl 4,DEM,"Christine Vinh Weems",328,22,217,89
Fayette,101N La Grange,"Justice, Supreme Court",Pl 4,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, Supreme Court",Pl 4,,"Under Votes",51,4,35,12
Fayette,101N La Grange,"Justice, Supreme Court",Pl 6,REP,"Jane Bland",997,37,788,172
Fayette,101N La Grange,"Justice, Supreme Court",Pl 6,DEM,"Bonnie Lee Goldstein",305,23,204,78
Fayette,101N La Grange,"Justice, Supreme Court",Pl 6,LIB,"J. David Roberson",39,0,21,18
Fayette,101N La Grange,"Justice, Supreme Court",Pl 6,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, Supreme Court",Pl 6,,"Under Votes",48,1,38,9
Fayette,101N La Grange,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",1014,37,803,174
Fayette,101N La Grange,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",317,23,208,86
Fayette,101N La Grange,"Presiding Judge, Ct of Crim App",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Presiding Judge, Ct of Crim App",,,"Under Votes",58,1,40,17
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 7,REP,"Gina Parker",1019,36,803,180
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 7,DEM,"Nancy Mulder",306,22,205,79
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 7,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 7,,"Under Votes",64,3,43,18
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 8,REP,"Lee Finley",1026,37,800,189
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 8,DEM,"Chika Anyiam",304,23,204,77
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 8,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Judge, Ct of Crim App",Pl 8,,"Under Votes",59,1,47,11
Fayette,101N La Grange,"Member, State BoE",10,REP,"Tom Maynard",1004,38,798,168
Fayette,101N La Grange,"Member, State BoE",10,DEM,"Raquel Saenz Ortiz",329,22,211,96
Fayette,101N La Grange,"Member, State BoE",10,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Member, State BoE",10,,"Under Votes",56,1,42,13
Fayette,101N La Grange,"State Representative",85,REP,"Stan Kitzman",1122,42,859,221
Fayette,101N La Grange,"State Representative",85,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"State Representative",85,,"Under Votes",267,19,192,56
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 2,REP,"John Messinger",999,36,794,169
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 2,DEM,"Maggie Ellis",326,23,210,93
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 2,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 2,,"Under Votes",64,2,47,15
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 3,DEM,"Chari Kelly",653,32,467,154
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 3,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 3,,"Under Votes",736,29,584,123
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 5,DEM,"Karin Crump",638,31,460,147
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 5,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 5,,"Under Votes",751,30,591,130
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 6,DEM,"Gisela D. Triana",646,30,470,146
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 6,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Justice, 3rd Ct of App Dist",Pl 6,,"Under Votes",743,31,581,131
Fayette,101N La Grange,"County Attorney",,REP,"James Herbrich",1172,49,886,237
Fayette,101N La Grange,"County Attorney",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"County Attorney",,,"Under Votes",217,12,165,40
Fayette,101N La Grange,"Sheriff",,REP,"Keith Korenek",1163,49,882,232
Fayette,101N La Grange,"Sheriff",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Sheriff",,,"Under Votes",226,12,169,45
Fayette,101N La Grange,"County Tax Assessor-Collector",,REP,"Sylvia Mendoza",1168,49,886,233
Fayette,101N La Grange,"County Tax Assessor-Collector",,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"County Tax Assessor-Collector",,,"Under Votes",221,12,165,44
Fayette,101N La Grange,"County Commissioner",Pct 1,REP,"Jason McBroom",1158,47,876,235
Fayette,101N La Grange,"County Commissioner",Pct 1,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"County Commissioner",Pct 1,,"Under Votes",231,14,175,42
Fayette,101N La Grange,"Constable",Pct 1,REP,"WM Billy Roensch",1134,49,855,230
Fayette,101N La Grange,"Constable",Pct 1,,"Over Votes",0,0,0,0
Fayette,101N La Grange,"Constable",Pct 1,,"Under Votes",255,12,196,47
Fayette,110 Warda,"Registered Voters",,,,1055,,,
Fayette,110 Warda,"Ballots Cast",,,,811,37,547,227
Fayette,110 Warda,"Ballots Cast Blank",,,,0,0,0,0
Fayette,110 Warda,"President",,REP,"Donald J. Trump/JD Vance",649,25,451,173
Fayette,110 Warda,"President",,DEM,"Kamala D. Harris/Tim Walz",140,12,85,43
Fayette,110 Warda,"President",,LIB,"Chase Oliver/Mike ter Maat",13,0,10,3
Fayette,110 Warda,"President",,GRN,"Jill Stein/Rudolph Ware",1,0,0,1
Fayette,110 Warda,"President",,,"Write-ins",1,0,1,0
Fayette,110 Warda,"President",,,"Over Votes",0,0,0,0
Fayette,110 Warda,"President",,,"Under Votes",10,0,4,6
Fayette,110 Warda,"U.S. Senate",,REP,"Ted Cruz",645,24,449,172
Fayette,110 Warda,"U.S. Senate",,DEM,"Colin Allred",147,12,88,47
Fayette,110 Warda,"U.S. Senate",,LIB,"Ted Brown",13,0,6,7
Fayette,110 Warda,"U.S. Senate",,,"Write-ins",0,0,0,0
Fayette,110 Warda,"U.S. Senate",,,"Over Votes",0,0,0,0
Fayette,110 Warda,"U.S. Senate",,,"Under Votes",6,1,0,5
Fayette,110 Warda,"U.S. House",10,REP,"Michael T. McCaul",670,25,466,179
Fayette,110 Warda,"U.S. House",10,DEM,"Theresa Boisseau",113,11,64,38
Fayette,110 Warda,"U.S. House",10,LIB,"Jeff Miller",13,0,7,6
Fayette,110 Warda,"U.S. House",10,,"Over Votes",0,0,0,0
Fayette,110 Warda,"U.S. House",10,,"Under Votes",15,1,10,4
Fayette,110 Warda,"Railroad Commissioner",,REP,"Christi Craddick",653,22,460,171
Fayette,110 Warda,"Railroad Commissioner",,DEM,"Katherine Culbert",119,11,69,39
Fayette,110 Warda,"Railroad Commissioner",,LIB,"Hawk Dunlap",21,2,10,9
Fayette,110 Warda,"Railroad Commissioner",,GRN,"Eddie Espinoza",3,1,1,1
Fayette,110 Warda,"Railroad Commissioner",,,"Write-ins",1,1,0,0
Fayette,110 Warda,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Fayette,110 Warda,"Railroad Commissioner",,,"Under Votes",14,0,11,3
Fayette,110 Warda,"Justice, Supreme Court",Pl 2,REP,"Jimmy Blacklock",669,24,463,182
Fayette,110 Warda,"Justice, Supreme Court",Pl 2,DEM,"DaSean Jones",122,12,73,37
Fayette,110 Warda,"Justice, Supreme Court",Pl 2,,"Over Votes",0,0,0,0
Fayette,110 Warda,"Justice, Supreme Court",Pl 2,,"Under Votes",20,1,11,8
Fayette,110 Warda,"Justice, Supreme Court",Pl 4,REP,"John Devine",651,24,451,176
Fayette,110 Warda,"Justice, Supreme Court",Pl 4,DEM,"Christine Vinh Weems",126,11,76,39
Fayette,110 Warda,"Justice, Supreme Court",Pl 4,,"Over Votes",0,0,0,0
Fayette,110 Warda,"Justice, Supreme Court",Pl 4,,"Under Votes",34,2,20,12
Fayette,110 Warda,"Justice, Supreme Court",Pl 6,REP,"Jane Bland",654,25,458,171
Fayette,110 Warda,"Justice, Supreme Court",Pl 6,DEM,"Bonnie Lee Goldstein",127,11,73,43
Fayette,110 Warda,"Justice, Supreme Court",Pl 6,LIB,"J. David Roberson",8,0,1,7
Fayette,110 Warda,"Justice, Supreme Court",Pl 6,,"Over Votes",0,0,0,0
Fayette,110 Warda,"Justice, Supreme Court",Pl 6,,"Under Votes",22,1,15,6
Fayette,110 Warda,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",660,25,459,176
Fayette,110 Warda,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",127,11,74,42
Fayette,110 Warda,"Presiding Judge, Ct of Crim App",,,"Over Votes",0,0,0,0
Fayette,110 Warda,"Presiding Judge, Ct of Crim App",,,"Under Votes",24,1,14,9
Fayette,110 Warda,"Judge, Ct of Crim App",Pl 7,REP,"Gina Parker",656,26,457,173
Fayette,110 Warda,"Judge, Ct of Crim App",Pl 7,DEM,"Nancy Mulder",125,10,74,41
