county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Medina,1A,Registered Voters,,,,2332,,,
Medina,1A,Ballots Cast,,,,1753,,,
Medina,1A,President,,REP,DONALD J. TRUMP/JD VANCE,1187,36,866,285
Medina,1A,President,,DEM,KAMALA D. HARRIS/ TIM WALZ,541,25,412,104
Medina,1A,President,,LIB,CHASE OLIVER / MIKE ter MAAT,10,0,7,3
Medina,1A,President,,GRN,JILL STEIN/RUDOLPH WARE,8,0,5,3
Medina,1A,President,,,Under Votes,7,0,7,0
Medina,1A,President,,,Over Votes,0,0,0,0
Medina,1A,U.S. Senate,,REP,TED CRUZ,1138,34,841,263
Medina,1A,U.S. Senate,,DEM,COLIN ALLRED,559,23,426,110
Medina,1A,U.S. Senate,,LIB,TED BROWN,38,2,21,15
Medina,1A,U.S. Senate,,,Under Votes,18,2,9,7
Medina,1A,U.S. Senate,,,Over Votes,0,0,0,0
Medina,1A,U.S. House,23,REP,TONY GONZALES,1263,37,926,300
Medina,1A,U.S. House,23,DEM,S. LIMON,451,21,344,86
Medina,1A,U.S. House,23,,Under Votes,39,3,27,9
Medina,1A,U.S. House,23,,Over Votes,0,0,0,0
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,REP,CHRISTI CRADDICK,1172,34,855,283
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,DEM,KATHERINE CULBERT,450,19,354,77
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,LIB,HAWK DUNLAP,46,0,29,17
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,GRN,EDDIE ESPINOZA,26,0,20,6
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,,Under Votes,59,8,39,12
Medina,1A,Railroad Commissioner - VOTE FOR NONE OR ONE,,,Over Votes,0,0,0,0
Medina,1A,"Justice, Supreme Court, Place 2 - VOTE FOR NONE OR ONE",2,REP,JIMMY BLACKLOCK,1222,36,899,287
Medina,1A,"Justice, Supreme Court, Place 2 - VOTE FOR NONE OR ONE",2,DEM,DASEAN JONES,477,18,364,95
Medina,1A,"Justice, Supreme Court, Place 2 - VOTE FOR NONE OR ONE",2,,Under Votes,54,7,34,13
Medina,1A,"Justice, Supreme Court, Place 2 - VOTE FOR NONE OR ONE",2,,Over Votes,0,0,0,0
Medina,1A,"Justice, Supreme Court, Place 4 - VOTE FOR NONE OR ONE",4,REP,JOHN DEVINE,1198,36,880,282
Medina,1A,"Justice, Supreme Court, Place 4 - VOTE FOR NONE OR ONE",4,DEM,CHRISTINE VINH WEEMS,494,18,379,97
Medina,1A,"Justice, Supreme Court, Place 4 - VOTE FOR NONE OR ONE",4,,Under Votes,61,7,38,16
Medina,1A,"Justice, Supreme Court, Place 4 - VOTE FOR NONE OR ONE",4,,Over Votes,0,0,0,0
Medina,1A,"Justice, Supreme Court, Place 6 - VOTE FOR NONE OR ONE",6,REP,JANE BLAND,1172,34,862,276
Medina,1A,"Justice, Supreme Court, Place 6 - VOTE FOR NONE OR ONE",6,DEM,BONNIE LEE GOLDSTEIN,463,19,358,86
Medina,1A,"Justice, Supreme Court, Place 6 - VOTE FOR NONE OR ONE",6,LIB,J. DAVID ROBERSON,56,0,37,19
Medina,1A,"Justice, Supreme Court, Place 6 - VOTE FOR NONE OR ONE",6,,Under Votes,62,8,40,14
Medina,1A,"Justice, Supreme Court, Place 6 - VOTE FOR NONE OR ONE",6,,Over Votes,0,0,0,0
Medina,1A,"Presiding Judge, Court of Criminal Appeals - VOTE FOR NONE OR ONE",,REP,DAVID J. SCHENCK,1209,36,885,288
Medina,1A,"Presiding Judge, Court of Criminal Appeals - VOTE FOR NONE OR ONE",,DEM,HOLLY TAYLOR,480,18,368,94
Medina,1A,"Presiding Judge, Court of Criminal Appeals - VOTE FOR NONE OR ONE",,,Under Votes,64,7,44,13
Medina,1A,"Presiding Judge, Court of Criminal Appeals - VOTE FOR NONE OR ONE",,,Over Votes,0,0,0,0
Medina,1A,"Judge, Court of Criminal Appeals Place 7 - VOTE FOR NONE OR ONE",7,REP,GINA PARKER,1217,36,890,291
Medina,1A,"Judge, Court of Criminal Appeals Place 7 - VOTE FOR NONE OR ONE",7,DEM,NANCY MULDER,467,18,360,89
