county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Cottle,Precinct 101,"Ballots Cast",,,,191,6,158,27
Cottle,Precinct 101,"Ballots Cast Blank",,,,0,0,0,0
Cottle,Precinct 101,"President",,REP,"Donald J. Trump",171,4,143,24
Cottle,Precinct 101,"President",,DEM,"Kamala D. Harris",18,2,14,2
Cottle,Precinct 101,"President",,LIB,"Chase Oliver",0,0,0,0
Cottle,Precinct 101,"President",,GRN,"Jill Stein",0,0,0,0
Cottle,Precinct 101,"President",,,"Write-ins",0,0,0,0
Cottle,Precinct 101,"U.S. Senate",,REP,"Ted Cruz",169,4,140,25
Cottle,Precinct 101,"U.S. Senate",,DEM,"Colin Allred",18,2,14,2
Cottle,Precinct 101,"U.S. Senate",,LIB,"Ted Brown",1,0,1,0
Cottle,Precinct 101,"U.S. Senate",,,"Write-ins",0,0,0,0
Cottle,Precinct 101,"U.S. House",13,REP,"Ronny Jackson",165,6,135,24
Cottle,Precinct 101,"Railroad Commissioner",,REP,"Christi Craddick",161,4,132,25
Cottle,Precinct 101,"Railroad Commissioner",,DEM,"Katherine Culbert",16,2,13,1
Cottle,Precinct 101,"Railroad Commissioner",,LIB,"Hawk Dunlap",6,0,6,0
Cottle,Precinct 101,"Railroad Commissioner",,GRN,"Eddie Espinoza",1,0,0,1
Cottle,Precinct 101,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Cottle,Precinct 101,"Justice, Supreme Court",Pl 2,REP,"Jimmy Blacklock",168,4,138,26
Cottle,Precinct 101,"Justice, Supreme Court",Pl 2,DEM,"DaSean Jones",15,2,12,1
Cottle,Precinct 101,"Justice, Supreme Court",Pl 4,REP,"John Devine",169,4,140,25
Cottle,Precinct 101,"Justice, Supreme Court",Pl 4,DEM,"Christine Vinh Weems",16,2,12,2
Cottle,Precinct 101,"Justice, Supreme Court",Pl 6,REP,"Jane Bland",164,5,135,24
Cottle,Precinct 101,"Justice, Supreme Court",Pl 6,DEM,"Bonnie Lee Goldstein",16,1,13,2
Cottle,Precinct 101,"Justice, Supreme Court",Pl 6,LIB,"J. David Roberson",6,0,5,1
Cottle,Precinct 101,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",170,4,140,26
Cottle,Precinct 101,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",15,2,12,1
Cottle,Precinct 101,"Judge, Ct of Crim App",Pl 7,REP,"Gina Parker",168,4,140,24
Cottle,Precinct 101,"Judge, Ct of Crim App",Pl 7,DEM,"Nancy Mulder",17,2,13,2
Cottle,Precinct 101,"Judge, Ct of Crim App",Pl 8,REP,"Lee Finley",168,4,139,25
Cottle,Precinct 101,"Judge, Ct of Crim App",Pl 8,DEM,"Chika Anyiam",18,2,14,2
Cottle,Precinct 101,"Member, State BoE",15,REP,"Aaron Kinsey",164,4,136,24
Cottle,Precinct 101,"Member, State BoE",15,DEM,"Morgan Kirkpatrick",16,2,13,1
Cottle,Precinct 101,"Member, State BoE",15,LIB,"Jack B. Westbrook",6,0,4,2
Cottle,Precinct 101,"State Representative",69,REP,"James B Frank",169,4,140,25
Cottle,Precinct 101,"State Representative",69,DEM,"Walter Coppage",15,2,12,1
Cottle,Precinct 101,"Justice, 7th Ct of App Dist",Pl 2,REP,"Judy Parker",170,6,139,25
Cottle,Precinct 101,"Justice, 7th Ct of App Dist",Pl 3,REP,"Alex Yarbrough",165,6,134,25
Cottle,Precinct 101,"Dist Judge",50th Judicial Dist,REP,"Jennifer A. Habert",167,6,137,24
