county,precinct,office,district,party,candidate,votes,absentee,early,election
Lubbock,4,Justice,,REP,Alex Yarbrough,221,5,143,73
Lubbock,5,Justice,,REP,Alex Yarbrough,251,3,182,66
Lubbock,6,Justice,,REP,Alex Yarbrough,167,3,110,54
Lubbock,7,Justice,,REP,Alex Yarbrough,1549,26,1280,243
Lubbock,8,Justice,,REP,Alex Yarbrough,764,2,573,189
Lubbock,9,Justice,,REP,Alex Yarbrough,1257,52,1048,157
Lubbock,10,Justice,,REP,Alex Yarbrough,235,0,165,70
Lubbock,11,Justice,,REP,Alex Yarbrough,52,0,41,11
Lubbock,12,Justice,,REP,Alex Yarbrough,1049,22,874,153
Lubbock,13,Justice,,REP,Alex Yarbrough,315,5,253,57
Lubbock,14,Justice,,REP,Alex Yarbrough,550,8,428,114
Lubbock,15,Justice,,REP,Alex Yarbrough,1012,11,806,195
Lubbock,17,Justice,,REP,Alex Yarbrough,837,13,618,206
Lubbock,19,Justice,,REP,Alex Yarbrough,208,5,143,60
Lubbock,20,Justice,,REP,Alex Yarbrough,150,0,102,48
Lubbock,21,Justice,,REP,Alex Yarbrough,749,11,559,179
Lubbock,22,Justice,,REP,Alex Yarbrough,1223,28,952,243
Lubbock,23,Justice,,REP,Alex Yarbrough,616,10,478,128
Lubbock,24,Justice,,REP,Alex Yarbrough,651,9,465,177
Lubbock,25,Justice,,REP,Alex Yarbrough,282,1,218,63
Lubbock,26,Justice,,REP,Alex Yarbrough,667,5,494,168
Lubbock,27,Justice,,REP,Alex Yarbrough,1148,18,846,284
Lubbock,28,Justice,,REP,Alex Yarbrough,970,21,790,159
Lubbock,29,Justice,,REP,Alex Yarbrough,875,15,667,193
Lubbock,30,Justice,,REP,Alex Yarbrough,1031,15,797,219
Lubbock,31,Justice,,REP,Alex Yarbrough,966,10,799,157
Lubbock,32,Justice,,REP,Alex Yarbrough,1826,9,1486,331
Lubbock,33,Justice,,REP,Alex Yarbrough,2514,19,2160,335
Lubbock,34,Justice,,REP,Alex Yarbrough,319,2,269,48
Lubbock,35,Justice,,REP,Alex Yarbrough,543,4,469,70
Lubbock,36,Justice,,REP,Alex Yarbrough,1082,19,878,185
Lubbock,37,Justice,,REP,Alex Yarbrough,919,6,802,111
Lubbock,38,Justice,,REP,Alex Yarbrough,538,6,390,142
Lubbock,39,Justice,,REP,Alex Yarbrough,1189,14,1019,156
Lubbock,40,Justice,,REP,Alex Yarbrough,149,4,97,48
Lubbock,41,Justice,,REP,Alex Yarbrough,1603,23,1353,227
Lubbock,43,Justice,,REP,Alex Yarbrough,396,10,331,55
Lubbock,44,Justice,,REP,Alex Yarbrough,713,10,603,100
Lubbock,45,Justice,,REP,Alex Yarbrough,275,4,224,47
Lubbock,46,Justice,,REP,Alex Yarbrough,2082,11,1730,341
Lubbock,47,Justice,,REP,Alex Yarbrough,1117,28,893,196
Lubbock,49,Justice,,REP,Alex Yarbrough,423,0,318,105
Lubbock,50,Justice,,REP,Alex Yarbrough,409,0,295,114
Lubbock,51,Justice,,REP,Alex Yarbrough,77,0,60,17
Lubbock,52,Justice,,REP,Alex Yarbrough,1594,22,1265,307
Lubbock,53,Justice,,REP,Alex Yarbrough,1190,12,872,306
Lubbock,54,Justice,,REP,Alex Yarbrough,1914,52,1685,177
Lubbock,56,Justice,,REP,Alex Yarbrough,527,9,442,76
Lubbock,57,Justice,,REP,Alex Yarbrough,1932,16,1491,425
Lubbock,58,Justice,,REP,Alex Yarbrough,693,16,570,107
Lubbock,59,Justice,,REP,Alex Yarbrough,1209,12,947,250
Lubbock,60,Justice,,REP,Alex Yarbrough,741,20,631,90
Lubbock,62,Justice,,REP,Alex Yarbrough,1156,29,940,187
Lubbock,63,Justice,,REP,Alex Yarbrough,75,0,54,21
Lubbock,65,Justice,,REP,Alex Yarbrough,473,12,382,79
Lubbock,66,Justice,,REP,Alex Yarbrough,1552,49,1379,124
Lubbock,67,Justice,,REP,Alex Yarbrough,1051,20,832,199
Lubbock,72,Justice,,REP,Alex Yarbrough,1341,16,1082,243
Lubbock,75,Justice,,REP,Alex Yarbrough,728,15,634,79
Lubbock,76,Justice,,REP,Alex Yarbrough,1275,5,1031,239
Lubbock,78,Justice,,REP,Alex Yarbrough,2181,47,1924,210
Lubbock,92,Justice,,REP,Alex Yarbrough,314,3,237,74
Lubbock,102,Justice,,REP,Alex Yarbrough,387,6,324,57
Lubbock,103,Justice,,REP,Alex Yarbrough,325,3,279,43
Lubbock,104,Justice,,REP,Alex Yarbrough,673,10,585,78
Lubbock,108,Justice,,REP,Alex Yarbrough,644,2,482,160
Lubbock,109,Justice,,REP,Alex Yarbrough,2460,45,2150,265
Lubbock,110,Justice,,REP,Alex Yarbrough,3079,66,2745,268
Lubbock,111,Justice,,REP,Alex Yarbrough,2054,17,1740,297
Lubbock,112,Justice,,REP,Alex Yarbrough,1032,29,818,185
Lubbock,113,Justice,,REP,Alex Yarbrough,1229,5,932,292
Lubbock,114,Justice,,REP,Alex Yarbrough,274,4,208,62
Lubbock,118,Justice,,REP,Alex Yarbrough,767,17,602,148
Lubbock,119,Justice,,REP,Alex Yarbrough,1321,6,1027,288
Lubbock,120,Justice,,REP,Alex Yarbrough,2130,30,1784,316
Lubbock,121,Justice,,REP,Alex Yarbrough,2844,25,2406,413
Lubbock,122,Justice,,REP,Alex Yarbrough,830,14,633,183
Lubbock,123,Justice,,REP,Alex Yarbrough,978,27,836,115
Lubbock,124,Justice,,REP,Alex Yarbrough,1100,19,924,157
Lubbock,125,Justice,,REP,Alex Yarbrough,1200,33,1044,123
Lubbock,126,Justice,,REP,Alex Yarbrough,634,12,511,111
Lubbock,127,Justice,,REP,Alex Yarbrough,1374,47,1132,195
Lubbock,128,Justice,,REP,Alex Yarbrough,1151,35,958,158
Lubbock,129,Justice,,REP,Alex Yarbrough,1954,35,1636,283
Lubbock,135,Justice,,REP,Alex Yarbrough,492,11,419,62
Lubbock,138,Justice,,REP,Alex Yarbrough,386,1,338,47
Lubbock,139,Justice,,REP,Alex Yarbrough,1321,22,1125,174
Lubbock,140,Justice,,REP,Alex Yarbrough,1892,29,1607,256
Lubbock,141,Justice,,REP,Alex Yarbrough,1360,20,1130,210
Lubbock,142,Justice,,REP,Alex Yarbrough,56,0,49,7
Lubbock,151,Justice,,REP,Alex Yarbrough,652,6,519,127
Lubbock,152,Justice,,REP,Alex Yarbrough,604,6,512,86
Lubbock,153,Justice,,REP,Alex Yarbrough,221,5,148,68
Lubbock,154,Justice,,REP,Alex Yarbrough,2244,28,1830,386
Lubbock,155,Justice,,REP,Alex Yarbrough,1687,19,1508,160
Lubbock,178,Justice,,REP,Alex Yarbrough,208,6,177,25
Lubbock,1,Justice,,DEM,Bonnie Lee Goldstein,634,24,494,116
Lubbock,2,Justice,,DEM,Bonnie Lee Goldstein,385,8,300,77
Lubbock,3,Justice,,DEM,Bonnie Lee Goldstein,553,20,407,126
Lubbock,4,Justice,,DEM,Bonnie Lee Goldstein,238,8,175,55
Lubbock,5,Justice,,DEM,Bonnie Lee Goldstein,243,7,198,38
Lubbock,6,Justice,,DEM,Bonnie Lee Goldstein,384,32,283,69
Lubbock,7,Justice,,DEM,Bonnie Lee Goldstein,538,31,416,91
Lubbock,8,Justice,,DEM,Bonnie Lee Goldstein,717,2,579,136
Lubbock,9,Justice,,DEM,Bonnie Lee Goldstein,561,30,466,65
Lubbock,10,Justice,,DEM,Bonnie Lee Goldstein,194,6,138,50
Lubbock,11,Justice,,DEM,Bonnie Lee Goldstein,62,2,51,9
Lubbock,12,Justice,,DEM,Bonnie Lee Goldstein,409,14,345,50
Lubbock,13,Justice,,DEM,Bonnie Lee Goldstein,115,5,85,25
Lubbock,14,Justice,,DEM,Bonnie Lee Goldstein,313,16,229,68
Lubbock,15,Justice,,DEM,Bonnie Lee Goldstein,816,26,642,148
Lubbock,17,Justice,,DEM,Bonnie Lee Goldstein,639,28,476,135
Lubbock,19,Justice,,DEM,Bonnie Lee Goldstein,181,6,137,38
Lubbock,20,Justice,,DEM,Bonnie Lee Goldstein,355,22,266,67
Lubbock,21,Justice,,DEM,Bonnie Lee Goldstein,374,10,277,87
Lubbock,22,Justice,,DEM,Bonnie Lee Goldstein,513,25,399,89
Lubbock,23,Justice,,DEM,Bonnie Lee Goldstein,301,8,237,56
Lubbock,24,Justice,,DEM,Bonnie Lee Goldstein,363,14,262,87
Lubbock,25,Justice,,DEM,Bonnie Lee Goldstein,222,4,172,46
Lubbock,26,Justice,,DEM,Bonnie Lee Goldstein,453,8,326,119
Lubbock,27,Justice,,DEM,Bonnie Lee Goldstein,618,23,448,147
Lubbock,28,Justice,,DEM,Bonnie Lee Goldstein,359,19,275,65
Lubbock,29,Justice,,DEM,Bonnie Lee Goldstein,594,21,438,135
Lubbock,30,Justice,,DEM,Bonnie Lee Goldstein,470,27,335,108
Lubbock,31,Justice,,DEM,Bonnie Lee Goldstein,152,5,116,31
Lubbock,32,Justice,,DEM,Bonnie Lee Goldstein,452,5,371,76
Lubbock,33,Justice,,DEM,Bonnie Lee Goldstein,334,8,261,65
Lubbock,34,Justice,,DEM,Bonnie Lee Goldstein,59,0,47,12
Lubbock,35,Justice,,DEM,Bonnie Lee Goldstein,98,6,76,16
Lubbock,36,Justice,,DEM,Bonnie Lee Goldstein,277,7,217,53
Lubbock,37,Justice,,DEM,Bonnie Lee Goldstein,187,4,156,27
Lubbock,38,Justice,,DEM,Bonnie Lee Goldstein,276,10,211,55
Lubbock,39,Justice,,DEM,Bonnie Lee Goldstein,175,7,137,31
Lubbock,40,Justice,,DEM,Bonnie Lee Goldstein,240,13,169,58
Lubbock,41,Justice,,DEM,Bonnie Lee Goldstein,245,5,193,47
Lubbock,43,Justice,,DEM,Bonnie Lee Goldstein,51,2,35,14
Lubbock,44,Justice,,DEM,Bonnie Lee Goldstein,133,1,113,19
Lubbock,45,Justice,,DEM,Bonnie Lee Goldstein,46,2,38,6
Lubbock,46,Justice,,DEM,Bonnie Lee Goldstein,268,4,210,54
Lubbock,47,Justice,,DEM,Bonnie Lee Goldstein,491,19,377,95
Lubbock,49,Justice,,DEM,Bonnie Lee Goldstein,319,0,258,61
Lubbock,50,Justice,,DEM,Bonnie Lee Goldstein,328,0,259,69
Lubbock,51,Justice,,DEM,Bonnie Lee Goldstein,25,0,19,6
Lubbock,52,Justice,,DEM,Bonnie Lee Goldstein,451,8,365,78
Lubbock,53,Justice,,DEM,Bonnie Lee Goldstein,551,20,401,130
Lubbock,54,Justice,,DEM,Bonnie Lee Goldstein,460,32,370,58
Lubbock,56,Justice,,DEM,Bonnie Lee Goldstein,114,2,87,25
Lubbock,57,Justice,,DEM,Bonnie Lee Goldstein,728,23,541,164
Lubbock,58,Justice,,DEM,Bonnie Lee Goldstein,264,15,212,37
Lubbock,59,Justice,,DEM,Bonnie Lee Goldstein,619,13,489,117
Lubbock,60,Justice,,DEM,Bonnie Lee Goldstein,216,10,175,31
Lubbock,62,Justice,,DEM,Bonnie Lee Goldstein,385,17,305,63
Lubbock,63,Justice,,DEM,Bonnie Lee Goldstein,20,0,14,6
Lubbock,65,Justice,,DEM,Bonnie Lee Goldstein,136,3,106,27
Lubbock,66,Justice,,DEM,Bonnie Lee Goldstein,334,18,279,37
Lubbock,67,Justice,,DEM,Bonnie Lee Goldstein,429,13,338,78
Lubbock,72,Justice,,DEM,Bonnie Lee Goldstein,515,9,402,104
Lubbock,75,Justice,,DEM,Bonnie Lee Goldstein,171,5,149,17
Lubbock,76,Justice,,DEM,Bonnie Lee Goldstein,397,7,311,79
Lubbock,78,Justice,,DEM,Bonnie Lee Goldstein,488,28,407,53
Lubbock,92,Justice,,DEM,Bonnie Lee Goldstein,72,4,47,21
Lubbock,102,Justice,,DEM,Bonnie Lee Goldstein,35,7,20,8
Lubbock,103,Justice,,DEM,Bonnie Lee Goldstein,72,0,54,18
Lubbock,104,Justice,,DEM,Bonnie Lee Goldstein,158,3,130,25
Lubbock,108,Justice,,DEM,Bonnie Lee Goldstein,241,3,195,43
Lubbock,109,Justice,,DEM,Bonnie Lee Goldstein,515,18,438,59
Lubbock,110,Justice,,DEM,Bonnie Lee Goldstein,582,30,483,69
Lubbock,111,Justice,,DEM,Bonnie Lee Goldstein,422,15,336,71
Lubbock,112,Justice,,DEM,Bonnie Lee Goldstein,293,9,232,52
Lubbock,113,Justice,,DEM,Bonnie Lee Goldstein,616,12,461,143
Lubbock,114,Justice,,DEM,Bonnie Lee Goldstein,203,11,162,30
Lubbock,118,Justice,,DEM,Bonnie Lee Goldstein,358,16,268,74
Lubbock,119,Justice,,DEM,Bonnie Lee Goldstein,610,8,465,137
Lubbock,120,Justice,,DEM,Bonnie Lee Goldstein,368,15,274,79
Lubbock,121,Justice,,DEM,Bonnie Lee Goldstein,491,9,393,89
Lubbock,122,Justice,,DEM,Bonnie Lee Goldstein,397,19,313,65
Lubbock,123,Justice,,DEM,Bonnie Lee Goldstein,363,14,300,49
Lubbock,124,Justice,,DEM,Bonnie Lee Goldstein,305,15,252,38
Lubbock,125,Justice,,DEM,Bonnie Lee Goldstein,325,14,269,42
Lubbock,126,Justice,,DEM,Bonnie Lee Goldstein,226,11,187,28
Lubbock,127,Justice,,DEM,Bonnie Lee Goldstein,421,18,337,66
Lubbock,128,Justice,,DEM,Bonnie Lee Goldstein,270,13,224,33
Lubbock,129,Justice,,DEM,Bonnie Lee Goldstein,540,25,429,86
Lubbock,135,Justice,,DEM,Bonnie Lee Goldstein,110,4,83,23
Lubbock,138,Justice,,DEM,Bonnie Lee Goldstein,32,0,23,9
Lubbock,139,Justice,,DEM,Bonnie Lee Goldstein,301,11,244,46
Lubbock,140,Justice,,DEM,Bonnie Lee Goldstein,432,12,348,72
Lubbock,141,Justice,,DEM,Bonnie Lee Goldstein,528,24,420,84
Lubbock,142,Justice,,DEM,Bonnie Lee Goldstein,21,0,18,3
Lubbock,151,Justice,,DEM,Bonnie Lee Goldstein,79,2,62,15
Lubbock,152,Justice,,DEM,Bonnie Lee Goldstein,356,7,301,48
Lubbock,153,Justice,,DEM,Bonnie Lee Goldstein,346,20,235,91
Lubbock,154,Justice,,DEM,Bonnie Lee Goldstein,532,20,436,76
Lubbock,155,Justice,,DEM,Bonnie Lee Goldstein,190,10,159,21
Lubbock,178,Justice,,DEM,Bonnie Lee Goldstein,25,1,22,2
Lubbock,1,Justice,,DEM,Christine Vinh Weems,667,24,514,129
Lubbock,2,Justice,,DEM,Christine Vinh Weems,403,9,313,81
Lubbock,3,Justice,,DEM,Christine Vinh Weems,590,20,436,134
Lubbock,4,Justice,,DEM,Christine Vinh Weems,254,8,185,61
Lubbock,5,Justice,,DEM,Christine Vinh Weems,255,8,204,43
Lubbock,6,Justice,,DEM,Christine Vinh Weems,392,31,288,73
Lubbock,7,Justice,,DEM,Christine Vinh Weems,571,30,441,100
Lubbock,8,Justice,,DEM,Christine Vinh Weems,775,3,630,142
Lubbock,9,Justice,,DEM,Christine Vinh Weems,588,30,480,78
Lubbock,10,Justice,,DEM,Christine Vinh Weems,209,6,146,57
Lubbock,11,Justice,,DEM,Christine Vinh Weems,63,2,50,11
Lubbock,12,Justice,,DEM,Christine Vinh Weems,433,13,367,53
Lubbock,13,Justice,,DEM,Christine Vinh Weems,124,5,91,28
Lubbock,14,Justice,,DEM,Christine Vinh Weems,325,16,237,72
Lubbock,15,Justice,,DEM,Christine Vinh Weems,857,27,663,167
Lubbock,17,Justice,,DEM,Christine Vinh Weems,681,27,507,147
Lubbock,19,Justice,,DEM,Christine Vinh Weems,191,6,144,41
Lubbock,20,Justice,,DEM,Christine Vinh Weems,364,23,267,74
Lubbock,21,Justice,,DEM,Christine Vinh Weems,407,11,295,101
Lubbock,22,Justice,,DEM,Christine Vinh Weems,552,28,427,97
Lubbock,23,Justice,,DEM,Christine Vinh Weems,333,8,257,68
Lubbock,24,Justice,,DEM,Christine Vinh Weems,390,13,279,98
Lubbock,25,Justice,,DEM,Christine Vinh Weems,237,4,186,47
Lubbock,26,Justice,,DEM,Christine Vinh Weems,477,8,349,120
Lubbock,27,Justice,,DEM,Christine Vinh Weems,657,20,479,158
Lubbock,28,Justice,,DEM,Christine Vinh Weems,378,19,296,63
Lubbock,29,Justice,,DEM,Christine Vinh Weems,620,21,459,140
Lubbock,30,Justice,,DEM,Christine Vinh Weems,491,27,342,122
Lubbock,31,Justice,,DEM,Christine Vinh Weems,169,4,128,37
Lubbock,32,Justice,,DEM,Christine Vinh Weems,489,5,396,88
Lubbock,33,Justice,,DEM,Christine Vinh Weems,356,7,278,71
Lubbock,34,Justice,,DEM,Christine Vinh Weems,64,0,51,13
Lubbock,35,Justice,,DEM,Christine Vinh Weems,103,6,80,17
Lubbock,36,Justice,,DEM,Christine Vinh Weems,297,7,231,59
Lubbock,37,Justice,,DEM,Christine Vinh Weems,197,4,162,31
Lubbock,38,Justice,,DEM,Christine Vinh Weems,294,10,217,67
Lubbock,39,Justice,,DEM,Christine Vinh Weems,189,7,148,34
Lubbock,40,Justice,,DEM,Christine Vinh Weems,258,13,182,63
Lubbock,41,Justice,,DEM,Christine Vinh Weems,252,4,194,54
Lubbock,43,Justice,,DEM,Christine Vinh Weems,55,2,39,14
Lubbock,44,Justice,,DEM,Christine Vinh Weems,142,1,120,21
Lubbock,45,Justice,,DEM,Christine Vinh Weems,55,2,46,7
Lubbock,46,Justice,,DEM,Christine Vinh Weems,285,4,217,64
Lubbock,47,Justice,,DEM,Christine Vinh Weems,523,19,392,112
Lubbock,49,Justice,,DEM,Christine Vinh Weems,358,0,281,77
Lubbock,50,Justice,,DEM,Christine Vinh Weems,349,0,275,74
Lubbock,51,Justice,,DEM,Christine Vinh Weems,27,0,19,8
Lubbock,52,Justice,,DEM,Christine Vinh Weems,476,8,380,88
Lubbock,53,Justice,,DEM,Christine Vinh Weems,589,20,426,143
Lubbock,54,Justice,,DEM,Christine Vinh Weems,504,33,410,61
Lubbock,56,Justice,,DEM,Christine Vinh Weems,129,2,99,28
Lubbock,57,Justice,,DEM,Christine Vinh Weems,777,24,571,182
Lubbock,58,Justice,,DEM,Christine Vinh Weems,277,14,220,43
Lubbock,59,Justice,,DEM,Christine Vinh Weems,652,13,509,130
Lubbock,60,Justice,,DEM,Christine Vinh Weems,219,11,178,30
Lubbock,62,Justice,,DEM,Christine Vinh Weems,417,18,323,76
Lubbock,63,Justice,,DEM,Christine Vinh Weems,23,0,16,7
Lubbock,65,Justice,,DEM,Christine Vinh Weems,144,3,110,31
Lubbock,66,Justice,,DEM,Christine Vinh Weems,360,20,298,42
Lubbock,67,Justice,,DEM,Christine Vinh Weems,459,15,360,84
Lubbock,72,Justice,,DEM,Christine Vinh Weems,540,8,422,110
Lubbock,75,Justice,,DEM,Christine Vinh Weems,180,5,158,17
Lubbock,76,Justice,,DEM,Christine Vinh Weems,437,7,335,95
Lubbock,78,Justice,,DEM,Christine Vinh Weems,510,27,421,62
Lubbock,92,Justice,,DEM,Christine Vinh Weems,81,4,51,26
Lubbock,102,Justice,,DEM,Christine Vinh Weems,34,7,21,6
Lubbock,103,Justice,,DEM,Christine Vinh Weems,72,0,53,19
Lubbock,104,Justice,,DEM,Christine Vinh Weems,164,4,131,29
Lubbock,108,Justice,,DEM,Christine Vinh Weems,249,3,198,48
Lubbock,109,Justice,,DEM,Christine Vinh Weems,554,19,465,70
Lubbock,110,Justice,,DEM,Christine Vinh Weems,621,32,514,75
Lubbock,111,Justice,,DEM,Christine Vinh Weems,466,16,372,78
Lubbock,112,Justice,,DEM,Christine Vinh Weems,309,9,243,57
Lubbock,113,Justice,,DEM,Christine Vinh Weems,638,12,478,148
Lubbock,114,Justice,,DEM,Christine Vinh Weems,218,11,169,38
Lubbock,118,Justice,,DEM,Christine Vinh Weems,385,17,282,86
Lubbock,119,Justice,,DEM,Christine Vinh Weems,649,9,494,146
Lubbock,120,Justice,,DEM,Christine Vinh Weems,392,15,290,87
Lubbock,121,Justice,,DEM,Christine Vinh Weems,548,13,427,108
Lubbock,122,Justice,,DEM,Christine Vinh Weems,429,19,336,74
Lubbock,123,Justice,,DEM,Christine Vinh Weems,387,15,317,55
Lubbock,124,Justice,,DEM,Christine Vinh Weems,322,16,264,42
Lubbock,125,Justice,,DEM,Christine Vinh Weems,349,13,294,42
Lubbock,126,Justice,,DEM,Christine Vinh Weems,254,11,205,38
Lubbock,127,Justice,,DEM,Christine Vinh Weems,456,17,362,77
Lubbock,128,Justice,,DEM,Christine Vinh Weems,299,14,243,42
Lubbock,129,Justice,,DEM,Christine Vinh Weems,560,25,441,94
Lubbock,135,Justice,,DEM,Christine Vinh Weems,122,4,93,25
Lubbock,138,Justice,,DEM,Christine Vinh Weems,35,0,27,8
Lubbock,139,Justice,,DEM,Christine Vinh Weems,318,11,256,51
Lubbock,140,Justice,,DEM,Christine Vinh Weems,466,12,370,84
Lubbock,141,Justice,,DEM,Christine Vinh Weems,555,24,440,91
Lubbock,142,Justice,,DEM,Christine Vinh Weems,22,0,18,4
Lubbock,151,Justice,,DEM,Christine Vinh Weems,88,2,67,19
Lubbock,152,Justice,,DEM,Christine Vinh Weems,383,8,317,58
Lubbock,153,Justice,,DEM,Christine Vinh Weems,352,20,237,95
Lubbock,154,Justice,,DEM,Christine Vinh Weems,597,20,480,97
Lubbock,155,Justice,,DEM,Christine Vinh Weems,213,10,178,25
Lubbock,178,Justice,,DEM,Christine Vinh Weems,25,1,22,2
Lubbock,1,Justice,,DEM,DaSean Jones,673,24,519,130
Lubbock,2,Justice,,DEM,DaSean Jones,400,8,309,83
Lubbock,3,Justice,,DEM,DaSean Jones,583,20,432,131
Lubbock,4,Justice,,DEM,DaSean Jones,250,9,181,60
Lubbock,5,Justice,,DEM,DaSean Jones,256,8,205,43
Lubbock,6,Justice,,DEM,DaSean Jones,390,31,288,71
Lubbock,7,Justice,,DEM,DaSean Jones,553,30,428,95
Lubbock,8,Justice,,DEM,DaSean Jones,786,3,639,144
Lubbock,9,Justice,,DEM,DaSean Jones,562,26,464,72
Lubbock,10,Justice,,DEM,DaSean Jones,204,6,146,52
Lubbock,11,Justice,,DEM,DaSean Jones,62,2,51,9
Lubbock,12,Justice,,DEM,DaSean Jones,420,13,357,50
Lubbock,13,Justice,,DEM,DaSean Jones,120,5,88,27
Lubbock,14,Justice,,DEM,DaSean Jones,325,15,237,73
Lubbock,15,Justice,,DEM,DaSean Jones,842,27,657,158
Lubbock,17,Justice,,DEM,DaSean Jones,678,26,506,146
Lubbock,19,Justice,,DEM,DaSean Jones,185,6,140,39
Lubbock,20,Justice,,DEM,DaSean Jones,354,23,264,67
Lubbock,21,Justice,,DEM,DaSean Jones,393,11,289,93
Lubbock,22,Justice,,DEM,DaSean Jones,543,26,418,99
Lubbock,23,Justice,,DEM,DaSean Jones,317,8,246,63
Lubbock,24,Justice,,DEM,DaSean Jones,385,13,272,100
Lubbock,25,Justice,,DEM,DaSean Jones,230,4,178,48
Lubbock,26,Justice,,DEM,DaSean Jones,466,8,336,122
Lubbock,27,Justice,,DEM,DaSean Jones,654,20,470,164
Lubbock,28,Justice,,DEM,DaSean Jones,359,20,273,66
Lubbock,29,Justice,,DEM,DaSean Jones,599,21,442,136
Lubbock,30,Justice,,DEM,DaSean Jones,488,29,347,112
Lubbock,31,Justice,,DEM,DaSean Jones,159,4,123,32
Lubbock,32,Justice,,DEM,DaSean Jones,464,5,375,84
Lubbock,33,Justice,,DEM,DaSean Jones,355,8,275,72
Lubbock,34,Justice,,DEM,DaSean Jones,61,0,49,12
Lubbock,35,Justice,,DEM,DaSean Jones,95,5,75,15
Lubbock,36,Justice,,DEM,DaSean Jones,283,7,220,56
Lubbock,37,Justice,,DEM,DaSean Jones,190,4,158,28
Lubbock,38,Justice,,DEM,DaSean Jones,281,10,217,54
Lubbock,39,Justice,,DEM,DaSean Jones,190,7,146,37
Lubbock,40,Justice,,DEM,DaSean Jones,261,13,184,64
Lubbock,41,Justice,,DEM,DaSean Jones,245,4,192,49
Lubbock,43,Justice,,DEM,DaSean Jones,57,2,39,16
Lubbock,44,Justice,,DEM,DaSean Jones,137,1,115,21
Lubbock,45,Justice,,DEM,DaSean Jones,49,2,40,7
Lubbock,46,Justice,,DEM,DaSean Jones,275,4,209,62
Lubbock,47,Justice,,DEM,DaSean Jones,512,19,384,109
Lubbock,49,Justice,,DEM,DaSean Jones,353,0,278,75
Lubbock,50,Justice,,DEM,DaSean Jones,349,0,270,79
Lubbock,51,Justice,,DEM,DaSean Jones,26,0,18,8
Lubbock,52,Justice,,DEM,DaSean Jones,456,8,366,82
Lubbock,53,Justice,,DEM,DaSean Jones,580,20,420,140
Lubbock,54,Justice,,DEM,DaSean Jones,463,31,374,58
Lubbock,56,Justice,,DEM,DaSean Jones,121,2,91,28
Lubbock,57,Justice,,DEM,DaSean Jones,773,22,571,180
Lubbock,58,Justice,,DEM,DaSean Jones,274,12,221,41
Lubbock,59,Justice,,DEM,DaSean Jones,643,14,498,131
Lubbock,60,Justice,,DEM,DaSean Jones,220,10,178,32
Lubbock,62,Justice,,DEM,DaSean Jones,388,16,300,72
Lubbock,63,Justice,,DEM,DaSean Jones,21,0,15,6
Lubbock,65,Justice,,DEM,DaSean Jones,141,2,109,30
Lubbock,66,Justice,,DEM,DaSean Jones,342,19,282,41
Lubbock,67,Justice,,DEM,DaSean Jones,455,15,358,82
Lubbock,72,Justice,,DEM,DaSean Jones,525,8,409,108
Lubbock,75,Justice,,DEM,DaSean Jones,176,5,153,18
Lubbock,76,Justice,,DEM,DaSean Jones,422,7,317,98
Lubbock,78,Justice,,DEM,DaSean Jones,485,27,397,61
Lubbock,92,Justice,,DEM,DaSean Jones,74,4,49,21
Lubbock,102,Justice,,DEM,DaSean Jones,33,7,20,6
Lubbock,103,Justice,,DEM,DaSean Jones,72,0,55,17
Lubbock,104,Justice,,DEM,DaSean Jones,158,3,129,26
Lubbock,108,Justice,,DEM,DaSean Jones,244,3,191,50
Lubbock,109,Justice,,DEM,DaSean Jones,529,18,442,69
Lubbock,110,Justice,,DEM,DaSean Jones,584,32,482,70
Lubbock,111,Justice,,DEM,DaSean Jones,454,15,361,78
Lubbock,112,Justice,,DEM,DaSean Jones,298,9,238,51
Lubbock,113,Justice,,DEM,DaSean Jones,620,12,467,141
Lubbock,114,Justice,,DEM,DaSean Jones,215,11,168,36
Lubbock,118,Justice,,DEM,DaSean Jones,380,16,280,84
Lubbock,119,Justice,,DEM,DaSean Jones,638,9,477,152
Lubbock,120,Justice,,DEM,DaSean Jones,390,15,286,89
Lubbock,121,Justice,,DEM,DaSean Jones,525,12,410,103
Lubbock,122,Justice,,DEM,DaSean Jones,419,19,326,74
Lubbock,123,Justice,,DEM,DaSean Jones,375,15,306,54
Lubbock,124,Justice,,DEM,DaSean Jones,311,15,254,42
Lubbock,125,Justice,,DEM,DaSean Jones,334,13,279,42
Lubbock,126,Justice,,DEM,DaSean Jones,242,11,196,35
Lubbock,127,Justice,,DEM,DaSean Jones,434,16,345,73
Lubbock,128,Justice,,DEM,DaSean Jones,286,14,233,39
Lubbock,129,Justice,,DEM,DaSean Jones,561,25,437,99
Lubbock,135,Justice,,DEM,DaSean Jones,107,4,81,22
Lubbock,138,Justice,,DEM,DaSean Jones,33,0,26,7
Lubbock,139,Justice,,DEM,DaSean Jones,311,11,249,51
Lubbock,140,Justice,,DEM,DaSean Jones,448,12,362,74
Lubbock,141,Justice,,DEM,DaSean Jones,555,25,439,91
Lubbock,142,Justice,,DEM,DaSean Jones,21,0,18,3
Lubbock,151,Justice,,DEM,DaSean Jones,82,3,62,17
Lubbock,152,Justice,,DEM,DaSean Jones,385,7,323,55
Lubbock,153,Justice,,DEM,DaSean Jones,359,20,243,96
Lubbock,154,Justice,,DEM,DaSean Jones,571,20,462,89
