county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Jim Hogg,1,Registered Voters,,,,887,,,
Jim Hogg,1,Ballots Cast,,,,379,,,
Jim Hogg,1,President,,REP,Donald J. Trump JD Vance,169,12,65,92
Jim Hogg,1,President,,DEM,Kamala D. Harris Tim Walz,203,34,102,67
Jim Hogg,1,President,,LIB,Chase Oliver Mike ter Maat,1,0,1,0
Jim Hogg,1,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0
Jim Hogg,1,President,,,Under Votes,3,0,3,0
Jim Hogg,1,President,,,Over Votes,3,1,0,2
Jim Hogg,1,U.S. Senate,,REP,Ted Cruz,135,9,61,65
Jim Hogg,1,U.S. Senate,,DEM,Colin Allred,223,33,106,84
Jim Hogg,1,U.S. Senate,,LIB,Ted Brown,4,0,1,3
Jim Hogg,1,U.S. Senate,,,Under Votes,16,5,3,8
Jim Hogg,1,U.S. Senate,,,Over Votes,1,0,0,1
Jim Hogg,1,U.S. House,28,REP,Jay Furman,90,8,42,40
Jim Hogg,1,U.S. House,28,DEM,Henry Cuellar,260,33,119,108
Jim Hogg,1,U.S. House,28,,Under Votes,29,6,10,13
Jim Hogg,1,U.S. House,28,,Over Votes,0,0,0,0
Jim Hogg,1,Railroad Commissioner,,REP,Christi Craddick,102,7,43,52
Jim Hogg,1,Railroad Commissioner,,DEM,Katherine Culbert,187,26,93,68
Jim Hogg,1,Railroad Commissioner,,LIB,Hawk Dunlap,7,0,4,3
Jim Hogg,1,Railroad Commissioner,,GRN,Eddie Espinoza,21,2,8,11
Jim Hogg,1,Railroad Commissioner,,,Under Votes,60,12,23,25
Jim Hogg,1,Railroad Commissioner,,,Over Votes,2,0,0,2
Jim Hogg,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,118,7,52,59
Jim Hogg,1,"Justice, Supreme Court, Place 2",,DEM,DaSean Jones,192,28,95,69
Jim Hogg,1,"Justice, Supreme Court, Place 2",,,Under Votes,69,12,24,33
Jim Hogg,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0
Jim Hogg,1,"Justice, Supreme Court, Place 4",,REP,John Devine,109,7,46,56
Jim Hogg,1,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,196,28,97,71
Jim Hogg,1,"Justice, Supreme Court, Place 4",,,Under Votes,74,12,28,34
Jim Hogg,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0
Jim Hogg,1,"Justice, Supreme Court, Place 6",,REP,Jane Bland,106,7,46,53
Jim Hogg,1,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,191,27,96,68
Jim Hogg,1,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,9,0,4,5
Jim Hogg,1,"Justice, Supreme Court, Place 6",,,Under Votes,72,13,25,34
Jim Hogg,1,"Justice, Supreme Court, Place 6",,,Over Votes,1,0,0,1
Jim Hogg,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,116,7,52,57
Jim Hogg,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,191,27,94,70
Jim Hogg,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,72,13,25,34
Jim Hogg,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,116,6,51,59
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,191,28,95,68
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,72,13,25,34
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,122,7,55,60
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,185,28,90,67
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,72,12,26,34
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0
Jim Hogg,1,"Member, State Board of Education",3,DEM,Marisa Perez-Diaz,239,27,117,95
Jim Hogg,1,"Member, State Board of Education",3,,Under Votes,140,20,54,66
Jim Hogg,1,"Member, State Board of Education",3,,Over Votes,0,0,0,0
Jim Hogg,1,State House,31,REP,Ryan Guillen,227,20,107,100
Jim Hogg,1,State House,31,,Under Votes,152,27,64,61
Jim Hogg,1,State House,31,,Over Votes,0,0,0,0
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 2",DEM,,Velia J. Meza,230,26,120,84
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 2",,,Under Votes,149,21,51,77
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 2",,,Over Votes,0,0,0,0
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 3",REP,,Todd McCray,102,7,45,50
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 3",DEM,,Cynthia Marie Chapa,212,26,107,79
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 3",,,Under Votes,64,14,19,31
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 3",,,Over Votes,1,0,0,1
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 4",REP,,Lori Massey Brissette,100,6,42,52
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 4",DEM,,Luz Elena Chapa,212,28,108,76
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 4",,,Under Votes,67,13,21,33
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 4",,,Over Votes,0,0,0,0
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 5",REP,,Adrian Spears,89,7,37,45
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 5",DEM,,Liza A. Rodriguez,223,27,112,84
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 5",,,Under Votes,66,13,21,32
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 5",,,Over Votes,1,0,1,0
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 7",REP,,Lori I. Valenzuela,181,14,87,80
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 7",,,Under Votes,198,33,84,81
Jim Hogg,1,"Justice, 4th Court of Appeals District, Place 7",,,Over Votes,0,0,0,0
Jim Hogg,1,District Attorney,229th Judicial District,DEM,Gocha Allen Ramirez,268,35,134,99
Jim Hogg,1,District Attorney,229th Judicial District,,Under Votes,111,12,37,62
Jim Hogg,1,District Attorney,229th Judicial District,,Over Votes,0,0,0,0
Jim Hogg,1,County Attorney,,DEM,Rodolfo Gutierrez,269,31,134,104
Jim Hogg,1,County Attorney,,,Under Votes,110,16,37,57
Jim Hogg,1,County Attorney,,,Over Votes,0,0,0,0
Jim Hogg,1,Sheriff,,DEM,"Erasmo ""Kiko"" Alarcon",279,30,139,110
Jim Hogg,1,Sheriff,,,Under Votes,100,17,32,51
Jim Hogg,1,Sheriff,,,Over Votes,0,0,0,0
Jim Hogg,1,County Tax Assessor-Collector,,DEM,Norma Liza S. Hinojosa,274,31,132,111
Jim Hogg,1,County Tax Assessor-Collector,,,Under Votes,105,16,39,50
Jim Hogg,1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Jim Hogg,1,County Commissioner,Precinct 1,DEM,Tony Flores,293,34,141,118
Jim Hogg,1,County Commissioner,Precinct 1,,Under Votes,86,13,30,43
Jim Hogg,1,County Commissioner,Precinct 1,,Over Votes,0,0,0,0
Jim Hogg,1,Constable,Precinct 1,DEM,Bacilio Galvan,279,31,137,111
Jim Hogg,1,Constable,Precinct 1,,Under Votes,100,16,34,50
Jim Hogg,1,Constable,Precinct 1,,Over Votes,0,0,0,0
Jim Hogg,2,Registered Voters,,,,808,,,
Jim Hogg,2,Ballots Cast,,,,480,,,
Jim Hogg,2,President,,REP,Donald J. Trump JD Vance,204,21,109,74
Jim Hogg,2,President,,DEM,Kamala D. Harris Tim Walz,261,53,136,72
Jim Hogg,2,President,,LIB,Chase Oliver Mike ter Maat,2,0,1,1
Jim Hogg,2,President,,GRN,Jill Stein Rudolph Ware,1,0,0,1
Jim Hogg,2,President,,,Under Votes,11,2,7,2
Jim Hogg,2,President,,,Over Votes,1,0,0,1
Jim Hogg,2,U.S. Senate,,REP,Ted Cruz,170,15,95,60
Jim Hogg,2,U.S. Senate,,DEM,Colin Allred,277,58,141,78
Jim Hogg,2,U.S. Senate,,LIB,Ted Brown,6,0,3,3
Jim Hogg,2,U.S. Senate,,,Under Votes,25,3,13,9
Jim Hogg,2,U.S. Senate,,,Over Votes,1,0,0,1
Jim Hogg,2,U.S. House,28,REP,Jay Furman,113,11,61,41
Jim Hogg,2,U.S. House,28,DEM,Henry Cuellar,325,55,171,99
Jim Hogg,2,U.S. House,28,,Under Votes,42,10,21,11
Jim Hogg,2,U.S. House,28,,Over Votes,0,0,0,0
Jim Hogg,2,Railroad Commissioner,,REP,Christi Craddick,141,10,83,48
Jim Hogg,2,Railroad Commissioner,,DEM,Katherine Culbert,234,45,124,65
