county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Gaines,2,Ballots Cast,,,,1316,,,
Gaines,2,President,,REP,Donald J. Trump,1208,20,995,193
Gaines,2,President,,DEM,Kamala D. Harris,97,6,66,25
Gaines,2,President,,LIB,Chase Oliver,6,0,5,1
Gaines,2,President,,GRN,Jill Stein,3,0,2,1
Gaines,2,President,,,Over Votes,0,0,0,0
Gaines,2,President,,,Under Votes,2,0,0,2
Gaines,2,U.S. Senate,,REP,Ted Cruz,1184,21,978,185
Gaines,2,U.S. Senate,,DEM,Colin Allred,98,5,64,29
Gaines,2,U.S. Senate,,LIB,Ted Brown,25,0,19,6
Gaines,2,U.S. Senate,,,Over Votes,0,0,0,0
Gaines,2,U.S. Senate,,,Under Votes,9,0,7,2
Gaines,2,U.S. House,19,REP,Jodey C. Arrington,1190,21,977,192
Gaines,2,U.S. House,19,LIB,Bernard Johnson,50,1,37,12
Gaines,2,U.S. House,19,IND,Nathan Lewis,46,3,30,13
Gaines,2,U.S. House,19,,Over Votes,0,0,0,0
Gaines,2,U.S. House,19,,Under Votes,30,1,24,5
Gaines,2,Railroad Commissioner,,REP,Christi Craddick,1108,20,913,175
Gaines,2,Railroad Commissioner,,DEM,Katherine Culbert,89,3,64,22
Gaines,2,Railroad Commissioner,,LIB,Hawk Dunlap,62,0,47,15
Gaines,2,Railroad Commissioner,,GRN,Eddie Espinoza,20,1,12,7
Gaines,2,Railroad Commissioner,,,Over Votes,0,0,0,0
Gaines,2,Railroad Commissioner,,,Under Votes,34,2,30,2
Gaines,2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1183,19,971,193
Gaines,2,"Justice, Supreme Court, Place 2",,DEM,DaSean Jones,101,4,70,27
Gaines,2,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0
Gaines,2,"Justice, Supreme Court, Place 2",,,Under Votes,32,3,27,2
Gaines,2,"Justice, Supreme Court, Place 4",,REP,John Devine,1178,19,969,190
Gaines,2,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,104,4,71,29
Gaines,2,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0
Gaines,2,"Justice, Supreme Court, Place 4",,,Under Votes,34,3,28,3
Gaines,2,"Justice, Supreme Court, Place 6",,REP,Jane Bland,1160,19,958,183
Gaines,2,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,90,3,63,24
Gaines,2,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,29,1,17,11
Gaines,2,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0
Gaines,2,"Justice, Supreme Court, Place 6",,,Under Votes,37,3,30,4
Gaines,2,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1177,19,966,192
Gaines,2,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,98,4,67,27
Gaines,2,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Gaines,2,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,41,3,35,3
Gaines,2,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,1179,19,965,195
Gaines,2,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,91,4,63,24
Gaines,2,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,46,3,40,3
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,1176,19,966,191
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,95,4,64,27
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0
Gaines,2,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,45,3,38,4
Gaines,2,"Member, State Board of Education",15,REP,Aaron Kinsey,1140,17,940,183
Gaines,2,"Member, State Board of Education",15,DEM,Morgan Kirkpatrick,95,4,66,25
Gaines,2,"Member, State Board of Education",15,LIB,Jack B. Westbrook,36,0,25,11
Gaines,2,"Member, State Board of Education",15,,Over Votes,0,0,0,0
Gaines,2,"Member, State Board of Education",15,,Under Votes,45,5,37,3
Gaines,2,State Representative,88,REP,Ken King,1216,18,995,203
Gaines,2,State Representative,88,,Over Votes,0,0,0,0
Gaines,2,State Representative,88,,Under Votes,100,8,73,19
Gaines,2,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,1213,18,994,201
Gaines,2,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0
Gaines,2,"Chief Justice, 11th Court of Appeals District",,,Under Votes,103,8,74,21
Gaines,2,"District Attorney, 106th Judicial District",,REP,Philip Mack Furlow,1216,20,998,198
Gaines,2,"District Attorney, 106th Judicial District",,,Over Votes,0,0,0,0
Gaines,2,"District Attorney, 106th Judicial District",,,Under Votes,100,6,70,24
Gaines,2,County Attorney,,REP,Joe Nagy Jr,1215,20,994,201
Gaines,2,County Attorney,,,Over Votes,0,0,0,0
Gaines,2,County Attorney,,,Under Votes,101,6,74,21
Gaines,2,Sheriff,,REP,Ronny Pipkin,1218,22,994,202
Gaines,2,Sheriff,,,Over Votes,0,0,0,0
Gaines,2,Sheriff,,,Under Votes,98,4,74,20
Gaines,2,County Tax Assessor-Collector,,REP,Tarran DeLeon,1221,21,995,205
Gaines,2,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Gaines,2,County Tax Assessor-Collector,,,Under Votes,95,5,73,17
Gaines,2,Constable,1,REP,Chad Hallum,1206,21,986,199
Gaines,2,Constable,1,,Over Votes,0,0,0,0
Gaines,2,Constable,1,,Under Votes,110,5,82,23
