county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Hunt,101,Ballots Cast,,,,1129,,,
Hunt,101,President,,REP,Donald J. Trump/JD Vance,981,16,590,375
Hunt,101,President,,DEM,Kamala D. Harris/Tim Walz,141,8,75,58
Hunt,101,President,,LIB,Chase Oliver/Mike Ter Maat,3,1,1,1
Hunt,101,President,,GRN,Jill Stein/Rudolph Ware,2,0,1,1
Hunt,101,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Hunt,101,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Hunt,101,President,,,Cornel West/Melina Abdullah,0,0,0,0
Hunt,101,President,,,Jessie Cueller/Wesley Lasley,0,0,0,0
Hunt,101,President,,,Peter Sonski/Lauren Onak,0,0,0,0
Hunt,101,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0
Hunt,101,President,,,Under Votes,2,0,0,2
Hunt,101,President,,,Over Votes,0,0,0,0
Hunt,101,U.S. Senate,,REP,Ted Cruz,940,17,567,356
Hunt,101,U.S. Senate,,DEM,Colin Allred,155,6,85,64
Hunt,101,U.S. Senate,,LIB,Ted Brown,25,0,11,14
Hunt,101,U.S. Senate,,,Analisa Roche,0,0,0,0
Hunt,101,U.S. Senate,,,Tracy Andrus,0,0,0,0
Hunt,101,U.S. Senate,,,Under Votes,9,2,4,3
Hunt,101,U.S. Senate,,,Over Votes,0,0,0,0
Hunt,101,U.S. House,3,REP,Keith Self,976,17,590,369
Hunt,101,U.S. House,3,DEM,Sandeep Srivastava,120,6,61,53
Hunt,101,U.S. House,3,,Under Votes,33,2,16,15
Hunt,101,U.S. House,3,,Over Votes,0,0,0,0
Hunt,101,Railroad Commissioner,,REP,Christi Craddick,931,16,565,350
Hunt,101,Railroad Commissioner,,DEM,Katherine Culbert,119,5,66,48
Hunt,101,Railroad Commissioner,,LIB,Hawk Dunlap,29,1,14,14
Hunt,101,Railroad Commissioner,,GRN,Eddie Espinoza,8,0,3,5
Hunt,101,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Hunt,101,Railroad Commissioner,,,Under Votes,42,3,19,20
Hunt,101,Railroad Commissioner,,,Over Votes,0,0,0,0
Hunt,101,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,954,17,579,358
Hunt,101,"Justice, Supreme Court, Place 2",2,DEM,Desean Jones,130,5,66,59
Hunt,101,"Justice, Supreme Court, Place 2",2,,Under Votes,45,3,22,20
Hunt,101,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Hunt,101,"Justice, Supreme Court, Place 4",4,REP,John Devine,952,16,575,361
Hunt,101,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,132,5,70,57
Hunt,101,"Justice, Supreme Court, Place 4",4,,Under Votes,45,4,22,19
Hunt,101,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Hunt,101,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,935,16,572,347
Hunt,101,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,125,5,65,55
Hunt,101,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,21,0,9,12
Hunt,101,"Justice, Supreme Court, Place 6",6,,Under Votes,48,4,21,23
Hunt,101,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
Hunt,101,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,951,16,574,361
