county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Rusk,111,Ballots Cast,,,,641,,,
Rusk,112,Ballots Cast,,,,1471,,,
Rusk,113,Ballots Cast,,,,2083,,,
Rusk,114,Ballots Cast,,,,1087,,,
Rusk,201,Ballots Cast,,,,603,,,
Rusk,212,Ballots Cast,,,,664,,,
Rusk,213,Ballots Cast,,,,1439,,,
Rusk,214,Ballots Cast,,,,1958,,,
Rusk,215,Ballots Cast,,,,1538,,,
Rusk,302,Ballots Cast,,,,644,,,
Rusk,303,Ballots Cast,,,,829,,,
Rusk,314,Ballots Cast,,,,826,,,
Rusk,315,Ballots Cast,,,,676,,,
Rusk,316,Ballots Cast,,,,379,,,
Rusk,317,Ballots Cast,,,,397,,,
Rusk,318,Ballots Cast,,,,851,,,
Rusk,319,Ballots Cast,,,,285,,,
Rusk,404,Ballots Cast,,,,1178,,,
Rusk,405,Ballots Cast,,,,871,,,
Rusk,416,Ballots Cast,,,,683,,,
Rusk,417,Ballots Cast,,,,1056,,,
Rusk,418,Ballots Cast,,,,1659,,,
Rusk,417,Carlisle ISD,,NON,Barry Burton,110,0,65,45
Rusk,418,Carlisle ISD,,NON,Barry Burton,100,4,69,27
Rusk,417,Carlisle ISD,,NON,Dawn Martin,197,2,117,78
Rusk,418,Carlisle ISD,,NON,Dawn Martin,176,8,122,46
Rusk,417,Carlisle ISD,,NON,Kevin Curbo,139,1,84,54
Rusk,418,Carlisle ISD,,NON,Kevin Curbo,162,9,112,41
Rusk,417,Carlisle ISD,,NON,Lorin McKnight Mayo,46,0,25,21
Rusk,418,Carlisle ISD,,NON,Lorin McKnight Mayo,56,2,37,17
Rusk,303,City of Henderson,,NON,Gregory Jackson,258,9,195,54
Rusk,404,City of Henderson,,NON,Gregory Jackson,23,1,19,3
Rusk,201,City of Henderson,,NON,Henry Pace,461,20,372,69
Rusk,302,City of Henderson,,NON,Henry Pace,497,23,384,90
Rusk,303,City of Henderson,,NON,Henry Pace,633,19,474,140
Rusk,314,City of Henderson,,NON,Henry Pace,26,0,23,3
Rusk,404,City of Henderson,,NON,Henry Pace,896,39,730,127
Rusk,405,City of Henderson,,NON,Henry Pace,686,30,551,105
Rusk,302,City of Henderson,,NON,Michael Searcy,244,5,202,37
Rusk,302,City of Henderson,,NON,Reginald Weatherton,234,20,162,52
Rusk,112,City of Overton,,NON,Casey L True,640,16,322,302
Rusk,112,City of Overton,,NON,Cory D Moose,492,10,228,254
Rusk,112,City of Overton,,NON,Michael Paul Williams,635,15,319,301
Rusk,112,City of Overton,,NON,Sheri Schmoll,182,7,100,75
Rusk,112,Constable Pct 1,,REP,Richard Stanley,1167,27,662,478
Rusk,113,Constable Pct 1,,REP,Richard Stanley,1693,56,1375,262
Rusk,114,Constable Pct 1,,REP,Richard Stanley,844,18,560,266
Rusk,213,Constable Pct 2,,REP,Matt Allison,1213,36,905,272
Rusk,214,Constable Pct 2,,REP,Matt Allison,1640,37,1093,510
Rusk,215,Constable Pct 2,,REP,Matt Allison,1285,20,692,573
Rusk,315,Constable Pct 3,,REP,Rusty Hughes,572,11,418,143
Rusk,316,Constable Pct 3,,REP,Rusty Hughes,319,8,195,116
Rusk,317,Constable Pct 3,,REP,Rusty Hughes,259,17,135,107
Rusk,318,Constable Pct 3,,REP,Rusty Hughes,681,19,344,318
Rusk,319,Constable Pct 3,,REP,Rusty Hughes,204,4,127,73
Rusk,417,Constable Pct 4,,REP,Jesse Stewart,827,15,556,256
Rusk,418,Constable Pct 4,,REP,Jesse Stewart,1303,32,906,365
Rusk,111,Constable Pct 5,,REP,Trey Hacker,525,16,428,81
Rusk,201,Constable Pct 5,,REP,Trey Hacker,468,15,389,64
Rusk,212,Constable Pct 5,,REP,Trey Hacker,550,13,467,70
Rusk,302,Constable Pct 5,,REP,Trey Hacker,433,15,341,77
Rusk,303,Constable Pct 5,,REP,Trey Hacker,540,17,401,122
Rusk,314,Constable Pct 5,,REP,Trey Hacker,681,17,556,108
Rusk,404,Constable Pct 5,,REP,Trey Hacker,955,48,783,124
Rusk,405,Constable Pct 5,,REP,Trey Hacker,726,35,589,102
Rusk,416,Constable Pct 5,,REP,Trey Hacker,562,16,441,105
Rusk,111,County Attorney,,REP,Micheal E. Jimerson,538,16,436,86
Rusk,112,County Attorney,,REP,Micheal E. Jimerson,1205,29,679,497
Rusk,113,County Attorney,,REP,Micheal E. Jimerson,1722,57,1402,263
Rusk,114,County Attorney,,REP,Micheal E. Jimerson,884,19,590,275
Rusk,201,County Attorney,,REP,Micheal E. Jimerson,470,16,390,64
Rusk,212,County Attorney,,REP,Micheal E. Jimerson,554,14,472,68
Rusk,213,County Attorney,,REP,Micheal E. Jimerson,1208,36,906,266
Rusk,214,County Attorney,,REP,Micheal E. Jimerson,1623,37,1076,510
Rusk,215,County Attorney,,REP,Micheal E. Jimerson,1226,19,666,541
Rusk,302,County Attorney,,REP,Micheal E. Jimerson,449,15,358,76
Rusk,303,County Attorney,,REP,Micheal E. Jimerson,554,17,416,121
Rusk,314,County Attorney,,REP,Micheal E. Jimerson,687,18,561,108
Rusk,315,County Attorney,,REP,Micheal E. Jimerson,599,11,442,146
Rusk,316,County Attorney,,REP,Micheal E. Jimerson,320,8,192,120
Rusk,317,County Attorney,,REP,Micheal E. Jimerson,271,17,142,112
Rusk,318,County Attorney,,REP,Micheal E. Jimerson,713,20,359,334
Rusk,319,County Attorney,,REP,Micheal E. Jimerson,204,3,129,72
Rusk,404,County Attorney,,REP,Micheal E. Jimerson,951,48,775,128
Rusk,405,County Attorney,,REP,Micheal E. Jimerson,726,36,592,98
Rusk,416,County Attorney,,REP,Micheal E. Jimerson,555,15,431,109
Rusk,417,County Attorney,,REP,Micheal E. Jimerson,851,15,567,269
Rusk,418,County Attorney,,REP,Micheal E. Jimerson,1345,34,940,371
Rusk,111,County Commissioner Pct 1,,REP,Randy W Gaut,524,16,424,84
Rusk,112,County Commissioner Pct 1,,REP,Randy W Gaut,1225,29,692,504
Rusk,113,County Commissioner Pct 1,,REP,Randy W Gaut,1728,57,1404,267
Rusk,114,County Commissioner Pct 1,,REP,Randy W Gaut,898,21,597,280
Rusk,302,County Commissioner Pct 3,,REP,Greg Gibson,441,15,350,76
Rusk,303,County Commissioner Pct 3,,REP,Greg Gibson,550,16,415,119
Rusk,314,County Commissioner Pct 3,,REP,Greg Gibson,704,17,576,111
Rusk,315,County Commissioner Pct 3,,REP,Greg Gibson,589,9,435,145
Rusk,316,County Commissioner Pct 3,,REP,Greg Gibson,325,10,195,120
Rusk,317,County Commissioner Pct 3,,REP,Greg Gibson,275,18,142,115
Rusk,318,County Commissioner Pct 3,,REP,Greg Gibson,711,20,357,334
Rusk,319,County Commissioner Pct 3,,REP,Greg Gibson,194,4,117,73
Rusk,111,County Tax Assessor-Collector,,REP,Nesha Partin,548,16,445,87
Rusk,112,County Tax Assessor-Collector,,REP,Nesha Partin,1208,29,685,494
Rusk,113,County Tax Assessor-Collector,,REP,Nesha Partin,1713,58,1401,254
Rusk,114,County Tax Assessor-Collector,,REP,Nesha Partin,895,20,600,275
Rusk,201,County Tax Assessor-Collector,,REP,Nesha Partin,469,17,386,66
Rusk,212,County Tax Assessor-Collector,,REP,Nesha Partin,555,14,470,71
Rusk,213,County Tax Assessor-Collector,,REP,Nesha Partin,1209,37,904,268
Rusk,214,County Tax Assessor-Collector,,REP,Nesha Partin,1632,40,1083,509
Rusk,215,County Tax Assessor-Collector,,REP,Nesha Partin,1225,19,676,530
Rusk,302,County Tax Assessor-Collector,,REP,Nesha Partin,447,17,357,73
Rusk,303,County Tax Assessor-Collector,,REP,Nesha Partin,545,16,414,115
Rusk,314,County Tax Assessor-Collector,,REP,Nesha Partin,717,18,587,112
Rusk,315,County Tax Assessor-Collector,,REP,Nesha Partin,598,12,440,146
Rusk,316,County Tax Assessor-Collector,,REP,Nesha Partin,321,10,193,118
Rusk,317,County Tax Assessor-Collector,,REP,Nesha Partin,270,18,141,111
Rusk,318,County Tax Assessor-Collector,,REP,Nesha Partin,712,22,356,334
Rusk,319,County Tax Assessor-Collector,,REP,Nesha Partin,206,3,128,75
Rusk,404,County Tax Assessor-Collector,,REP,Nesha Partin,967,50,786,131
Rusk,405,County Tax Assessor-Collector,,REP,Nesha Partin,713,38,574,101
Rusk,416,County Tax Assessor-Collector,,REP,Nesha Partin,567,16,443,108
Rusk,417,County Tax Assessor-Collector,,REP,Nesha Partin,853,15,574,264
Rusk,418,County Tax Assessor-Collector,,REP,Nesha Partin,1356,35,948,373
Rusk,111,Dist Judge,,REP,David Hill,535,15,437,83
Rusk,112,Dist Judge,,REP,David Hill,1210,29,692,489
Rusk,113,Dist Judge,,REP,David Hill,1689,57,1372,260
Rusk,114,Dist Judge,,REP,David Hill,875,18,586,271
Rusk,201,Dist Judge,,REP,David Hill,464,15,382,67
Rusk,212,Dist Judge,,REP,David Hill,553,13,469,71
Rusk,213,Dist Judge,,REP,David Hill,1204,36,903,265
Rusk,214,Dist Judge,,REP,David Hill,1603,36,1074,493
Rusk,215,Dist Judge,,REP,David Hill,1222,19,670,533
Rusk,302,Dist Judge,,REP,David Hill,437,15,350,72
Rusk,303,Dist Judge,,REP,David Hill,540,15,407,118
Rusk,314,Dist Judge,,REP,David Hill,704,17,581,106
Rusk,315,Dist Judge,,REP,David Hill,592,11,438,143
Rusk,316,Dist Judge,,REP,David Hill,315,7,192,116
Rusk,317,Dist Judge,,REP,David Hill,264,18,135,111
Rusk,318,Dist Judge,,REP,David Hill,706,17,362,327
Rusk,319,Dist Judge,,REP,David Hill,202,3,127,72
Rusk,404,Dist Judge,,REP,David Hill,948,48,776,124
Rusk,405,Dist Judge,,REP,David Hill,708,33,573,102
Rusk,416,Dist Judge,,REP,David Hill,570,17,444,109
Rusk,417,Dist Judge,,REP,David Hill,846,15,573,258
Rusk,418,Dist Judge,,REP,David Hill,1331,33,936,362
Rusk,201,Henderson ISD,. 3,NON,John S Taylor,36,0,26,10
Rusk,212,Henderson ISD,. 3,NON,John S Taylor,58,2,47,9
Rusk,215,Henderson ISD,. 3,NON,John S Taylor,170,2,139,29
Rusk,302,Henderson ISD,. 3,NON,John S Taylor,191,5,159,27
Rusk,303,Henderson ISD,. 3,NON,John S Taylor,42,1,27,14
