county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Brazos,1,Registered Voters,,,,2344,,,
Brazos,1,Ballots Cast,,,,1766,,,
Brazos,1,President,,REP,DONALD J. TRUMP / JD VANCE,1379,23,994,362
Brazos,1,President,,DEM,KAMALA D. HARRIS / TIM WALZ,346,16,238,92
Brazos,1,President,,LIB,CHASE OLIVER / MIKE TER MAAT,13,0,8,5
Brazos,1,President,,,Under Votes,20,0,12,8
Brazos,1,President,,,Over Votes,0,0,0,0
Brazos,1,U.S. Senate,,REP,TED CRUZ,1355,22,983,350
Brazos,1,U.S. Senate,,DEM,COLIN ALLRED,371,16,247,108
Brazos,1,U.S. Senate,,LIB,TED BROWN,34,1,17,16
Brazos,1,U.S. Senate,,,Under Votes,6,0,5,1
Brazos,1,U.S. Senate,,,Over Votes,0,0,0,0
Brazos,1,U.S. House,10,REP,MICHAEL T. MCCAUL,1401,25,1017,359
Brazos,1,U.S. House,10,DEM,THERESA BOISSEAU,290,13,197,80
Brazos,1,U.S. House,10,LIB,JEFF MILLER,39,0,20,19
Brazos,1,U.S. House,10,,Under Votes,36,1,18,17
Brazos,1,U.S. House,10,,Over Votes,0,0,0,0
Brazos,1,RAILROAD COMMISSIONER,,REP,CHRISTI CRADDICK,1376,21,998,357
Brazos,1,RAILROAD COMMISSIONER,,DEM,KATHERINE CULBERT,291,15,208,68
Brazos,1,RAILROAD COMMISSIONER,,LIB,HAWK DUNLAP,50,1,26,23
Brazos,1,RAILROAD COMMISSIONER,,,Under Votes,35,1,17,17
Brazos,1,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 2",,REP,JIMMY BLACKLOCK,1409,27,1012,370
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 2",,DEM,DASEAN JONES,312,11,216,85
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,45,1,24,20
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 4",,REP,JOHN DEVINE,1398,22,1013,363
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 4",,DEM,CHRISTINE VINH WEEMS,322,15,218,89
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 4",,,Under Votes,46,2,21,23
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 4",,,Over Votes,0,0,0,0
Brazos,1,"JUSTICE, SUPREME COURT, PLACE 6",,REP,JANE BLAND,1388,24,1008,356
