county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Lynn,Precinct 1,"Registered Voters",,,,855,,,
Lynn,Precinct 1,"Ballots Cast",,,,341,8,228,105
Lynn,Precinct 1,"President",,REP,"Donald J. Trump",241,6,167,68
Lynn,Precinct 1,"President",,DEM,"Kamala D. Harris",97,1,61,35
Lynn,Precinct 1,"President",,LIB,"Chase Oliver",3,1,0,2
Lynn,Precinct 1,"President",,GRN,"Jill Stein",0,0,0,0
Lynn,Precinct 1,"President",,,"Write-ins",0,0,0,0
Lynn,Precinct 1,"President",,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"President",,,"Under Votes",0,0,0,0
Lynn,Precinct 1,"U.S. Senate",,REP,"Ted Cruz",230,6,161,63
Lynn,Precinct 1,"U.S. Senate",,DEM,"Colin Allred",95,2,58,35
Lynn,Precinct 1,"U.S. Senate",,LIB,"Ted Brown",4,0,2,2
Lynn,Precinct 1,"U.S. Senate",,,"Write-ins",1,0,0,1
Lynn,Precinct 1,"U.S. Senate",,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"U.S. Senate",,,"Under Votes",11,0,7,4
Lynn,Precinct 1,"U.S. House",19,REP,"Jodey C. Arrington",257,7,176,74
Lynn,Precinct 1,"U.S. House",19,LIB,"Bernard Johnson",30,0,16,14
Lynn,Precinct 1,"U.S. House",19,IND,"Nathan Lewis",20,0,15,5
Lynn,Precinct 1,"U.S. House",19,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"U.S. House",19,,"Under Votes",34,1,21,12
Lynn,Precinct 1,"Railroad Commissioner",,REP,"Christi Craddick",224,6,159,59
Lynn,Precinct 1,"Railroad Commissioner",,DEM,"Katherine Culbert",73,1,45,27
Lynn,Precinct 1,"Railroad Commissioner",,LIB,"Hawk Dunlap",6,0,3,3
Lynn,Precinct 1,"Railroad Commissioner",,GRN,"Eddie Espinoza",13,0,5,8
Lynn,Precinct 1,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Lynn,Precinct 1,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"Railroad Commissioner",,,"Under Votes",25,1,16,8
Lynn,Precinct 1,"Justice, Supreme Court",2,REP,"Jimmy Blacklock",224,7,150,67
Lynn,Precinct 1,"Justice, Supreme Court",2,DEM,"DaSean Jones",84,1,49,34
Lynn,Precinct 1,"Justice, Supreme Court",2,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"Justice, Supreme Court",2,,"Under Votes",33,0,24,9
Lynn,Precinct 1,"Justice, Supreme Court",4,REP,"John Devine",224,6,154,64
Lynn,Precinct 1,"Justice, Supreme Court",4,DEM,"Christine Vinh Weems",85,1,54,30
Lynn,Precinct 1,"Justice, Supreme Court",4,,"Over Votes",0,0,0,0
Lynn,Precinct 1,"Justice, Supreme Court",4,,"Under Votes",32,1,20,11
Lynn,Precinct 1,"Justice, Supreme Court",6,REP,"Jane Bland",222,6,153,63
