county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Stonewall,Precinct One,"Registered Voters",,,,232,,,
Stonewall,Precinct One,"Ballots Cast",,,,161,6,115,40
Stonewall,Precinct One,"Ballots Cast Blank",,,,0,0,0,0
Stonewall,Precinct One,"President",,REP,"Donald J. Trump",147,4,105,38
Stonewall,Precinct One,"President",,DEM,"Kamala D. Harris",13,2,9,2
Stonewall,Precinct One,"President",,LIB,"Chase Oliver",1,0,1,0
Stonewall,Precinct One,"President",,GRN,"Jill Stein",0,0,0,0
Stonewall,Precinct One,"President",,,"Write-ins",0,0,0,0
Stonewall,Precinct One,"U.S. Senate",,REP,"Ted Cruz",145,4,104,37
Stonewall,Precinct One,"U.S. Senate",,DEM,"Colin Allred",14,2,10,2
Stonewall,Precinct One,"U.S. Senate",,LIB,"Ted Brown",1,0,0,1
Stonewall,Precinct One,"U.S. Senate",,,"Write-ins",0,0,0,0
Stonewall,Precinct One,"U.S. House",19,REP,"Jodey C. Arrington",144,4,104,36
Stonewall,Precinct One,"U.S. House",19,DEM,"Bernard Johnson",11,2,7,2
Stonewall,Precinct One,"U.S. House",19,LIB,"Nathan Lewis",1,0,1,0
Stonewall,Precinct One,"Railroad Commissioner",,REP,"Christi Craddick",142,4,102,36
Stonewall,Precinct One,"Railroad Commissioner",,DEM,"Katherine Culbert",10,2,6,2
Stonewall,Precinct One,"Railroad Commissioner",,LIB,"Hawk Dunlap",4,0,3,1
Stonewall,Precinct One,"Railroad Commissioner",,GRN,"Eddie Espinoza",0,0,0,0
Stonewall,Precinct One,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Stonewall,Precinct One,"Justice, Supreme Court",2,REP,"Jimmy Blacklock",139,4,101,34
Stonewall,Precinct One,"Justice, Supreme Court",2,DEM,"DaSean Jones",14,2,8,4
Stonewall,Precinct One,"Justice, Supreme Court",4,REP,"John Devine",143,4,102,37
Stonewall,Precinct One,"Justice, Supreme Court",4,DEM,"Christine Vinh Weems",12,2,8,2
Stonewall,Precinct One,"Justice, Supreme Court",6,REP,"Jane Bland",142,4,103,35
Stonewall,Precinct One,"Justice, Supreme Court",6,DEM,"Bonnie Lee Goldstein",13,2,8,3
Stonewall,Precinct One,"Justice, Supreme Court",6,LIB,"J. David Roberson",1,0,0,1
Stonewall,Precinct One,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",140,4,102,34
Stonewall,Precinct One,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",14,2,8,4
Stonewall,Precinct One,"Judge, Ct of Crim App",7,REP,"Gina Parker",139,3,100,36
Stonewall,Precinct One,"Judge, Ct of Crim App",7,DEM,"Nancy Mulder",13,2,9,2
Stonewall,Precinct One,"Judge, Ct of Crim App",8,REP,"Lee Finley",139,4,99,36
Stonewall,Precinct One,"Judge, Ct of Crim App",8,DEM,"Chika Anyiam",13,2,9,2
Stonewall,Precinct One,"Member, State BoE",15,REP,"Aaron Kinsey",137,4,100,33
Stonewall,Precinct One,"Member, State BoE",15,DEM,"Morgan Kirkpatrick",16,2,9,5
Stonewall,Precinct One,"Member, State BoE",15,LIB,"Jack B. Westbrook",2,0,1,1
Stonewall,Precinct One,"State Representative",69,REP,"James B. Frank",141,4,102,35
Stonewall,Precinct One,"State Representative",69,DEM,"Walter Coppage",12,2,8,2
Stonewall,Precinct One,"Chief Justice, 11th Ct of App Dist",,REP,"John Bailey",143,4,102,37
Stonewall,Precinct One,"Dist Attorney, 39th Judicial Dist",,DEM,"Mike Fouts",79,3,58,18
Stonewall,Precinct One,"County Attorney",,IND,"Riley Branch",99,3,71,25
Stonewall,Precinct One,"Sheriff",,REP,"Bill Mullen",109,5,78,26
Stonewall,Precinct One,"County Tax Assessor-Collector",,REP,"Lacy English",137,4,98,35
Stonewall,Precinct One,"County Commissioner Pct 1",,REP,"Shorty Martin",144,6,101,37
Stonewall,Precinct One,"Proposition A Aspermont independent School District",,,"For",80,2,56,22
Stonewall,Precinct One,"Proposition A Aspermont independent School District",,,"Against",72,4,52,16
Stonewall,Precinct Two,"Registered Voters",,,,255,,,
Stonewall,Precinct Two,"Ballots Cast",,,,196,3,134,59
Stonewall,Precinct Two,"Ballots Cast Blank",,,,0,0,0,0
