county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Baylor,PRECINCT 3,"Dist Attorney, 50th Judicial Dist",,REP,Hunter Brooks,287,10,221,56
Baylor,PRECINCT 3,Baylor County Attorney,,,Write-ins,186,5,150,31
Baylor,PRECINCT 3,Sheriff,,REP,Robert Castilleja,57,0,37,20
Baylor,PRECINCT 3,Sheriff,,,Write-ins,269,7,222,40
Baylor,PRECINCT 3,County Tax Assessor-Collector,,REP,Jeanette Holub,309,8,240,61
Baylor,PRECINCT 3,County Commissioner Pct 3,,REP,Reed Slaggle,293,8,225,60
Baylor,PRECINCT 4,Ballots Cast,,,,420,6,360,54
Baylor,PRECINCT 4,Ballots Cast - Blank,,,,0,0,0,0
Baylor,PRECINCT 4,President,,REP,Donald J. Trump,346,2,302,42
Baylor,PRECINCT 4,President,,DEM,Kamala D. Harris,63,3,50,10
Baylor,PRECINCT 4,President,,LIB,Chase Oliver,1,1,0,0
Baylor,PRECINCT 4,President,,GRN,Jill Stein,3,0,2,1
Baylor,PRECINCT 4,President,,,Write-ins,1,0,0,1
Baylor,PRECINCT 4,U.S. Senate,,REP,Ted Cruz,344,2,299,43
Baylor,PRECINCT 4,U.S. Senate,,DEM,Colin Allred,63,4,49,10
Baylor,PRECINCT 4,U.S. Senate,,LIB,Ted Brown,5,0,5,0
Baylor,PRECINCT 4,U.S. Senate,,,Write-ins,2,0,2,0
Baylor,PRECINCT 4,U.S. House,13,REP,Ronny Jackson,350,3,304,43
Baylor,PRECINCT 4,Railroad Commissioner,,REP,Christi Craddick,320,2,279,39
Baylor,PRECINCT 4,Railroad Commissioner,,DEM,Katherine Culbert,52,4,41,7
Baylor,PRECINCT 4,Railroad Commissioner,,LIB,Hawk Dunlap,12,0,8,4
Baylor,PRECINCT 4,Railroad Commissioner,,GRN,Eddie Espinoza,5,0,4,1
Baylor,PRECINCT 4,Railroad Commissioner,,,Write-ins,0,0,0,0
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,326,2,284,40
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,56,4,44,8
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 4",,REP,John Devine,326,2,282,42
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,57,4,47,6
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,316,2,277,37
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,55,4,44,7
Baylor,PRECINCT 4,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,10,0,6,4
Baylor,PRECINCT 4,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,323,2,280,41
Baylor,PRECINCT 4,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,60,4,48,8
Baylor,PRECINCT 4,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,324,2,281,41
Baylor,PRECINCT 4,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,54,4,43,7
Baylor,PRECINCT 4,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,327,2,284,41
Baylor,PRECINCT 4,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,53,4,42,7
Baylor,PRECINCT 4,"Member, State BoE, Dist 15",,REP,Aaron Kinsey,317,2,277,38
Baylor,PRECINCT 4,"Member, State BoE, Dist 15",,DEM,Morgan Kirkpatrick,61,3,50,8
Baylor,PRECINCT 4,"Member, State BoE, Dist 15",,LIB,Jack B. Westbrook,5,0,3,2
Baylor,PRECINCT 4,State Representative,69,REP,James B Frank,330,2,288,40
Baylor,PRECINCT 4,State Representative,69,DEM,Walter Coppage,57,4,44,9
Baylor,PRECINCT 4,"Chief Justice, 11th Ct of App Dist",,REP,John Bailey,343,3,298,42
Baylor,PRECINCT 4,"Dist Judge, 50th Judicial Dist",,REP,Jennifer A. Habert,357,3,308,46
Baylor,PRECINCT 4,"Dist Attorney, 50th Judicial Dist",,REP,Hunter Brooks,358,3,307,48
Baylor,PRECINCT 4,Baylor County Attorney,,,Write-ins,243,2,211,30
Baylor,PRECINCT 4,Sheriff,,REP,Robert Castilleja,86,0,72,14
Baylor,PRECINCT 4,Sheriff,,,Write-ins,306,5,268,33
Baylor,PRECINCT 4,County Tax Assessor-Collector,,REP,Jeanette Holub,365,3,315,47
