county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Harrison,1,Ballots Cast,,,,1451,,,
Harrison,1,President,,REP,DONALD J. TRUMP/JD VANCE,939,12,769,158
Harrison,1,President,,DEM,KAMALA D. HARRIS/TIM WALZ,482,35,343,104
Harrison,1,President,,LIB,CHASE OLIVER/MIKE TER MAAT,15,0,9,6
Harrison,1,President,,GRN,JILL STEIN/RUDOLPH WARE,3,0,1,2
Harrison,1,President,,,Under Votes,11,1,8,2
Harrison,1,President,,,Over Votes,0,0,0,0
Harrison,1,U.S. Senate,,REP,TED CRUZ,913,12,755,146
Harrison,1,U.S. Senate,,DEM,COLIN ALLRED,479,35,341,103
Harrison,1,U.S. Senate,,LIB,TED BROWN,32,0,15,17
Harrison,1,U.S. Senate,,,Under Votes,17,0,13,4
Harrison,1,U.S. Senate,,,Over Votes,0,0,0,0
Harrison,1,U.S. House,1,REP,NATHANIEL MORAN,1088,26,860,202
Harrison,1,U.S. House,1,,Under Votes,363,22,270,71
Harrison,1,U.S. House,1,,Over Votes,0,0,0,0
Harrison,1,RAILROAD COMMISSIONER,,REP,CHRISTI CRADDICK,892,13,739,140
Harrison,1,RAILROAD COMMISSIONER,,DEM,KATHERINE CULBERT,409,31,288,90
Harrison,1,RAILROAD COMMISSIONER,,LIB,HAWK DUNLAP,40,0,24,16
Harrison,1,RAILROAD COMMISSIONER,,GRN,EDDIE ESPINOZA,29,1,15,13
Harrison,1,RAILROAD COMMISSIONER,,,Under Votes,81,3,64,14
Harrison,1,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Harrison,1,"JUSTICE, SUPREME COURT, PLACE 2",,REP,JIMMY BLACKLOCK,945,13,775,157
Harrison,1,"JUSTICE, SUPREME COURT, PLACE 2",,DEM,DASEAN JONES,448,34,308,106
Harrison,1,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,58,1,47,10
Harrison,1,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
