county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Henderson,Precinct 1A,Registered Voters,,,,2447,,,
Henderson,Precinct 1A,Ballots Cast,,,,1400,20,1114,266
Henderson,Precinct 1A,Ballots Cast - Blank,,,,0,0,0,0
Henderson,Precinct 1A,President,,REP,Donald J. Trump/JD Vance,1206,14,972,220
Henderson,Precinct 1A,President,,DEM,Kamala D. Harris/Tim Walz,183,5,134,44
Henderson,Precinct 1A,President,,LIB,Chase Oliver/Mike ter Maat,5,0,3,2
Henderson,Precinct 1A,President,,GRN,Jill Stein/Rudolph Ware,3,1,2,0
Henderson,Precinct 1A,President,,,Over Votes,0,0,0,0
Henderson,Precinct 1A,President,,,Under Votes,2,0,2,0
Henderson,Precinct 1A,U.S. Senate,,REP,Ted Cruz,1137,14,930,193
Henderson,Precinct 1A,U.S. Senate,,DEM,Colin Allred,208,5,150,53
Henderson,Precinct 1A,U.S. Senate,,LIB,Ted Brown,27,1,16,10
Henderson,Precinct 1A,U.S. Senate,,,Over Votes,0,0,0,0
Henderson,Precinct 1A,U.S. Senate,,,Under Votes,27,0,17,10
Henderson,Precinct 1A,U.S. House,5,REP,Lance Gooden,1175,15,947,213
Henderson,Precinct 1A,U.S. House,5,DEM,"Ruth ""Truth"" Torres",171,5,127,39
Henderson,Precinct 1A,U.S. House,5,,Over Votes,0,0,0,0
Henderson,Precinct 1A,U.S. House,5,,Under Votes,54,0,40,14
Henderson,Precinct 1A,Railroad Commissioner,,REP,Christi Craddick,1124,13,914,197
Henderson,Precinct 1A,Railroad Commissioner,,DEM,Katherine Culbert,152,5,113,34
Henderson,Precinct 1A,Railroad Commissioner,,LIB,Hawk Dunlap,34,0,22,12
Henderson,Precinct 1A,Railroad Commissioner,,GRN,Eddie Espinoza,14,1,7,6
Henderson,Precinct 1A,Railroad Commissioner,,,Over Votes,0,0,0,0
Henderson,Precinct 1A,Railroad Commissioner,,,Under Votes,76,1,58,17
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 2",2,REP,Jimmy Blacklock,1158,14,936,208
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 2",2,DEM,DaSean Jones,164,5,122,37
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 2",2,,Over Votes,0,0,0,0
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 2",2,,Under Votes,78,1,56,21
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 4",4,REP,John Devine,1141,14,923,204
Henderson,Precinct 1A,"Justice, Supreme Court, Pl 4",4,DEM,Christine Vinh Weems,177,5,129,43
