county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
McCulloch,101,Registered Voters,,,,1402,,,
McCulloch,101,Ballots Cast,,,,983,,,
McCulloch,101,President,,REP,Donald J. Trump JD Vance,862,26,711,125
McCulloch,101,President,,DEM,Kamala D. Harris Tim Walz,112,8,84,20
McCulloch,101,President,,LIB,Chase Oliver Mike ter Maat,6,2,3,1
McCulloch,101,President,,GRN,Jill Stein Rudolph Ware,2,1,1,0
McCulloch,101,President,,,Under Votes,1,0,1,0
McCulloch,101,President,,,Over Votes,0,0,0,0
McCulloch,101,U.S. Senate,,REP,Ted Cruz,845,26,697,122
McCulloch,101,U.S. Senate,,DEM,Colin Allred,117,8,88,21
McCulloch,101,U.S. Senate,,LIB,Ted Brown,14,3,9,2
McCulloch,101,U.S. Senate,,,Under Votes,7,0,6,1
McCulloch,101,U.S. Senate,,,Over Votes,0,0,0,0
McCulloch,101,U.S. House,11,REP,August Pfluger,870,30,714,126
McCulloch,101,U.S. House,11,,Under Votes,113,7,86,20
McCulloch,101,U.S. House,11,,Over Votes,0,0,0,0
McCulloch,101,Railroad Commissioner,,REP,Christi Craddick,823,26,683,114
McCulloch,101,Railroad Commissioner,,DEM,Katherine Culbert,97,5,74,18
McCulloch,101,Railroad Commissioner,,LIB,Hawk Dunlap,18,3,12,3
McCulloch,101,Railroad Commissioner,,GRN,Eddie Espinoza,11,1,7,3
McCulloch,101,Railroad Commissioner,,,Under Votes,34,2,24,8
McCulloch,101,Railroad Commissioner,,,Over Votes,0,0,0,0
McCulloch,101,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,840,28,691,121
McCulloch,101,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,103,6,79,18
McCulloch,101,"Justice, Supreme Court, Place 2",2,,Under Votes,40,3,30,7
McCulloch,101,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
McCulloch,101,"Justice, Supreme Court, Place 4",4,REP,John Devine,838,27,686,125
McCulloch,101,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,106,7,82,17
McCulloch,101,"Justice, Supreme Court, Place 4",4,,Under Votes,39,3,32,4
McCulloch,101,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
McCulloch,101,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,828,25,685,118
McCulloch,101,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,99,7,76,16
McCulloch,101,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,16,2,8,6
McCulloch,101,"Justice, Supreme Court, Place 6",6,,Under Votes,39,3,30,6
McCulloch,101,"Justice, Supreme Court, Place 6",6,,Over Votes,1,0,1,0
McCulloch,101,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,833,27,683,123
McCulloch,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,106,8,81,17
McCulloch,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,44,2,36,6
McCulloch,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
McCulloch,101,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,836,28,686,122
McCulloch,101,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,106,7,81,18
McCulloch,101,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,41,2,33,6
McCulloch,101,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0
McCulloch,101,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,841,27,690,124
McCulloch,101,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,101,9,74,18
McCulloch,101,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,41,1,36,4
McCulloch,101,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
McCulloch,101,"Member, State Board of Education, District 15",15,REP,Aaron Kinsey,817,26,673,118
McCulloch,101,"Member, State Board of Education, District 15",15,DEM,Morgan Kirkpatrick,108,7,82,19
McCulloch,101,"Member, State Board of Education, District 15",15,LIB,Jack B. Westbrook,18,2,11,5
McCulloch,101,"Member, State Board of Education, District 15",15,,Under Votes,40,2,34,4
McCulloch,101,"Member, State Board of Education, District 15",15,,Over Votes,0,0,0,0
McCulloch,101,State Representative,53,REP,Wes Virdell,848,27,696,125
McCulloch,101,State Representative,53,DEM,Joe P. Herrera,103,8,78,17
McCulloch,101,State Representative,53,LIB,B. W. Holk,8,0,6,2
McCulloch,101,State Representative,53,,Under Votes,24,2,20,2
McCulloch,101,State Representative,53,,Over Votes,0,0,0,0
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 2",2,REP,John Messinger,834,28,681,125
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 2",2,DEM,Maggie Ellis,106,7,82,17
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 2",2,,Under Votes,43,2,37,4
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 3",3,DEM,Chari Kelly,330,17,252,61
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 3",3,,Under Votes,653,20,548,85
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 3",3,,Over Votes,0,0,0,0
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 5",5,DEM,Karin Crump,316,16,239,61
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 5",5,,Under Votes,667,21,561,85
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 6",6,DEM,Gisela D. Triana,318,16,243,59
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 6",6,,Under Votes,665,21,557,87
McCulloch,101,"Justice, 3rd Court of Appeals District, Place 6",6,,Over Votes,0,0,0,0
McCulloch,101,County Attorney,,REP,Greg Torres,877,32,714,131
McCulloch,101,County Attorney,,,Under Votes,106,5,86,15
McCulloch,101,County Attorney,,,Over Votes,0,0,0,0
