county,precinct,office,district,party,candidate,votes
Collingsworth,PCT 101 Rocket House,"County Commissioner, Pct 3",,REP,Joel Sherwood,
Collingsworth,PCT 101 Rocket House,Constable,,REP,Ronnie Ward,79
Collingsworth,PCT 201 Collingsworth County Courthouse,Ballots Cast,,,,54
Collingsworth,PCT 201 Collingsworth County Courthouse,President,,REP,Donald J. Trump,42
Collingsworth,PCT 201 Collingsworth County Courthouse,President,,DEM,Kamala D. Harris,12
Collingsworth,PCT 201 Collingsworth County Courthouse,President,,LIB,Chase Oliver,0
Collingsworth,PCT 201 Collingsworth County Courthouse,President,,GRN,Jill Stein,0
Collingsworth,PCT 201 Collingsworth County Courthouse,U.S. Senate,,REP,Ted Cruz,38
Collingsworth,PCT 201 Collingsworth County Courthouse,U.S. Senate,,DEM,Colin Allred,14
Collingsworth,PCT 201 Collingsworth County Courthouse,U.S. Senate,,LIB,Ted Brown,1
Collingsworth,PCT 201 Collingsworth County Courthouse,U.S. House,13,REP,Ronny Jackson,39
Collingsworth,PCT 201 Collingsworth County Courthouse,Railroad Commissioner,,REP,Christi Craddick,38
Collingsworth,PCT 201 Collingsworth County Courthouse,Railroad Commissioner,,DEM,Katherine Culbert,8
Collingsworth,PCT 201 Collingsworth County Courthouse,Railroad Commissioner,,LIB,Hawk Dunlap,1
Collingsworth,PCT 201 Collingsworth County Courthouse,Railroad Commissioner,,GRE,Eddie Espinoza,1
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,38
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,10
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 4,,REP,John Devine,36
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,9
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 6,,REP,Jane Bland,37
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,10
Collingsworth,PCT 201 Collingsworth County Courthouse,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,1
Collingsworth,PCT 201 Collingsworth County Courthouse,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,37
Collingsworth,PCT 201 Collingsworth County Courthouse,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,11
Collingsworth,PCT 201 Collingsworth County Courthouse,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,38
Collingsworth,PCT 201 Collingsworth County Courthouse,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,10
Collingsworth,PCT 201 Collingsworth County Courthouse,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,38
Collingsworth,PCT 201 Collingsworth County Courthouse,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,9
Collingsworth,PCT 201 Collingsworth County Courthouse,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,36
Collingsworth,PCT 201 Collingsworth County Courthouse,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,10
Collingsworth,PCT 201 Collingsworth County Courthouse,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,2
Collingsworth,PCT 201 Collingsworth County Courthouse,State House,88,REP,Ken King,40
Collingsworth,PCT 201 Collingsworth County Courthouse,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,39
Collingsworth,PCT 201 Collingsworth County Courthouse,"Justice, 7th Court of Appeals Dist. PL 3",,REP,Alex Yarbrough,37
Collingsworth,PCT 201 Collingsworth County Courthouse,"District Judge, 100th Judicial District",,REP,"Dale A. Rabe, Jr",38
Collingsworth,PCT 201 Collingsworth County Courthouse,"District Attorney, 100th Judicial District",,REP,Luke McLean Inman,43
Collingsworth,PCT 201 Collingsworth County Courthouse,County Attorney,,REP,Keith Davis,40
Collingsworth,PCT 201 Collingsworth County Courthouse,Sheriff,,REP,Kent Riley,41
Collingsworth,PCT 201 Collingsworth County Courthouse,Tax Assessor-Collector,,REP,Sharon Sherwood,44
Collingsworth,PCT 201 Collingsworth County Courthouse,"County Commissioner, Pct 1",,REP,Farris Nation,
Collingsworth,PCT 201 Collingsworth County Courthouse,"County Commissioner, Pct 2",,REP,Justin Mixon,
Collingsworth,PCT 201 Collingsworth County Courthouse,"County Commissioner, Pct 3",,REP,Joel Sherwood,
Collingsworth,PCT 201 Collingsworth County Courthouse,Constable,,REP,Ronnie Ward,40
Collingsworth,PCT 202 Dodson Town Hall,Ballots Cast,,,,18
Collingsworth,PCT 202 Dodson Town Hall,President,,REP,Donald J. Trump,16
Collingsworth,PCT 202 Dodson Town Hall,President,,DEM,Kamala D. Harris,2
Collingsworth,PCT 202 Dodson Town Hall,President,,LIB,Chase Oliver,0
Collingsworth,PCT 202 Dodson Town Hall,President,,GRN,Jill Stein,0
Collingsworth,PCT 202 Dodson Town Hall,U.S. Senate,,REP,Ted Cruz,16
Collingsworth,PCT 202 Dodson Town Hall,U.S. Senate,,DEM,Colin Allred,2
Collingsworth,PCT 202 Dodson Town Hall,U.S. Senate,,LIB,Ted Brown,0
Collingsworth,PCT 202 Dodson Town Hall,U.S. House,13,REP,Ronny Jackson,15
Collingsworth,PCT 202 Dodson Town Hall,Railroad Commissioner,,REP,Christi Craddick,15
Collingsworth,PCT 202 Dodson Town Hall,Railroad Commissioner,,DEM,Katherine Culbert,1
Collingsworth,PCT 202 Dodson Town Hall,Railroad Commissioner,,LIB,Hawk Dunlap,0
Collingsworth,PCT 202 Dodson Town Hall,Railroad Commissioner,,GRE,Eddie Espinoza,0
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,15
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,1
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 4,,REP,John Devine,16
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,1
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 6,,REP,Jane Bland,16
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,1
Collingsworth,PCT 202 Dodson Town Hall,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,0
Collingsworth,PCT 202 Dodson Town Hall,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,15
Collingsworth,PCT 202 Dodson Town Hall,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,2
Collingsworth,PCT 202 Dodson Town Hall,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,16
Collingsworth,PCT 202 Dodson Town Hall,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,1
Collingsworth,PCT 202 Dodson Town Hall,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,14
Collingsworth,PCT 202 Dodson Town Hall,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,1
Collingsworth,PCT 202 Dodson Town Hall,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,15
Collingsworth,PCT 202 Dodson Town Hall,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,1
Collingsworth,PCT 202 Dodson Town Hall,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,0
Collingsworth,PCT 202 Dodson Town Hall,State House,88,REP,Ken King,16
Collingsworth,PCT 202 Dodson Town Hall,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,16
Collingsworth,PCT 202 Dodson Town Hall,"Justice, 7th Court of Appeals Dist. PL 3",,REP,Alex Yarbrough,16
Collingsworth,PCT 202 Dodson Town Hall,"District Judge, 100th Judicial District",,REP,"Dale A. Rabe, Jr",16
Collingsworth,PCT 202 Dodson Town Hall,"District Attorney, 100th Judicial District",,REP,Luke McLean Inman,14
Collingsworth,PCT 202 Dodson Town Hall,County Attorney,,REP,Keith Davis,18
Collingsworth,PCT 202 Dodson Town Hall,Sheriff,,REP,Kent Riley,16
Collingsworth,PCT 202 Dodson Town Hall,Tax Assessor-Collector,,REP,Sharon Sherwood,15
Collingsworth,PCT 202 Dodson Town Hall,"County Commissioner, Pct 1",,REP,Farris Nation,
Collingsworth,PCT 202 Dodson Town Hall,"County Commissioner, Pct 2",,REP,Justin Mixon,
Collingsworth,PCT 202 Dodson Town Hall,"County Commissioner, Pct 3",,REP,Joel Sherwood,
Collingsworth,PCT 202 Dodson Town Hall,Constable,,REP,Ronnie Ward,17
Collingsworth,PCT 301 Calvary Baptist Church,Ballots Cast,,,,68
Collingsworth,PCT 301 Calvary Baptist Church,President,,REP,Donald J. Trump,62
Collingsworth,PCT 301 Calvary Baptist Church,President,,DEM,Kamala D. Harris,3
Collingsworth,PCT 301 Calvary Baptist Church,President,,LIB,Chase Oliver,0
Collingsworth,PCT 301 Calvary Baptist Church,President,,GRN,Jill Stein,0
Collingsworth,PCT 301 Calvary Baptist Church,U.S. Senate,,REP,Ted Cruz,58
Collingsworth,PCT 301 Calvary Baptist Church,U.S. Senate,,DEM,Colin Allred,8
Collingsworth,PCT 301 Calvary Baptist Church,U.S. Senate,,LIB,Ted Brown,0
Collingsworth,PCT 301 Calvary Baptist Church,U.S. House,13,REP,Ronny Jackson,61
Collingsworth,PCT 301 Calvary Baptist Church,Railroad Commissioner,,REP,Christi Craddick,52
Collingsworth,PCT 301 Calvary Baptist Church,Railroad Commissioner,,DEM,Katherine Culbert,5
Collingsworth,PCT 301 Calvary Baptist Church,Railroad Commissioner,,LIB,Hawk Dunlap,6
Collingsworth,PCT 301 Calvary Baptist Church,Railroad Commissioner,,GRE,Eddie Espinoza,2
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,59
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,7
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 4,,REP,John Devine,58
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,4
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 6,,REP,Jane Bland,54
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,2
Collingsworth,PCT 301 Calvary Baptist Church,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,5
Collingsworth,PCT 301 Calvary Baptist Church,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,59
Collingsworth,PCT 301 Calvary Baptist Church,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,6
Collingsworth,PCT 301 Calvary Baptist Church,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,58
Collingsworth,PCT 301 Calvary Baptist Church,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,6
Collingsworth,PCT 301 Calvary Baptist Church,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,60
Collingsworth,PCT 301 Calvary Baptist Church,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,6
Collingsworth,PCT 301 Calvary Baptist Church,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,52
Collingsworth,PCT 301 Calvary Baptist Church,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,11
Collingsworth,PCT 301 Calvary Baptist Church,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,2
Collingsworth,PCT 301 Calvary Baptist Church,State House,88,REP,Ken King,63
Collingsworth,PCT 301 Calvary Baptist Church,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,63
Collingsworth,PCT 301 Calvary Baptist Church,"Justice, 7th Court of Appeals Dist. PL 3",,REP,Alex Yarbrough,60
Collingsworth,PCT 301 Calvary Baptist Church,"District Judge, 100th Judicial District",,REP,"Dale A. Rabe, Jr",68
Collingsworth,PCT 301 Calvary Baptist Church,"District Attorney, 100th Judicial District",,REP,Luke McLean Inman,60
Collingsworth,PCT 301 Calvary Baptist Church,County Attorney,,REP,Keith Davis,59
Collingsworth,PCT 301 Calvary Baptist Church,Sheriff,,REP,Kent Riley,62
Collingsworth,PCT 301 Calvary Baptist Church,Tax Assessor-Collector,,REP,Sharon Sherwood,61
Collingsworth,PCT 301 Calvary Baptist Church,"County Commissioner, Pct 1",,REP,Farris Nation,
Collingsworth,PCT 301 Calvary Baptist Church,"County Commissioner, Pct 2",,REP,Justin Mixon,
Collingsworth,PCT 301 Calvary Baptist Church,"County Commissioner, Pct 3",,REP,Joel Sherwood,55
Collingsworth,PCT 301 Calvary Baptist Church,Constable,,REP,Ronnie Ward,63
Collingsworth,PCT 302 Quail Booster Building,Ballots Cast,,,,22
Collingsworth,PCT 302 Quail Booster Building,President,,REP,Donald J. Trump,22
Collingsworth,PCT 302 Quail Booster Building,President,,DEM,Kamala D. Harris,0
Collingsworth,PCT 302 Quail Booster Building,President,,LIB,Chase Oliver,0
Collingsworth,PCT 302 Quail Booster Building,President,,GRN,Jill Stein,0
Collingsworth,PCT 302 Quail Booster Building,U.S. Senate,,REP,Ted Cruz,19
Collingsworth,PCT 302 Quail Booster Building,U.S. Senate,,DEM,Colin Allred,1
Collingsworth,PCT 302 Quail Booster Building,U.S. Senate,,LIB,Ted Brown,2
Collingsworth,PCT 302 Quail Booster Building,U.S. House,13,REP,Ronny Jackson,21
Collingsworth,PCT 302 Quail Booster Building,Railroad Commissioner,,REP,Christi Craddick,20
Collingsworth,PCT 302 Quail Booster Building,Railroad Commissioner,,DEM,Katherine Culbert,0
Collingsworth,PCT 302 Quail Booster Building,Railroad Commissioner,,LIB,Hawk Dunlap,1
Collingsworth,PCT 302 Quail Booster Building,Railroad Commissioner,,GRE,Eddie Espinoza,0
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,22
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,0
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 4,,REP,John Devine,18
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,1
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 6,,REP,Jane Bland,20
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,0
Collingsworth,PCT 302 Quail Booster Building,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,2
Collingsworth,PCT 302 Quail Booster Building,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,21
Collingsworth,PCT 302 Quail Booster Building,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,1
Collingsworth,PCT 302 Quail Booster Building,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,21
Collingsworth,PCT 302 Quail Booster Building,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,0
Collingsworth,PCT 302 Quail Booster Building,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,20
Collingsworth,PCT 302 Quail Booster Building,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,0
Collingsworth,PCT 302 Quail Booster Building,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,18
Collingsworth,PCT 302 Quail Booster Building,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,2
Collingsworth,PCT 302 Quail Booster Building,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,1
Collingsworth,PCT 302 Quail Booster Building,State House,88,REP,Ken King,20
Collingsworth,PCT 302 Quail Booster Building,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,20
Collingsworth,PCT 302 Quail Booster Building,"Justice, 7th Court of Appeals Dist. PL 3",,REP,Alex Yarbrough,19
Collingsworth,PCT 302 Quail Booster Building,"District Judge, 100th Judicial District",,REP,"Dale A. Rabe, Jr",20
Collingsworth,PCT 302 Quail Booster Building,"District Attorney, 100th Judicial District",,REP,Luke McLean Inman,20
Collingsworth,PCT 302 Quail Booster Building,County Attorney,,REP,Keith Davis,20
Collingsworth,PCT 302 Quail Booster Building,Sheriff,,REP,Kent Riley,18
Collingsworth,PCT 302 Quail Booster Building,Tax Assessor-Collector,,REP,Sharon Sherwood,19
Collingsworth,PCT 302 Quail Booster Building,"County Commissioner, Pct 1",,REP,Farris Nation,
Collingsworth,PCT 302 Quail Booster Building,"County Commissioner, Pct 2",,REP,Justin Mixon,
Collingsworth,PCT 302 Quail Booster Building,"County Commissioner, Pct 3",,REP,Joel Sherwood,21
Collingsworth,PCT 302 Quail Booster Building,Constable,,REP,Ronnie Ward,20
Collingsworth,PCT 401 First United Methodist Church,Ballots Cast,,,,56
Collingsworth,PCT 401 First United Methodist Church,President,,REP,Donald J. Trump,50
Collingsworth,PCT 401 First United Methodist Church,President,,DEM,Kamala D. Harris,6
Collingsworth,PCT 401 First United Methodist Church,President,,LIB,Chase Oliver,0
Collingsworth,PCT 401 First United Methodist Church,President,,GRN,Jill Stein,0
Collingsworth,PCT 401 First United Methodist Church,U.S. Senate,,REP,Ted Cruz,46
Collingsworth,PCT 401 First United Methodist Church,U.S. Senate,,DEM,Colin Allred,4
Collingsworth,PCT 401 First United Methodist Church,U.S. Senate,,LIB,Ted Brown,4
Collingsworth,PCT 401 First United Methodist Church,U.S. House,13,REP,Ronny Jackson,46
Collingsworth,PCT 401 First United Methodist Church,Railroad Commissioner,,REP,Christi Craddick,41
Collingsworth,PCT 401 First United Methodist Church,Railroad Commissioner,,DEM,Katherine Culbert,4
Collingsworth,PCT 401 First United Methodist Church,Railroad Commissioner,,LIB,Hawk Dunlap,1
Collingsworth,PCT 401 First United Methodist Church,Railroad Commissioner,,GRE,Eddie Espinoza,1
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,40
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,8
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 4,,REP,John Devine,41
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,3
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 6,,REP,Jane Bland,41
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,5
Collingsworth,PCT 401 First United Methodist Church,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,1
Collingsworth,PCT 401 First United Methodist Church,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,44
Collingsworth,PCT 401 First United Methodist Church,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,5
Collingsworth,PCT 401 First United Methodist Church,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,39
Collingsworth,PCT 401 First United Methodist Church,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,8
Collingsworth,PCT 401 First United Methodist Church,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,39
Collingsworth,PCT 401 First United Methodist Church,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,5
Collingsworth,PCT 401 First United Methodist Church,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,38
Collingsworth,PCT 401 First United Methodist Church,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,7
Collingsworth,PCT 401 First United Methodist Church,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,2
Collingsworth,PCT 401 First United Methodist Church,State House,88,REP,Ken King,44
Collingsworth,PCT 401 First United Methodist Church,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,42
Collingsworth,PCT 401 First United Methodist Church,"Justice, 7th Court of Appeals Dist. PL 3",,REP,Alex Yarbrough,42
Collingsworth,PCT 401 First United Methodist Church,"District Judge, 100th Judicial District",,REP,"Dale A. Rabe, Jr",41
Collingsworth,PCT 401 First United Methodist Church,"District Attorney, 100th Judicial District",,REP,Luke McLean Inman,44
Collingsworth,PCT 401 First United Methodist Church,County Attorney,,REP,Keith Davis,45
Collingsworth,PCT 401 First United Methodist Church,Sheriff,,REP,Kent Riley,46
Collingsworth,PCT 401 First United Methodist Church,Tax Assessor-Collector,,REP,Sharon Sherwood,44
Collingsworth,PCT 401 First United Methodist Church,"County Commissioner, Pct 1",,REP,Farris Nation,
Collingsworth,PCT 401 First United Methodist Church,"County Commissioner, Pct 2",,REP,Justin Mixon,
Collingsworth,PCT 401 First United Methodist Church,"County Commissioner, Pct 3",,REP,Joel Sherwood,
Collingsworth,PCT 401 First United Methodist Church,Constable,,REP,Ronnie Ward,46
Collingsworth,PCT 402 Samnorwood High School,Ballots Cast,,,,36
Collingsworth,PCT 402 Samnorwood High School,President,,REP,Donald J. Trump,34
Collingsworth,PCT 402 Samnorwood High School,President,,DEM,Kamala D. Harris,2
Collingsworth,PCT 402 Samnorwood High School,President,,LIB,Chase Oliver,0
Collingsworth,PCT 402 Samnorwood High School,President,,GRN,Jill Stein,0
Collingsworth,PCT 402 Samnorwood High School,U.S. Senate,,REP,Ted Cruz,34
Collingsworth,PCT 402 Samnorwood High School,U.S. Senate,,DEM,Colin Allred,2
Collingsworth,PCT 402 Samnorwood High School,U.S. Senate,,LIB,Ted Brown,0
Collingsworth,PCT 402 Samnorwood High School,U.S. House,13,REP,Ronny Jackson,34
Collingsworth,PCT 402 Samnorwood High School,Railroad Commissioner,,REP,Christi Craddick,31
Collingsworth,PCT 402 Samnorwood High School,Railroad Commissioner,,DEM,Katherine Culbert,2
Collingsworth,PCT 402 Samnorwood High School,Railroad Commissioner,,LIB,Hawk Dunlap,1
Collingsworth,PCT 402 Samnorwood High School,Railroad Commissioner,,GRE,Eddie Espinoza,1
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 2,,REP,Jimmy Blacklock,33
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 2,,DEM,DaSean Jones,2
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 4,,REP,John Devine,31
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 4,,DEM,Christine Vinh Weems,2
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 6,,REP,Jane Bland,33
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 6,,DEM,Bonnie Lee Goldstein,2
Collingsworth,PCT 402 Samnorwood High School,Justice of the Supreme Court PL 6,,LIB,J. David Roberson,0
Collingsworth,PCT 402 Samnorwood High School,"Presiding Judge, Court of Criminal Appeals",,REP,David J Schenck,33
Collingsworth,PCT 402 Samnorwood High School,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,2
Collingsworth,PCT 402 Samnorwood High School,"Judge, Court of Criminal Appeals, PL 7",,REP,Gina Parker,33
Collingsworth,PCT 402 Samnorwood High School,"Judge, Court of Criminal Appeals, PL 7",,DEM,Nancy Mulder,2
Collingsworth,PCT 402 Samnorwood High School,"Judge, Court of Criminal Appeals, PL 8",,REP,Lee Finley,32
Collingsworth,PCT 402 Samnorwood High School,"Judge, Court of Criminal Appeals, PL 8",,DEM,Chika Anyiam,2
Collingsworth,PCT 402 Samnorwood High School,"Member, State Board of Education, District 15",,REP,Aaron Kinsey,32
Collingsworth,PCT 402 Samnorwood High School,"Member, State Board of Education, District 15",,DEM,Morgan Kirkpatrick,2
Collingsworth,PCT 402 Samnorwood High School,"Member, State Board of Education, District 15",,LIB,Jack B. Westbrook,1
Collingsworth,PCT 402 Samnorwood High School,State House,88,REP,Ken King,33
Collingsworth,PCT 402 Samnorwood High School,"Justice, 7th Court of Appeals Dist, PL 2",,REP,Judy Parker,33
