county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Hale,101,Registered Voters,,,,472,,,
Hale,101,Ballots Cast,,,,216,,,
Hale,101,President,,REP,Donald J. Trump,183,6,134,43
Hale,101,President,,DEM,Kamala D. Harris,30,1,21,8
Hale,101,President,,LIB,Chase Oliver,1,0,0,1
Hale,101,President,,GRN,Jill Stein,1,0,0,1
Hale,101,President,,,Under Votes,1,0,0,1
Hale,101,President,,,Over Votes,0,0,0,0
Hale,101,U.S. Senate,,REP,Ted Cruz,175,6,131,38
Hale,101,U.S. Senate,,DEM,Colin Allred,30,1,18,11
Hale,101,U.S. Senate,,LIB,Ted Brown,8,0,4,4
Hale,101,U.S. Senate,,,Under Votes,3,0,2,1
Hale,101,U.S. Senate,,,Over Votes,0,0,0,0
Hale,101,U.S. House,19,REP,Jodey C. Arrington,185,7,134,44
Hale,101,U.S. House,19,LIB,Bernard Johnson,13,0,8,5
Hale,101,U.S. House,19,IND,Nathan Lewis,11,0,8,3
Hale,101,U.S. House,19,,Under Votes,7,0,5,2
Hale,101,U.S. House,19,,Over Votes,0,0,0,0
Hale,101,Railroad Commissioner,,REP,Christi Craddick,171,6,125,40
Hale,101,Railroad Commissioner,,DEM,Katherine Culbert,28,1,18,9
Hale,101,Railroad Commissioner,,LIB,Hawk Dunlap,3,0,3,0
Hale,101,Railroad Commissioner,,GRN,Eddie Espinoza,8,0,5,3
Hale,101,Railroad Commissioner,,,Under Votes,6,0,4,2
Hale,101,Railroad Commissioner,,,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,177,6,130,41
Hale,101,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,34,1,22,11
Hale,101,"Justice, Supreme Court, Place 2",2,,Under Votes,5,0,3,2
Hale,101,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 4",4,REP,John Devine,180,6,132,42
Hale,101,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,31,1,20,10
Hale,101,"Justice, Supreme Court, Place 4",4,,Under Votes,5,0,3,2
Hale,101,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,173,6,128,39
Hale,101,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,32,1,20,11
Hale,101,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,5,0,3,2
Hale,101,"Justice, Supreme Court, Place 6",6,,Under Votes,6,0,4,2
Hale,101,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
Hale,101,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,176,6,132,38
Hale,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,33,1,19,13
