county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Gillespie,1,Registered Voters,,,,2188,,,
Gillespie,1,Ballots Cast,,,,1681,,,
Gillespie,1,President,,REP,Donald J. Trump,1247,1,1104,142
Gillespie,1,President,,DEM,Kamala D. Harris,400,1,358,41
Gillespie,1,President,,LIB,Chase Oliver,8,0,6,2
Gillespie,1,President,,GRN,Jill Stein,4,0,4,0
Gillespie,1,President,,,Under Votes,22,0,18,4
Gillespie,1,President,,,Over Votes,0,0,0,0
Gillespie,1,U.S. Senate,,REP,Ted Cruz,1222,1,1093,128
Gillespie,1,U.S. Senate,,DEM,Colin Allred,411,1,358,52
Gillespie,1,U.S. Senate,,LIB,Ted Brown,31,0,26,5
Gillespie,1,U.S. Senate,,,Under Votes,17,0,13,4
Gillespie,1,U.S. Senate,,,Over Votes,0,0,0,0
Gillespie,1,U.S. House,21,REP,Chip Roy,1266,1,1122,143
Gillespie,1,U.S. House,21,DEM,Kristin Hook,362,1,323,38
Gillespie,1,U.S. House,21,LIB,Bob King,25,0,22,3
Gillespie,1,U.S. House,21,,Under Votes,28,0,23,5
Gillespie,1,U.S. House,21,,Over Votes,0,0,0,0
Gillespie,1,Railroad Commissioner,,REP,Christi Craddick,1258,1,1115,142
Gillespie,1,Railroad Commissioner,,DEM,Katherine Culbert,320,1,290,29
Gillespie,1,Railroad Commissioner,,LIB,Hawk Dunlap,38,0,31,7
Gillespie,1,Railroad Commissioner,,GRN,Eddie Espinoza,16,0,12,4
Gillespie,1,Railroad Commissioner,,,Under Votes,49,0,42,7
Gillespie,1,Railroad Commissioner,,,Over Votes,0,0,0,0
Gillespie,1,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1287,1,1141,145
Gillespie,1,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,335,1,298,36
Gillespie,1,"Justice, Supreme Court, Place 2",2,,Under Votes,59,0,51,8
Gillespie,1,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Gillespie,1,"Justice, Supreme Court, Place 4",4,REP,John Devine,1268,1,1125,142
Gillespie,1,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,347,1,308,38
Gillespie,1,"Justice, Supreme Court, Place 4",4,,Under Votes,65,0,56,9
Gillespie,1,"Justice, Supreme Court, Place 4",4,,Over Votes,1,0,1,0
Gillespie,1,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1253,1,1110,142
Gillespie,1,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,333,1,299,33
Gillespie,1,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,33,0,28,5
Gillespie,1,"Justice, Supreme Court, Place 6",6,,Under Votes,61,0,52,9
Gillespie,1,"Justice, Supreme Court, Place 6",6,,Over Votes,1,0,1,0
Gillespie,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1274,0,1133,141
Gillespie,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,344,1,304,39
Gillespie,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,63,1,53,9
Gillespie,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Gillespie,1,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1277,0,1136,141
Gillespie,1,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,334,1,294,39
Gillespie,1,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,69,1,59,9
Gillespie,1,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,1,0,1,0
Gillespie,1,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1293,0,1145,148
Gillespie,1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,317,1,284,32
Gillespie,1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,71,1,61,9
Gillespie,1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
Gillespie,1,"Member, State Board of Education, District 10",10,REP,Tom Maynard,1264,0,1120,144
Gillespie,1,"Member, State Board of Education, District 10",10,DEM,Raquel Saenz Ortiz,342,1,305,36
Gillespie,1,"Member, State Board of Education, District 10",10,,Under Votes,74,1,64,9
Gillespie,1,"Member, State Board of Education, District 10",10,,Over Votes,1,0,1,0
Gillespie,1,State Representative,19,REP,Ellen Troxclair,1214,1,1075,138
Gillespie,1,State Representative,19,DEM,Dwain Handley,326,1,294,31
Gillespie,1,State Representative,19,IND,Kodi Sawin,77,0,64,13
Gillespie,1,State Representative,19,,Under Votes,63,0,56,7
Gillespie,1,State Representative,19,,Over Votes,1,0,1,0
Gillespie,1,"Justice, 4th Court of Appeals District, Place 2",2,DEM,Velia J. Meza,658,1,576,81
