county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Dawson,1,President,,REP,"Donald J. Trump",368,10,269,89
Dawson,1,President,,DEM,"Kamala D. Harris",165,6,107,52
Dawson,1,President,,LIB,"Chase Oliver",5,0,4,1
Dawson,1,President,,GRN,"Jill Stein",3,0,2,1
Dawson,1,President,,,"Cherunda Fox/ Harlan McVay (W)",0,0,0,0
Dawson,1,President,,,"Claudia De la Cruz/Karina Garcia (W)",1,0,1,0
Dawson,1,President,,,"Cornel West/Melina Abdullah (W)",0,0,0,0
Dawson,1,President,,,"Jessie Cuellar/Wesley Lasley (W)",0,0,0,0
Dawson,1,President,,,"Peter Sonski/Lauren Onak (W)",0,0,0,0
Dawson,1,President,,,"Shiva Ayyadurai/Crystal Ellis (W)",0,0,0,0
Dawson,1,President,,,Under Votes,3,0,2,1
Dawson,1,President,,,Over Votes,0,0,0,0
Dawson,1,"U.S. Senate",,REP,"Ted Cruz",345,10,258,77
Dawson,1,"U.S. Senate",,DEM,"Colin Allred",158,5,104,49
Dawson,1,"U.S. Senate",,LIB,"Ted Brown",17,0,11,6
Dawson,1,"U.S. Senate",,,"Analisa Roche (W)",0,0,0,0
Dawson,1,"U.S. Senate",,,"Tracy Andrus (W)",0,0,0,0
Dawson,1,"U.S. Senate",,,Under Votes,24,0,12,12
Dawson,1,"U.S. Senate",,,Over Votes,1,0,0,1
Dawson,1,"U.S. House",19,REP,"Jodey C. Arrington",366,11,273,82
Dawson,1,"U.S. House",19,LIB,"Bernard Johnson",46,0,32,14
Dawson,1,"U.S. House",19,IND,"Nathan Lewis",66,1,41,24
Dawson,1,"U.S. House",19,,Under Votes,67,4,39,24
Dawson,1,"U.S. House",19,,Over Votes,0,0,0,0
Dawson,1,"Railroad Commissioner",,REP,"Christi Craddick",309,10,234,65
Dawson,1,"Railroad Commissioner",,DEM,"Katherine Culbert",138,5,92,41
Dawson,1,"Railroad Commissioner",,LIB,"Hawk Dunlap",30,0,23,7
Dawson,1,"Railroad Commissioner",,GRN,"Eddie Espinoza",26,1,16,9
Dawson,1,"Railroad Commissioner",,,"Richard McKibbin (W)",0,0,0,0
Dawson,1,"Railroad Commissioner",,,Under Votes,42,0,20,22
Dawson,1,"Railroad Commissioner",,,Over Votes,0,0,0,0
Dawson,1,"Justice, Supreme Court, Place 2",,REP,"Jimmy Blacklock",335,10,255,70
Dawson,1,"Justice, Supreme Court, Place 2",,DEM,"DaSean Jones",159,6,102,51
Dawson,1,"Justice, Supreme Court, Place 2",,,Under Votes,51,0,28,23
Dawson,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0
Dawson,1,"Justice, Supreme Court, Place 4",,REP,"John Devine",327,10,246,71
Dawson,1,"Justice, Supreme Court, Place 4",,DEM,"Christine Vinh Weems",159,6,106,47
Dawson,1,"Justice, Supreme Court, Place 4",,,Under Votes,59,0,33,26
Dawson,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0
Dawson,1,"Justice, Supreme Court, Place 6",,REP,"Jane Bland",319,10,242,67
Dawson,1,"Justice, Supreme Court, Place 6",,DEM,"Bonnie Lee Goldstein",143,6,98,39
Dawson,1,"Justice, Supreme Court, Place 6",,LIB,"J. David Roberson",24,0,14,10
Dawson,1,"Justice, Supreme Court, Place 6",,,Under Votes,59,0,31,28
Dawson,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0
Dawson,1,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",325,10,246,69
Dawson,1,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",164,6,108,50
Dawson,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,56,0,31,25
Dawson,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Dawson,1,"Judge, Court of Criminal Appeals, Place 7",,REP,"Gina Parker",327,10,247,70
Dawson,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,"Nancy Mulder",160,6,106,48
Dawson,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,58,0,32,26
Dawson,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0
Dawson,1,"Judge, Court of Criminal Appeals, Place 8",,REP,"Lee Finley",339,11,255,73
Dawson,1,"Judge, Court of Criminal Appeals, Place 8",,DEM,"Chika Anyiam",148,5,100,43
Dawson,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,58,0,30,28
Dawson,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0
Dawson,1,"Member, State Board of Education, District 15",,REP,"Aaron Kinsey",317,10,241,66
Dawson,1,"Member, State Board of Education, District 15",,DEM,"Morgan Kirkpatrick",151,6,99,46
Dawson,1,"Member, State Board of Education, District 15",,LIB,"Jack B. Westbrook",18,0,12,6
Dawson,1,"Member, State Board of Education, District 15",,,Under Votes,59,0,33,26
Dawson,1,"Member, State Board of Education, District 15",,,Over Votes,0,0,0,0
Dawson,1,"State Representative, District 82",,REP,"Tom Craddick",348,11,262,75
Dawson,1,"State Representative, District 82",,DEM,"Steven Schafersman",145,5,95,45
Dawson,1,"State Representative, District 82",,,Under Votes,52,0,28,24
Dawson,1,"State Representative, District 82",,,Over Votes,0,0,0,0
Dawson,1,"Chief Justice, 11th Court of Appeals District",,REP,"John Bailey",388,11,292,85
Dawson,1,"Chief Justice, 11th Court of Appeals District",,,Under Votes,157,5,93,59
Dawson,1,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0
Dawson,1,"District Attorney, 106th Judicial District",,REP,"Philip Mack Furlow",393,11,298,84
Dawson,1,"District Attorney, 106th Judicial District",,,Under Votes,152,5,87,60
Dawson,1,"District Attorney, 106th Judicial District",,,Over Votes,0,0,0,0
Dawson,1,"County Attorney",,REP,"Steven B. Payson",393,12,294,87
Dawson,1,"County Attorney",,,Under Votes,152,4,91,57
Dawson,1,"County Attorney",,,Over Votes,0,0,0,0
Dawson,1,"Sheriff",,REP,"Matt Hogg",409,11,304,94
Dawson,1,"Sheriff",,,Under Votes,136,5,81,50
Dawson,1,"Sheriff",,,Over Votes,0,0,0,0
Dawson,1,"County Tax Assessor-Collector",,REP,"Yvonne Moreno",415,12,311,92
Dawson,1,"County Tax Assessor-Collector",,,Under Votes,130,4,74,52
Dawson,1,"County Tax Assessor-Collector",,,Over Votes,0,0,0,0
Dawson,1,"County Commissioner, Precinct 1",,REP,"Mark Shofner",411,11,309,91
Dawson,1,"County Commissioner, Precinct 1",,,Under Votes,134,5,76,53
Dawson,1,"County Commissioner, Precinct 1",,,Over Votes,0,0,0,0
Dawson,1,"County Constable",,REP,"Tommy Flores",433,13,323,97
Dawson,1,"County Constable",,,Under Votes,112,3,62,47
Dawson,1,"County Constable",,,Over Votes,0,0,0,0
Dawson,2,President,,REP,"Donald J. Trump",406,9,297,100
Dawson,2,President,,DEM,"Kamala D. Harris",155,7,95,53
Dawson,2,President,,LIB,"Chase Oliver",3,0,2,1
Dawson,2,President,,GRN,"Jill Stein",3,0,2,1
Dawson,2,President,,,"Cherunda Fox/ Harlan McVay (W)",0,0,0,0
Dawson,2,President,,,"Claudia De la Cruz/Karina Garcia (W)",0,0,0,0
Dawson,2,President,,,"Cornel West/Melina Abdullah (W)",0,0,0,0
Dawson,2,President,,,"Jessie Cuellar/Wesley Lasley (W)",0,0,0,0
Dawson,2,President,,,"Peter Sonski/Lauren Onak (W)",0,0,0,0
Dawson,2,President,,,"Shiva Ayyadurai/Crystal Ellis (W)",0,0,0,0
Dawson,2,President,,,Under Votes,4,0,1,3
Dawson,2,President,,,Over Votes,0,0,0,0
Dawson,2,"U.S. Senate",,REP,"Ted Cruz",380,7,285,88
Dawson,2,"U.S. Senate",,DEM,"Colin Allred",157,6,95,56
Dawson,2,"U.S. Senate",,LIB,"Ted Brown",13,3,6,4
Dawson,2,"U.S. Senate",,,"Analisa Roche (W)",0,0,0,0
Dawson,2,"U.S. Senate",,,"Tracy Andrus (W)",0,0,0,0
Dawson,2,"U.S. Senate",,,Under Votes,21,0,11,10
Dawson,2,"U.S. Senate",,,Over Votes,0,0,0,0
Dawson,2,"U.S. House",19,REP,"Jodey C. Arrington",390,8,289,93
Dawson,2,"U.S. House",19,LIB,"Bernard Johnson",58,4,36,18
Dawson,2,"U.S. House",19,IND,"Nathan Lewis",53,4,34,15
Dawson,2,"U.S. House",19,,Under Votes,70,0,38,32
Dawson,2,"U.S. House",19,,Over Votes,0,0,0,0
Dawson,2,"Railroad Commissioner",,REP,"Christi Craddick",349,8,261,80
Dawson,2,"Railroad Commissioner",,DEM,"Katherine Culbert",121,6,77,38
Dawson,2,"Railroad Commissioner",,LIB,"Hawk Dunlap",20,0,15,5
Dawson,2,"Railroad Commissioner",,GRN,"Eddie Espinoza",29,0,17,12
Dawson,2,"Railroad Commissioner",,,"Richard McKibbin (W)",0,0,0,0
Dawson,2,"Railroad Commissioner",,,Under Votes,52,2,27,23
Dawson,2,"Railroad Commissioner",,,Over Votes,0,0,0,0
Dawson,2,"Justice, Supreme Court, Place 2",,REP,"Jimmy Blacklock",384,8,287,89
Dawson,2,"Justice, Supreme Court, Place 2",,DEM,"DaSean Jones",133,6,84,43
Dawson,2,"Justice, Supreme Court, Place 2",,,Under Votes,54,2,26,26
Dawson,2,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0
Dawson,2,"Justice, Supreme Court, Place 4",,REP,"John Devine",378,8,280,90
Dawson,2,"Justice, Supreme Court, Place 4",,DEM,"Christine Vinh Weems",135,6,88,41
Dawson,2,"Justice, Supreme Court, Place 4",,,Under Votes,58,2,29,27
Dawson,2,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0
Dawson,2,"Justice, Supreme Court, Place 6",,REP,"Jane Bland",364,8,274,82
Dawson,2,"Justice, Supreme Court, Place 6",,DEM,"Bonnie Lee Goldstein",128,6,80,42
Dawson,2,"Justice, Supreme Court, Place 6",,LIB,"J. David Roberson",20,0,14,6
Dawson,2,"Justice, Supreme Court, Place 6",,,Under Votes,59,2,29,28
Dawson,2,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0
Dawson,2,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",376,8,281,87
Dawson,2,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",138,6,90,42
Dawson,2,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,57,2,26,29
Dawson,2,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Dawson,2,"Judge, Court of Criminal Appeals, Place 7",,REP,"Gina Parker",378,8,283,87
Dawson,2,"Judge, Court of Criminal Appeals, Place 7",,DEM,"Nancy Mulder",137,6,87,44
