county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Brewster,1,Registered Voters,,,,1935,,,
Brewster,1,Ballots Cast,,,,1283,,1068,215
Brewster,1,President,,REP,Donald J. Trump,833,,701,132
Brewster,1,President,,DEM,Kamala D. Harris,415,,343,72
Brewster,1,President,,LIB,Chase Oliver,11,,6,5
Brewster,1,President,,GRN,Jill Stein,8,,5,3
Brewster,1,U.S. Senate,,REP,Ted Cruz,798,,675,123
Brewster,1,U.S. Senate,,DEM,Colin Allred,429,,355,74
Brewster,1,U.S. Senate,,LIB,Ted Brown,35,,23,12
Brewster,1,U.S. House,23,REP,Tony Gonzales,848,,709,139
Brewster,1,U.S. House,23,DEM,S Limon,379,,312,67
Brewster,1,Texas Railroad Commissioner,,REP,Christi Craddick,748,,636,112
Brewster,1,Texas Railroad Commissioner,,DEM,Katherine Culbert,384,,322,62
Brewster,1,Texas Railroad Commissioner,,LIB,Hawk Dunlap,62,,43,19
Brewster,1,Texas Railroad Commissioner,,GRN,Eddie Espinosa,32,,20,12
Brewster,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,823,,690,133
Brewster,1,"Justice, Supreme Court, Place 2",,DEM,DeSean Jones,404,,333,71
Brewster,1,"Justice, Supreme Court, Place 4",,REP,John Devine,803,,675,128
Brewster,1,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,411,,336,75
Brewster,1,"Justice, Supreme Court, Place 6",,REP,Jane Bland,769,,654,115
Brewster,1,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,389,,324,65
Brewster,1,"Justice, Supreme Court, Place 6",,LIB,J David Roberson,57,,36,21
Brewster,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,792,,666,126
Brewster,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,405,,331,74
Brewster,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,815,,687,128
Brewster,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,392,,322,70
Brewster,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,819,,686,133
Brewster,1,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,387,,318,69
Brewster,1,"Member, State Board of Education",1,REP,Michael (Travis) Stevens,803,,673,130
Brewster,1,"Member, State Board of Education",1,DEM,Gustavo Reveles,406,,334,72
Brewster,1,State Senate,29,DEM,Cesar Blanco,606,,483,123
Brewster,1,State Representative,74,REP,Robert Garza,769,,645,124
Brewster,1,State Representative,74,DEM,Eddie Morales,457,,374,83
Brewster,1,"Chief Justice, 8th Court of Appeals District, Unexpired Term",,DEM,Maria Salas Mendoza,607,,482,125
Brewster,1,"Justice, 8th Court of Appeals District, Place 2",,DEM,Lisa Soto,612,,487,125
Brewster,1,"Justice, 8th Court of Appeals District, Place 3",,DEM,Gina M. Palafox,601,,480,121
Brewster,1,"District Judge, 394th Judicial District",,REP,Monty Kimball,925,,761,164
Brewster,1,"District Attorney, 83rd Judicial District",,REP,Ori Tucker White,860,,713,147
Brewster,1,County Attorney,,REP,Marisol Aguilar Skelton,941,,779,162
Brewster,1,County Sheriff,,DEM,Ronny D. Dodson,927,,758,169
Brewster,1,County Tax Assessor-Collector,,DEM,Sylvia Vega,741,,601,140
Brewster,1,"Commissioner, Precinct 1",,REP,Jim Westermann,939,,781,158
Brewster,1,"Constable, Precinct 1",,REP,"Flavio ""Rene"" Yabarra Jr.",914,,756,158
Brewster,2,Registered Voters,,,,1330,,,
Brewster,2,Ballots Cast,,,,823,,698,125
Brewster,2,President,,REP,Donald J. Trump,397,,329,68
Brewster,2,President,,DEM,Kamala D. Harris,407,,357,50
Brewster,2,President,,LIB,Chase Oliver,9,,6,3
Brewster,2,President,,GRN,Jill Stein,4,,4,0
Brewster,2,U.S. Senate,,REP,Ted Cruz,382,,323,59
Brewster,2,U.S. Senate,,DEM,Colin Allred,406,,350,56
Brewster,2,U.S. Senate,,LIB,Ted Brown,22,,15,7
Brewster,2,U.S. House,23,REP,Tony Gonzales,412,,342,70
Brewster,2,U.S. House,23,DEM,S Limon,373,,324,49
Brewster,2,Texas Railroad Commissioner,,REP,Christi Craddick,356,,299,57
Brewster,2,Texas Railroad Commissioner,,DEM,Katherine Culbert,368,,319,49
Brewster,2,Texas Railroad Commissioner,,LIB,Hawk Dunlap,35,,30,5
Brewster,2,Texas Railroad Commissioner,,GRN,Eddie Espinosa,27,,22,5
Brewster,2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,383,,320,63
Brewster,2,"Justice, Supreme Court, Place 2",,DEM,DeSean Jones,401,,346,55
Brewster,2,"Justice, Supreme Court, Place 4",,REP,John Devine,370,,307,63
Brewster,2,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,405,,350,55
Brewster,2,"Justice, Supreme Court, Place 6",,REP,Jane Bland,361,,301,60
Brewster,2,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,376,,325,51
Brewster,2,"Justice, Supreme Court, Place 6",,LIB,J David Roberson,44,,37,7
Brewster,2,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,383,,320,63
Brewster,2,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,391,,337,54
Brewster,2,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,383,,317,66
Brewster,2,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,386,,334,52
Brewster,2,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,373,,310,63
Brewster,2,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,388,,334,54
Brewster,2,"Member, State Board of Education",1,REP,Michael (Travis) Stevens,378,,314,64
Brewster,2,"Member, State Board of Education",1,DEM,Gustavo Reveles,388,,336,52
Brewster,2,State Senate,29,DEM,Cesar Blanco,481,,409,72
Brewster,2,State Representative,74,REP,Robert Garza,370,,309,61
Brewster,2,State Representative,74,DEM,Eddie Morales,406,,348,58
Brewster,2,"Chief Justice, 8th Court of Appeals District, Unexpired Term",,DEM,Maria Salas Mendoza,481,,407,74
Brewster,2,"Justice, 8th Court of Appeals District, Place 2",,DEM,Lisa Soto,477,,404,73
Brewster,2,"Justice, 8th Court of Appeals District, Place 3",,DEM,Gina M. Palafox,472,,399,73
Brewster,2,"District Judge, 394th Judicial District",,REP,Monty Kimball,487,,404,83
Brewster,2,"District Attorney, 83rd Judicial District",,REP,Ori Tucker White,450,,369,81
Brewster,2,County Attorney,,REP,Marisol Aguilar Skelton,494,,405,89
Brewster,2,County Sheriff,,DEM,Ronny D. Dodson,617,,525,92
Brewster,2,County Tax Assessor-Collector,,DEM,Sylvia Vega,554,,470,84
Brewster,2,"Constable, Precinct 1",,REP,"Flavio ""Rene"" Yabarra Jr.",488,,397,91
Brewster,3,Registered Voters,,,,386,,,
Brewster,3,Ballots Cast,,,,282,,116,166
Brewster,3,President,,REP,Donald J. Trump,136,,52,84
Brewster,3,President,,DEM,Kamala D. Harris,140,,63,77
Brewster,3,President,,LIB,Chase Oliver,2,,1,1
Brewster,3,President,,GRN,Jill Stein,1,,1,0
Brewster,3,U.S. Senate,,REP,Ted Cruz,122,,50,72
Brewster,3,U.S. Senate,,DEM,Colin Allred,142,,65,77
Brewster,3,U.S. Senate,,LIB,Ted Brown,9,,2,7
Brewster,3,U.S. House,23,REP,Tony Gonzales,155,,58,97
Brewster,3,U.S. House,23,DEM,S Limon,105,,46,59
Brewster,3,Texas Railroad Commissioner,,REP,Christi Craddick,112,,47,65
Brewster,3,Texas Railroad Commissioner,,DEM,Katherine Culbert,121,,58,63
