county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
San Jacinto,1,Registered Voters,,,,3628,,,
San Jacinto,1,Ballots Cast,,,,2204,,,
San Jacinto,1,President,,REP,Donald J. Trump JD Vance,1768,38,1460,270
San Jacinto,1,President,,DEM,Kamala D. Harris Tim Walz,401,29,291,81
San Jacinto,1,President,,LIB,Chase Oliver Mike ter Maat,12,0,12,0
San Jacinto,1,President,,GRN,Jill Stein Rudolph Ware,10,0,8,2
San Jacinto,1,President,,,Under Votes,10,0,9,1
San Jacinto,1,President,,,Over Votes,0,0,0,0
San Jacinto,1,U.S. Senate,,REP,Ted Cruz,1706,38,1417,251
San Jacinto,1,U.S. Senate,,DEM,Colin Allred,428,27,318,83
San Jacinto,1,U.S. Senate,,LIB,Ted Brown,41,0,28,13
San Jacinto,1,U.S. Senate,,,Under Votes,29,2,20,7
San Jacinto,1,U.S. Senate,,,Over Votes,0,0,0,0
San Jacinto,1,U.S. House,8,REP,Morgan Luttrell,1755,38,1458,259
San Jacinto,1,U.S. House,8,DEM,Laura Jones,389,26,280,83
San Jacinto,1,U.S. House,8,,Under Votes,60,3,45,12
San Jacinto,1,U.S. House,8,,Over Votes,0,0,0,0
San Jacinto,1,Railroad Commissioner,,REP,Christi Craddick,1704,37,1416,251
San Jacinto,1,Railroad Commissioner,,DEM,Katherine Culbert,366,26,271,69
San Jacinto,1,Railroad Commissioner,,LIB,Hawk Dunlap,41,0,30,11
San Jacinto,1,Railroad Commissioner,,GRN,Eddie Espinoza,18,0,11,7
San Jacinto,1,Railroad Commissioner,,,Under Votes,74,4,55,15
San Jacinto,1,Railroad Commissioner,,,Over Votes,0,0,0,0
San Jacinto,1,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1762,40,1458,264
San Jacinto,1,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,367,22,272,73
San Jacinto,1,"Justice, Supreme Court, Place 2",2,,Under Votes,75,5,53,17
San Jacinto,1,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
San Jacinto,1,"Justice, Supreme Court, Place 4",4,REP,John Devine,1752,40,1453,259
San Jacinto,1,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,381,22,281,78
San Jacinto,1,"Justice, Supreme Court, Place 4",4,,Under Votes,71,5,49,17
San Jacinto,1,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
San Jacinto,1,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1736,38,1447,251
San Jacinto,1,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,352,24,259,69
San Jacinto,1,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,46,0,29,17
San Jacinto,1,"Justice, Supreme Court, Place 6",6,,Under Votes,70,5,48,17
San Jacinto,1,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
San Jacinto,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1757,40,1460,257
San Jacinto,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,376,22,272,82
San Jacinto,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,71,5,51,15
San Jacinto,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
San Jacinto,1,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1766,38,1463,265
