county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Waller,101,Registered Voters,,,,2183,,,
Waller,101,Ballots Cast,,,,1383,,,
Waller,101,President,,REP,Donald J. Trump,1014,26,867,121
Waller,101,President,,DEM,Kamala D. Harris,347,14,246,87
Waller,101,President,,LIB,Chase Oliver,5,1,4,0
Waller,101,President,,GRN,Jill Stein,4,0,3,1
Waller,101,President,,,Under Votes,11,1,6,4
Waller,101,President,,,Over Votes,2,2,0,0
Waller,101,U.S. Senate,,REP,Ted Cruz,961,26,832,103
Waller,101,U.S. Senate,,DEM,Colin Allred,373,16,256,101
Waller,101,U.S. Senate,,LIB,Ted Brown,23,1,18,4
Waller,101,U.S. Senate,,,Under Votes,24,0,19,5
Waller,101,U.S. Senate,,,Over Votes,1,1,0,0
Waller,101,U.S. House,10,REP,Michael T. McCaul,1009,28,867,114
Waller,101,U.S. House,10,DEM,Theresa Boisseau,311,14,219,78
Waller,101,U.S. House,10,LIB,Jeff Miller,21,1,11,9
Waller,101,U.S. House,10,,Under Votes,42,1,29,12
Waller,101,U.S. House,10,,Over Votes,0,0,0,0
Waller,101,Railroad Commissioner,,REP,Christi Craddick,971,28,831,112
Waller,101,Railroad Commissioner,,DEM,Katherine Culbert,313,14,222,77
Waller,101,Railroad Commissioner,,LIB,Hawk Dunlap,32,1,27,4
Waller,101,Railroad Commissioner,,GRN,Eddie Espinoza,23,0,14,9
Waller,101,Railroad Commissioner,,,Under Votes,43,0,32,11
Waller,101,Railroad Commissioner,,,Over Votes,1,1,0,0
Waller,101,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1003,29,858,116
Waller,101,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,335,13,237,85
Waller,101,"Justice, Supreme Court, Place 2",2,,Under Votes,45,2,31,12
Waller,101,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Waller,101,"Justice, Supreme Court, Place 4",4,REP,John Devine,1004,27,864,113
Waller,101,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,331,15,228,88
Waller,101,"Justice, Supreme Court, Place 4",4,,Under Votes,48,2,34,12
Waller,101,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Waller,101,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,974,26,843,105
Waller,101,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,329,15,230,84
Waller,101,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,35,1,21,13
