county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Hockley,11,"President",,REP,"Donald J. Trump",244,,,
Hockley,11,"President",,DEM,"Kamala D. Harris",49,,,
Hockley,11,"President",,LIB,"Chase Oliver",1,,,
Hockley,11,"President",,GRN,"Jill Stein",0,,,
Hockley,11,"President",,,"Write-ins",1,,,
Hockley,11,"U.S. Senate",,REP,"Ted Cruz",236,,,
Hockley,11,"U.S. Senate",,DEM,"Colin Allred",53,,,
Hockley,11,"U.S. Senate",,LIB,"Ted Brown",5,,,
Hockley,11,"U.S. Senate",,,"Write-ins",0,,,
Hockley,11,"U.S. House",19,REP,"Jodey C. Arrington",253,,,
Hockley,11,"U.S. House",19,LIB,"Bernard Johnson",15,,,
Hockley,11,"U.S. House",19,IND,"Nathan Lewis",22,,,
Hockley,11,"Railroad Commissioner",,REP,"Christi Craddick",235,,,
Hockley,11,"Railroad Commissioner",,DEM,"Katherine Culbert",40,,,
Hockley,11,"Railroad Commissioner",,LIB,"Hawk Dunlap",11,,,
Hockley,11,"Railroad Commissioner",,GRN,"Eddie Espinoza",2,,,
Hockley,11,"Railroad Commissioner",,,"Write-ins",0,,,
Hockley,11,"Justice, Supreme Court, PL 2",,REP,"Jimmy Blacklock",242,,,
Hockley,11,"Justice, Supreme Court, PL 2",,DEM,"DaSean Jones",44,,,
Hockley,11,"Justice, Supreme Court, PL 4",,REP,"John Devine",233,,,
Hockley,11,"Justice, Supreme Court, PL 4",,DEM,"Christine Vinh Weems",46,,,
Hockley,11,"Justice, Supreme Court, PL 6",,REP,"Jane Bland",233,,,
Hockley,11,"Justice, Supreme Court, PL 6",,DEM,"Bonnie Lee Goldstein",46,,,
Hockley,11,"Justice, Supreme Court, PL 6",,LIB,"J. David Roberson",6,,,
Hockley,11,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",238,,,
Hockley,11,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",43,,,
Hockley,11,"Judge, Ct of Crim App, PL 7",,REP,"Gina Parker",220,,,
Hockley,11,"Judge, Ct of Crim App, PL 7",,DEM,"Nancy Mulder",44,,,
Hockley,11,"Judge, Ct of Crim App, PL 8",,REP,"Lee Finley",241,,,
Hockley,11,"Judge, Ct of Crim App, PL 8",,DEM,"Chika Anyiam",42,,,
