county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Tom Green,106-BS1,Registered Voters,,,,1647,,,
Tom Green,106-BS1,Ballots Cast,,,,784,,,
Tom Green,106-BS1,President,,REP,DONALD J. TRUMP,517,27,335,155
Tom Green,106-BS1,President,,DEM,KAMALA D. HARRIS,259,22,161,76
Tom Green,106-BS1,President,,LIB,CHASE OLIVER,2,0,2,0
Tom Green,106-BS1,President,,GRN,JILL STEIN,2,0,2,0
Tom Green,106-BS1,President,,,Under Votes,4,0,3,1
Tom Green,106-BS1,President,,,Over Votes,0,0,0,0
Tom Green,106-BS1,U.S. Senate,,REP,TED CRUZ,485,26,324,135
Tom Green,106-BS1,U.S. Senate,,DEM,COLIN ALLRED,266,21,164,81
Tom Green,106-BS1,U.S. Senate,,LIB,TED BROWN,19,1,8,10
Tom Green,106-BS1,U.S. Senate,,,Under Votes,14,1,7,6
Tom Green,106-BS1,U.S. Senate,,,Over Votes,0,0,0,0
Tom Green,106-BS1,U.S. House,11,REP,AUGUST PFLUGER,607,33,388,186
Tom Green,106-BS1,U.S. House,11,,Under Votes,177,16,115,46
Tom Green,106-BS1,U.S. House,11,,Over Votes,0,0,0,0
Tom Green,106-BS1,Railroad Commissioner,,REP,CHRISTI CRADDICK,468,26,310,132
Tom Green,106-BS1,Railroad Commissioner,,DEM,KATHERINE CULBERT,229,19,146,64
Tom Green,106-BS1,Railroad Commissioner,,LIB,HAWK DUNLAP,15,1,10,4
Tom Green,106-BS1,Railroad Commissioner,,GRN,EDDIE ESPINOZA,32,1,15,16
Tom Green,106-BS1,Railroad Commissioner,,,Under Votes,38,1,21,16
Tom Green,106-BS1,Railroad Commissioner,,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, Supreme Court, Place 2",2,REP,JIMMY BLACKLOCK,500,26,326,148
Tom Green,106-BS1,"Justice, Supreme Court, Place 2",2,DEM,DASEAN JONES,247,21,157,69
Tom Green,106-BS1,"Justice, Supreme Court, Place 2",2,,Under Votes,37,2,20,15
Tom Green,106-BS1,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, Supreme Court, Place 4",4,REP,JOHN DEVINE,489,25,324,140
Tom Green,106-BS1,"Justice, Supreme Court, Place 4",4,DEM,CHRISTINE VINH WEEMS,259,22,159,78
Tom Green,106-BS1,"Justice, Supreme Court, Place 4",4,,Under Votes,36,2,20,14
Tom Green,106-BS1,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, Supreme Court, Place 6",6,REP,JANE BLAND,475,26,311,138
Tom Green,106-BS1,"Justice, Supreme Court, Place 6",6,DEM,BONNIE LEE GOLDSTEIN,247,20,157,70
Tom Green,106-BS1,"Justice, Supreme Court, Place 6",6,LIB,J. DAVID ROBERSON,27,1,15,11
Tom Green,106-BS1,"Justice, Supreme Court, Place 6",6,,Under Votes,35,2,20,13
Tom Green,106-BS1,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Presiding Judge, Court of Criminal Appeals",,REP,DAVID J. SCHENCK,499,26,327,146
Tom Green,106-BS1,"Presiding Judge, Court of Criminal Appeals",,DEM,HOLLY TAYLOR,248,21,157,70
Tom Green,106-BS1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,37,2,19,16
Tom Green,106-BS1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 7",7,REP,GINA PARKER,493,28,321,144
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 7",7,DEM,NANCY MULDER,254,19,163,72
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,37,2,19,16
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 8",8,REP,LEE FINLEY,487,25,319,143
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,CHIKA ANYIAM,252,22,160,70
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,45,2,24,19
Tom Green,106-BS1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Member, State Board of Education, District 15",15,REP,AARON KINSEY,464,26,304,134
Tom Green,106-BS1,"Member, State Board of Education, District 15",15,DEM,MORGAN KIRKPATRICK,251,21,158,72
Tom Green,106-BS1,"Member, State Board of Education, District 15",15,LIB,JACK B. WESTBROOK,19,0,14,5
Tom Green,106-BS1,"Member, State Board of Education, District 15",15,,Under Votes,50,2,27,21
Tom Green,106-BS1,"Member, State Board of Education, District 15",15,,Over Votes,0,0,0,0
Tom Green,106-BS1,State Representative,72,REP,DREW DARBY,593,33,377,183
Tom Green,106-BS1,State Representative,72,,Under Votes,191,16,126,49
Tom Green,106-BS1,State Representative,72,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 2",2,REP,JOHN MESSINGER,485,27,319,139
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 2",2,DEM,MAGGIE ELLIS,246,19,157,70
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 2",2,,Under Votes,53,3,27,23
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 3",3,DEM,CHARI KELLY,418,27,256,135
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 3",3,,Under Votes,366,22,247,97
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 3",3,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 5",5,DEM,KARIN CRUMP,395,26,243,126
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 5",5,,Under Votes,389,23,260,106
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 6",6,DEM,GISELA D. TRIANA,392,26,241,125
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 6",6,,Under Votes,392,23,262,107
Tom Green,106-BS1,"Justice, 3rd Court of Appeals District, Place 6",6,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Judge, 51st Judicial District",51,REP,CARMEN SYMES DUSEK,569,32,367,170
Tom Green,106-BS1,"District Judge, 51st Judicial District",51,,Under Votes,215,17,136,62
Tom Green,106-BS1,"District Judge, 51st Judicial District",51,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Judge, 119th Judicial District",119,REP,GONZALO P. RIOS JR,575,32,368,175
Tom Green,106-BS1,"District Judge, 119th Judicial District",119,,Under Votes,209,17,135,57
Tom Green,106-BS1,"District Judge, 119th Judicial District",119,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Judge, 340th Judicial District",340,REP,JAY K. WEATHERBY,570,32,366,172
Tom Green,106-BS1,"District Judge, 340th Judicial District",340,,Under Votes,214,17,137,60
Tom Green,106-BS1,"District Judge, 340th Judicial District",340,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Judge, 391st Judicial District",391,REP,BRAD GOODWIN,562,30,364,168
Tom Green,106-BS1,"District Judge, 391st Judicial District",391,,Under Votes,222,19,139,64
Tom Green,106-BS1,"District Judge, 391st Judicial District",391,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Attorney, 51st Judicial District",51,REP,ALLISON PALMER,556,31,360,165
Tom Green,106-BS1,"District Attorney, 51st Judicial District",51,,Under Votes,228,18,143,67
Tom Green,106-BS1,"District Attorney, 51st Judicial District",51,,Over Votes,0,0,0,0
Tom Green,106-BS1,"District Attorney, 119th Judicial District",119,REP,JOHN BEST,558,31,363,164
Tom Green,106-BS1,"District Attorney, 119th Judicial District",119,,Under Votes,226,18,140,68
Tom Green,106-BS1,"District Attorney, 119th Judicial District",119,,Over Votes,0,0,0,0
Tom Green,106-BS1,County Attorney,,REP,CHRIS TAYLOR,563,31,363,169
Tom Green,106-BS1,County Attorney,,,Under Votes,221,18,140,63
Tom Green,106-BS1,County Attorney,,,Over Votes,0,0,0,0
Tom Green,106-BS1,County Attorney,,REP,VICKI VINES,556,31,356,169
Tom Green,106-BS1,County Attorney,,,Under Votes,228,18,147,63
Tom Green,106-BS1,County Attorney,,,Over Votes,0,0,0,0
Tom Green,106-BS1,Sheriff,,REP,J. NICK HANNA,562,31,363,168
Tom Green,106-BS1,Sheriff,,,Under Votes,222,18,140,64
Tom Green,106-BS1,Sheriff,,,Over Votes,0,0,0,0
Tom Green,106-BS1,County Tax Assessor-Collector,,REP,BECKY ROBLES,580,31,373,176
Tom Green,106-BS1,County Tax Assessor-Collector,,,Under Votes,204,18,130,56
Tom Green,106-BS1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Tom Green,106-BS1,"County Commissioner, Pct. 1",,REP,RALPH HOELSCHER,475,29,308,138
Tom Green,106-BS1,"County Commissioner, Pct. 1",,DEM,"DANIEL ""DANNY"" CARDENAS",251,17,160,74
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Under Votes,58,3,35,20
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Over Votes,0,0,0,0
Tom Green,106-BS1,"County Commissioner, Pct. 1",,REP,MIKE MAGEE,561,31,362,168
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Under Votes,223,18,141,64
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Over Votes,0,0,0,0
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Under Votes,74,6,48,20
Tom Green,106-BS1,"County Commissioner, Pct. 1",,,Over Votes,0,0,0,0
Tom Green,107-BS2,Registered Voters,,,,1232,,,
Tom Green,107-BS2,Ballots Cast,,,,670,,,
Tom Green,107-BS2,President,,REP,DONALD J. TRUMP,445,8,325,112
Tom Green,107-BS2,President,,DEM,KAMALA D. HARRIS,210,17,147,46
Tom Green,107-BS2,President,,LIB,CHASE OLIVER,8,0,6,2
Tom Green,107-BS2,President,,GRN,JILL STEIN,5,0,5,0
Tom Green,107-BS2,President,,,Under Votes,2,0,1,1
Tom Green,107-BS2,President,,,Over Votes,0,0,0,0
Tom Green,107-BS2,U.S. Senate,,REP,TED CRUZ,401,7,301,93
Tom Green,107-BS2,U.S. Senate,,DEM,COLIN ALLRED,237,17,165,55
Tom Green,107-BS2,U.S. Senate,,LIB,TED BROWN,25,1,13,11
Tom Green,107-BS2,U.S. Senate,,,Under Votes,7,0,5,2
Tom Green,107-BS2,U.S. Senate,,,Over Votes,0,0,0,0
Tom Green,107-BS2,U.S. House,11,REP,AUGUST PFLUGER,520,11,382,127
Tom Green,107-BS2,U.S. House,11,,Under Votes,150,14,102,34
Tom Green,107-BS2,U.S. House,11,,Over Votes,0,0,0,0
Tom Green,107-BS2,Railroad Commissioner,,REP,CHRISTI CRADDICK,394,9,294,91
Tom Green,107-BS2,Railroad Commissioner,,DEM,KATHERINE CULBERT,180,16,125,39
Tom Green,107-BS2,Railroad Commissioner,,LIB,HAWK DUNLAP,30,0,20,10
Tom Green,107-BS2,Railroad Commissioner,,GRN,EDDIE ESPINOZA,27,0,20,7
Tom Green,107-BS2,Railroad Commissioner,,,Under Votes,39,0,25,14
Tom Green,107-BS2,Railroad Commissioner,,,Over Votes,0,0,0,0
Tom Green,107-BS2,"Justice, Supreme Court, Place 2",2,REP,JIMMY BLACKLOCK,424,8,311,105
Tom Green,107-BS2,"Justice, Supreme Court, Place 2",2,DEM,DASEAN JONES,208,16,146,46
Tom Green,107-BS2,"Justice, Supreme Court, Place 2",2,,Under Votes,38,1,27,10
Tom Green,107-BS2,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Tom Green,107-BS2,"Justice, Supreme Court, Place 4",4,REP,JOHN DEVINE,417,8,307,102
