county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Sabine,1,Registered Voters,,,,2070,,,
Sabine,1,Ballots Cast,,,,1402,,,
Sabine,1,President,,REP,Donald J. Trump JD Vance,1272,62,1017,193
Sabine,1,President,,DEM,Kamala D. Harris Tim Walz,114,10,78,26
Sabine,1,President,,LIB,Chase Oliver Mike ter Maat,6,0,3,3
Sabine,1,President,,GRN,Jill Stein Rudolph Ware,4,0,3,1
Sabine,1,President,,,Under Votes,2,1,1,0
Sabine,1,President,,,Over Votes,4,1,3,0
Sabine,1,U.S. Senate,,REP,Ted Cruz,1252,60,1006,186
Sabine,1,U.S. Senate,,DEM,Colin Allred,117,7,81,29
Sabine,1,U.S. Senate,,LIB,Ted Brown,20,4,10,6
Sabine,1,U.S. Senate,,,Under Votes,9,2,5,2
Sabine,1,U.S. Senate,,,Over Votes,4,1,3,0
Sabine,1,U.S. House,1,REP,Nathaniel Moran,1258,64,997,197
Sabine,1,U.S. House,1,,Under Votes,144,10,108,26
Sabine,1,U.S. House,1,,Over Votes,0,0,0,0
Sabine,1,Railroad Commissioner,,REP,Christi Craddick,1226,60,985,181
Sabine,1,Railroad Commissioner,,DEM,Katherine Culbert,94,7,64,23
Sabine,1,Railroad Commissioner,,LIB,Hawk Dunlap,25,1,18,6
Sabine,1,Railroad Commissioner,,GRN,Eddie Espinoza,8,2,5,1
Sabine,1,Railroad Commissioner,,,Under Votes,46,3,31,12
Sabine,1,Railroad Commissioner,,,Over Votes,3,1,2,0
Sabine,1,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1251,62,999,190
Sabine,1,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,108,8,76,24
Sabine,1,"Justice, Supreme Court, Place 2",2,,Under Votes,42,3,30,9
Sabine,1,"Justice, Supreme Court, Place 2",2,,Over Votes,1,1,0,0
Sabine,1,"Justice, Supreme Court, Place 4",4,REP,John Devine,1234,61,986,187
Sabine,1,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,110,9,79,22
Sabine,1,"Justice, Supreme Court, Place 4",4,,Under Votes,56,3,39,14
Sabine,1,"Justice, Supreme Court, Place 4",4,,Over Votes,2,1,1,0
Sabine,1,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1229,60,984,185
Sabine,1,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,99,8,70,21
Sabine,1,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,27,1,18,8
Sabine,1,"Justice, Supreme Court, Place 6",6,,Under Votes,45,4,32,9
Sabine,1,"Justice, Supreme Court, Place 6",6,,Over Votes,2,1,1,0
Sabine,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1242,62,996,184
Sabine,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,114,8,78,28
Sabine,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,45,3,31,11
Sabine,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,1,1,0,0
Sabine,1,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1235,62,985,188
Sabine,1,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,110,8,77,25
Sabine,1,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,56,3,43,10
Sabine,1,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,1,1,0,0
Sabine,1,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1238,62,985,191
Sabine,1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,98,8,70,20
Sabine,1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,65,3,50,12
Sabine,1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,1,1,0,0
Sabine,1,State Representative,11,REP,Joanne Shofner,1215,62,956,197
Sabine,1,State Representative,11,,Under Votes,187,12,149,26
Sabine,1,State Representative,11,,Over Votes,0,0,0,0
Sabine,1,"Justice, 12th Court of Appeals District, Place 3",3,REP,Greg Neeley,1204,63,959,182
Sabine,1,"Justice, 12th Court of Appeals District, Place 3",3,,Under Votes,198,11,146,41
Sabine,1,"Justice, 12th Court of Appeals District, Place 3",3,,Over Votes,0,0,0,0
Sabine,1,"District Judge, 1st Judicial District",1,REP,Craig M. Mixson,1181,63,940,178
Sabine,1,"District Judge, 1st Judicial District",1,,Under Votes,221,11,165,45
Sabine,1,"District Judge, 1st Judicial District",1,,Over Votes,0,0,0,0
Sabine,1,"District Attorney, 1st Judicial District",1,REP,Paul A. Robbins,1166,63,925,178
Sabine,1,"District Attorney, 1st Judicial District",1,,Under Votes,236,11,180,45
Sabine,1,"District Attorney, 1st Judicial District",1,,Over Votes,0,0,0,0
Sabine,1,County Attorney,,REP,"Robert ""Bobby"" G. Neal Jr",1202,65,957,180
Sabine,1,County Attorney,,,Under Votes,200,9,148,43
Sabine,1,County Attorney,,,Over Votes,0,0,0,0
Sabine,1,Sheriff,,REP,Tom Maddox,1170,61,931,178
Sabine,1,Sheriff,,,Under Votes,232,13,174,45
Sabine,1,Sheriff,,,Over Votes,0,0,0,0
Sabine,1,County Tax Assessor-Collector,,REP,Martha M. Stone,1213,65,963,185
Sabine,1,County Tax Assessor-Collector,,,Under Votes,189,9,142,38
Sabine,1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Sabine,1,"County Commissioner, Precinct 1",,REP,Brent Cox,1191,63,946,182
Sabine,1,"County Commissioner, Precinct 1",,,Under Votes,211,11,159,41
Sabine,1,"County Commissioner, Precinct 1",,,Over Votes,0,0,0,0
Sabine,1,"Constable, Precinct 1",,REP,David West,1188,63,943,182
Sabine,1,"Constable, Precinct 1",,,Under Votes,214,11,162,41
Sabine,1,"Constable, Precinct 1",,,Over Votes,0,0,0,0
Sabine,2,Registered Voters,,,,1657,,,
Sabine,2,Ballots Cast,,,,1186,,,
Sabine,2,President,,REP,Donald J. Trump JD Vance,1075,29,878,168
Sabine,2,President,,DEM,Kamala D. Harris Tim Walz,104,12,71,21
Sabine,2,President,,LIB,Chase Oliver Mike ter Maat,3,1,1,1
Sabine,2,President,,GRN,Jill Stein Rudolph Ware,2,0,2,0
Sabine,2,President,,,Under Votes,2,0,2,0
Sabine,2,President,,,Over Votes,0,0,0,0
Sabine,2,U.S. Senate,,REP,Ted Cruz,1055,29,866,160
Sabine,2,U.S. Senate,,DEM,Colin Allred,103,13,68,22
Sabine,2,U.S. Senate,,LIB,Ted Brown,16,0,11,5
Sabine,2,U.S. Senate,,,Under Votes,12,0,9,3
Sabine,2,U.S. Senate,,,Over Votes,0,0,0,0
Sabine,2,U.S. House,1,REP,Nathaniel Moran,1072,32,873,167
