county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Jones,Precinct 1,"Registered Voters",,,,2186,,,
Jones,Precinct 1,"Ballots Cast",,,,1214,49,676,489
Jones,Precinct 1,"Ballots Cast Blank",,,,0,0,0,0
Jones,Precinct 1,"President",,REP,"Donald J. Trump/JD Vance",976,23,565,388
Jones,Precinct 1,"President",,DEM,"Kamala D. Harris/Tim Walz",219,24,105,90
Jones,Precinct 1,"President",,LIB,"Chase Oliver/Mike ter Maat",6,1,3,2
Jones,Precinct 1,"President",,GRN,"Jill Stein/Rudolph Ware",4,0,0,4
Jones,Precinct 1,"President",,,"Write-ins",1,0,0,1
Jones,Precinct 1,"President",,,"Over Votes",0,0,0,0
Jones,Precinct 1,"President",,,"Under Votes",8,1,3,4
Jones,Precinct 1,"U.S. Senate",,REP,"Ted Cruz",954,24,557,373
Jones,Precinct 1,"U.S. Senate",,DEM,"Colin Allred",228,24,104,100
Jones,Precinct 1,"U.S. Senate",,LIB,"Ted Brown",10,0,5,5
Jones,Precinct 1,"U.S. Senate",,,"Write-ins",0,0,0,0
Jones,Precinct 1,"U.S. Senate",,,"Over Votes",0,0,0,0
Jones,Precinct 1,"U.S. Senate",,,"Under Votes",22,1,10,11
Jones,Precinct 1,"U.S. House",19,REP,"Jodey C. Arrington",983,28,568,387
Jones,Precinct 1,"U.S. House",19,DEM,"Bernard Johnson",73,6,33,34
Jones,Precinct 1,"U.S. House",19,IND,"Nathan Lewis",76,7,42,27
Jones,Precinct 1,"U.S. House",19,,"Over Votes",0,0,0,0
Jones,Precinct 1,"U.S. House",19,,"Under Votes",82,8,43,31
Jones,Precinct 1,"Railroad Commissioner",,REP,"Christi Craddick",914,24,531,359
Jones,Precinct 1,"Railroad Commissioner",,DEM,"Katherine Culbert",185,21,90,74
Jones,Precinct 1,"Railroad Commissioner",,LIB,"Hawk Dunlap",26,2,10,14
Jones,Precinct 1,"Railroad Commissioner",,GRN,"Eddie Espinoza",27,0,11,16
Jones,Precinct 1,"Railroad Commissioner",,,"Write-ins",1,1,0,0
Jones,Precinct 1,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Jones,Precinct 1,"Railroad Commissioner",,,"Under Votes",61,1,34,26
Jones,Precinct 1,"Justice, Supreme Court",Pl 2,REP,"Jimmy Blacklock",949,27,551,371
Jones,Precinct 1,"Justice, Supreme Court",Pl 2,DEM,"DaSean Jones",203,20,90,93
