county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Franklin,"101","President",,"REP","DONALD J. TRUMP",808,14,659,135
Franklin,"102","President",,"REP","DONALD J. TRUMP",378,3,213,162
Franklin,"201","President",,"REP","DONALD J. TRUMP",380,12,318,50
Franklin,"202","President",,"REP","DONALD J. TRUMP",502,9,394,99
Franklin,"301","President",,"REP","DONALD J. TRUMP",495,10,386,99
Franklin,"302","President",,"REP","DONALD J. TRUMP",485,16,287,182
Franklin,"401","President",,"REP","DONALD J. TRUMP",840,13,664,163
Franklin,"402","President",,"REP","DONALD J. TRUMP",585,13,370,202
Franklin,"101","President",,"DEM","KAMALA D. HARRIS",120,7,90,23
Franklin,"102","President",,"DEM","KAMALA D. HARRIS",21,4,16,1
Franklin,"201","President",,"DEM","KAMALA D. HARRIS",64,0,51,13
Franklin,"202","President",,"DEM","KAMALA D. HARRIS",159,4,104,51
Franklin,"301","President",,"DEM","KAMALA D. HARRIS",83,3,63,17
Franklin,"302","President",,"DEM","KAMALA D. HARRIS",86,6,41,39
Franklin,"401","President",,"DEM","KAMALA D. HARRIS",165,17,129,19
Franklin,"402","President",,"DEM","KAMALA D. HARRIS",95,11,44,40
Franklin,"101","President",,"LIB","CHASE OLIVER",2,0,2,0
Franklin,"102","President",,"LIB","CHASE OLIVER",3,0,1,2
Franklin,"201","President",,"LIB","CHASE OLIVER",4,0,4,0
Franklin,"301","President",,"LIB","CHASE OLIVER",2,0,0,2
Franklin,"401","President",,"LIB","CHASE OLIVER",3,2,2,0
Franklin,"402","President",,"LIB","CHASE OLIVER",1,0,0,1
Franklin,"101","President",,"GRN","JILL STEIN",1,0,0,1
Franklin,"201","President",,"GRN","JILL STEIN",1,0,1,0
Franklin,"302","President",,"GRN","JILL STEIN",1,0,1,0
Franklin,"401","President",,"GRN","JILL STEIN",1,1,0,0
Franklin,"402","President",,"GRN","JILL STEIN",1,0,1,0
Franklin,"402","President",,"W","CORNEL WEST",1,0,1,0
Franklin,"101","U.S. Senate",,"REP","TED CRUZ",787,13,650,124
Franklin,"102","U.S. Senate",,"REP","TED CRUZ",370,3,209,158
Franklin,"201","U.S. Senate",,"REP","TED CRUZ",370,12,308,50
Franklin,"202","U.S. Senate",,"REP","TED CRUZ",475,10,381,84
Franklin,"301","U.S. Senate",,"REP","TED CRUZ",486,10,381,95
Franklin,"302","U.S. Senate",,"REP","TED CRUZ",471,14,282,175
Franklin,"401","U.S. Senate",,"REP","TED CRUZ",821,12,658,151
Franklin,"402","U.S. Senate",,"REP","TED CRUZ",569,13,365,191
Franklin,"101","U.S. Senate",,"DEM","COLIN ALLRED",130,6,93,31
Franklin,"102","U.S. Senate",,"DEM","COLIN ALLRED",40,4,17,19
Franklin,"201","U.S. Senate",,"DEM","COLIN ALLRED",65,0,55,10
Franklin,"202","U.S. Senate",,"DEM","COLIN ALLRED",151,3,112,36
Franklin,"301","U.S. Senate",,"DEM","COLIN ALLRED",84,3,63,18
Franklin,"302","U.S. Senate",,"DEM","COLIN ALLRED",84,6,42,36
Franklin,"401","U.S. Senate",,"DEM","COLIN ALLRED",176,16,133,27
Franklin,"402","U.S. Senate",,"DEM","COLIN ALLRED",99,11,47,41
Franklin,"101","U.S. Senate",,"LIB","TED BROWN",9,0,7,2
Franklin,"102","U.S. Senate",,"LIB","TED BROWN",8,0,2,6
Franklin,"201","U.S. Senate",,"LIB","TED BROWN",3,0,3,0
Franklin,"202","U.S. Senate",,"LIB","TED BROWN",8,0,4,4
Franklin,"301","U.S. Senate",,"LIB","TED BROWN",11,0,7,4
Franklin,"302","U.S. Senate",,"LIB","TED BROWN",7,0,2,5
Franklin,"401","U.S. Senate",,"LIB","TED BROWN",7,2,3,2
Franklin,"402","U.S. Senate",,"LIB","TED BROWN",13,0,5,8
Franklin,"101","U.S. House","1","REP","NATHANIEL MORAN",761,12,623,126
Franklin,"102","U.S. House","1","REP","NATHANIEL MORAN",366,3,208,155
Franklin,"201","U.S. House","1","REP","NATHANIEL MORAN",364,11,303,50
Franklin,"202","U.S. House","1","REP","NATHANIEL MORAN",499,9,391,99
Franklin,"301","U.S. House","1","REP","NATHANIEL MORAN",473,9,375,89
Franklin,"302","U.S. House","1","REP","NATHANIEL MORAN",473,16,275,182
Franklin,"401","U.S. House","1","REP","NATHANIEL MORAN",835,14,662,159
Franklin,"402","U.S. House","1","REP","NATHANIEL MORAN",584,14,366,204
Franklin,"101","Railroad Commissioner",,"REP","CHRISTI CRADDICK",749,13,622,114
Franklin,"102","Railroad Commissioner",,"REP","CHRISTI CRADDICK",360,3,206,151
Franklin,"201","Railroad Commissioner",,"REP","CHRISTI CRADDICK",360,12,301,47
Franklin,"202","Railroad Commissioner",,"REP","CHRISTI CRADDICK",457,10,363,84
Franklin,"301","Railroad Commissioner",,"REP","CHRISTI CRADDICK",473,10,368,95
Franklin,"302","Railroad Commissioner",,"REP","CHRISTI CRADDICK",480,16,283,181
Franklin,"401","Railroad Commissioner",,"REP","CHRISTI CRADDICK",820,13,650,157
Franklin,"402","Railroad Commissioner",,"REP","CHRISTI CRADDICK",566,13,360,193
Franklin,"101","Railroad Commissioner",,"DEM","KATHERINE CULBERT",104,5,77,22
Franklin,"102","Railroad Commissioner",,"DEM","KATHERINE CULBERT",33,4,10,19
Franklin,"201","Railroad Commissioner",,"DEM","KATHERINE CULBERT",49,0,42,7
Franklin,"202","Railroad Commissioner",,"DEM","KATHERINE CULBERT",144,4,94,46
Franklin,"301","Railroad Commissioner",,"DEM","KATHERINE CULBERT",67,2,54,11
Franklin,"302","Railroad Commissioner",,"DEM","KATHERINE CULBERT",82,5,38,39
Franklin,"401","Railroad Commissioner",,"DEM","KATHERINE CULBERT",163,13,115,35
Franklin,"402","Railroad Commissioner",,"DEM","KATHERINE CULBERT",77,11,34,32
Franklin,"101","Railroad Commissioner",,"LIB","HAWK DUNLAP",17,0,12,5
Franklin,"102","Railroad Commissioner",,"LIB","HAWK DUNLAP",19,0,9,10
Franklin,"201","Railroad Commissioner",,"LIB","HAWK DUNLAP",26,0,24,2
Franklin,"202","Railroad Commissioner",,"LIB","HAWK DUNLAP",22,0,11,11
Franklin,"301","Railroad Commissioner",,"LIB","HAWK DUNLAP",14,0,9,5
Franklin,"302","Railroad Commissioner",,"LIB","HAWK DUNLAP",15,0,4,11
Franklin,"401","Railroad Commissioner",,"LIB","HAWK DUNLAP",20,1,11,8
Franklin,"402","Railroad Commissioner",,"LIB","HAWK DUNLAP",14,0,9,5
Franklin,"101","Railroad Commissioner",,"GRN","EDDIE ESPINOZA",3,0,0,3
Franklin,"201","Railroad Commissioner",,"GRN","EDDIE ESPINOZA",1,0,1,0
Franklin,"202","Railroad Commissioner",,"GRN","EDDIE ESPINOZA",2,0,2,0
