county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Grimes,1,President,,REP,Donald J. Trump,256,,,
Grimes,1,President,,DEM,Kamala D. Harris,38,,,
Grimes,1,President,,LIB,Chase Oliver,5,,,
Grimes,1,President,,GRN,Jill Stein,0,,,
Grimes,1,President,,,PETER SONSKI/LAUREN ONAK,1,,,
Grimes,1,President,,,Under Votes,1,,,
Grimes,1,President,,,Over Votes,0,,,
Grimes,1 - RISD,President,,REP,Donald J. Trump,160,,,
Grimes,1 - RISD,President,,DEM,Kamala D. Harris,10,,,
Grimes,1 - RISD,President,,LIB,Chase Oliver,2,,,
Grimes,1 - RISD,President,,GRN,Jill Stein,0,,,
Grimes,1 - RISD,President,,,Under Votes,1,,,
Grimes,1 - RISD,President,,,Over Votes,0,,,
Grimes,1 - ASCISD,President,,REP,Donald J. Trump,1048,,,
Grimes,1 - ASCISD,President,,DEM,Kamala D. Harris,169,,,
Grimes,1 - ASCISD,President,,LIB,Chase Oliver,4,,,
Grimes,1 - ASCISD,President,,GRN,Jill Stein,4,,,
Grimes,1 - ASCISD,President,,,Under Votes,4,,,
Grimes,1 - ASCISD,President,,,Over Votes,1,,,
Grimes,2,President,,REP,Donald J. Trump,705,,,
Grimes,2,President,,DEM,Kamala D. Harris,61,,,
Grimes,2,President,,LIB,Chase Oliver,6,,,
Grimes,2,President,,GRN,Jill Stein,0,,,
Grimes,2,President,,,Under Votes,3,,,
Grimes,2,President,,,Over Votes,0,,,
Grimes,2 - ASCISD,President,,REP,Donald J. Trump,74,,,
Grimes,2 - ASCISD,President,,DEM,Kamala D. Harris,14,,,
Grimes,2 - ASCISD,President,,LIB,Chase Oliver,1,,,
Grimes,2 - ASCISD,President,,GRN,Jill Stein,0,,,
Grimes,2 - ASCISD,President,,,Under Votes,0,,,
Grimes,2 - ASCISD,President,,,Over Votes,0,,,
Grimes,3,President,,REP,Donald J. Trump,792,,,
Grimes,3,President,,DEM,Kamala D. Harris,625,,,
Grimes,3,President,,LIB,Chase Oliver,5,,,
Grimes,3,President,,GRN,Jill Stein,6,,,
Grimes,3,President,,,PETER SONSKI/LAUREN ONAK,1,,,
Grimes,3,President,,,Under Votes,7,,,
Grimes,3,President,,,Over Votes,2,,,
Grimes,4,President,,REP,Donald J. Trump,698,,,
Grimes,4,President,,DEM,Kamala D. Harris,92,,,
Grimes,4,President,,LIB,Chase Oliver,1,,,
Grimes,4,President,,GRN,Jill Stein,2,,,
Grimes,4,President,,,Under Votes,2,,,
Grimes,4,President,,,Over Votes,0,,,
Grimes,4 - ASCISD,President,,REP,Donald J. Trump,239,,,
Grimes,4 - ASCISD,President,,DEM,Kamala D. Harris,36,,,
Grimes,4 - ASCISD,President,,LIB,Chase Oliver,2,,,
Grimes,4 - ASCISD,President,,GRN,Jill Stein,1,,,
Grimes,4 - ASCISD,President,,,Under Votes,1,,,
Grimes,4 - ASCISD,President,,,Over Votes,0,,,
Grimes,5,President,,REP,Donald J. Trump,849,,,
Grimes,5,President,,DEM,Kamala D. Harris,266,,,
Grimes,5,President,,LIB,Chase Oliver,8,,,
Grimes,5,President,,GRN,Jill Stein,5,,,
Grimes,5,President,,,Under Votes,5,,,
Grimes,5,President,,,Over Votes,0,,,
Grimes,6,President,,REP,Donald J. Trump,716,,,
Grimes,6,President,,DEM,Kamala D. Harris,374,,,
Grimes,6,President,,LIB,Chase Oliver,11,,,
Grimes,6,President,,GRN,Jill Stein,5,,,
Grimes,6,President,,,CHERUNDA FOX/HARLAN,1,,,
