county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Winkler,Precinct 101,Registered Voters,,,,1047,,,
Winkler,Precinct 101,Ballots Cast,,,,517,14,357,146
Winkler,Precinct 101,Ballots Cast Blank,,,,1,0,1,0
Winkler,Precinct 101,President,,REP,Donald J. Trump,435,11,301,123
Winkler,Precinct 101,President,,DEM,Kamala D. Harris,78,3,52,23
Winkler,Precinct 101,President,,LIB,Chase Oliver,2,0,2,0
Winkler,Precinct 101,President,,GRN,Jill Stein,0,0,0,0
Winkler,Precinct 101,President,,,Write-ins,1,0,1,0
Winkler,Precinct 101,President,,,Over Votes,0,0,0,0
Winkler,Precinct 101,President,,,Under Votes,1,0,1,0
Winkler,Precinct 101,"U.S. Senate",,REP,Ted Cruz,421,10,294,117
Winkler,Precinct 101,"U.S. Senate",,DEM,Colin Allred,79,3,54,22
Winkler,Precinct 101,"U.S. Senate",,LIB,Ted Brown,5,0,3,2
Winkler,Precinct 101,"U.S. Senate",,,Write-ins,0,0,0,0
Winkler,Precinct 101,"U.S. Senate",,,Over Votes,1,1,0,0
Winkler,Precinct 101,"U.S. Senate",,,Under Votes,11,0,6,5
Winkler,Precinct 101,"U.S. House",23,REP,Tony Gonzales,431,10,298,123
Winkler,Precinct 101,"U.S. House",23,DEM,S. Limon,62,4,42,16
Winkler,Precinct 101,"U.S. House",23,,Over Votes,1,0,1,0
Winkler,Precinct 101,"U.S. House",23,,Under Votes,23,0,16,7
Winkler,Precinct 101,"Railroad Commissioner",,REP,Christi Craddick,404,12,280,112
Winkler,Precinct 101,"Railroad Commissioner",,DEM,Katherine Culbert,62,2,44,16
Winkler,Precinct 101,"Railroad Commissioner",,LIB,Hawk Dunlap,21,0,14,7
Winkler,Precinct 101,"Railroad Commissioner",,GRN,Eddie Espinoza,9,0,4,5
Winkler,Precinct 101,"Railroad Commissioner",,,Write-ins,0,0,0,0
Winkler,Precinct 101,"Railroad Commissioner",,,Over Votes,1,0,1,0
Winkler,Precinct 101,"Railroad Commissioner",,,Under Votes,20,0,14,6
Winkler,Precinct 101,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,419,11,291,117
Winkler,Precinct 101,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,68,2,46,20
Winkler,Precinct 101,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Justice, Supreme Court, Pl 2",,,Under Votes,30,1,20,9
Winkler,Precinct 101,"Justice, Supreme Court, Pl 4",,REP,John Devine,416,11,290,115
Winkler,Precinct 101,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,70,3,47,20
Winkler,Precinct 101,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Justice, Supreme Court, Pl 4",,,Under Votes,31,0,20,11
Winkler,Precinct 101,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,404,11,282,111
Winkler,Precinct 101,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,69,3,45,21
Winkler,Precinct 101,"Justice, Supreme Court, Pl 6",,LIB,"J. David Roberson",14,0,9,5
Winkler,Precinct 101,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Justice, Supreme Court, Pl 6",,,Under Votes,30,0,21,9
Winkler,Precinct 101,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",417,12,288,117
Winkler,Precinct 101,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",70,2,49,19
Winkler,Precinct 101,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Presiding Judge, Ct of Crim App",,,Under Votes,30,0,20,10
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 7",,REP,"Gina Parker",402,9,277,116
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 7",,DEM,"Nancy Mulder",68,3,47,18
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 7",,,Under Votes,47,2,33,12
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 8",,REP,"Lee Finley",425,12,297,116
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 8",,DEM,"Chika Anyiam",66,2,43,21
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Judge, Ct of Crim App, Pl 8",,,Under Votes,26,0,17,9
Winkler,Precinct 101,"Member, State BoE",15,REP,"Aaron Kinsey",395,12,276,107
Winkler,Precinct 101,"Member, State BoE",15,DEM,"Morgan Kirkpatrick",72,2,50,20
Winkler,Precinct 101,"Member, State BoE",15,LIB,"Jack Westbrook",13,0,8,5
Winkler,Precinct 101,"Member, State BoE",15,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Member, State BoE",15,,Under Votes,37,0,23,14
Winkler,Precinct 101,"State Representative",81,REP,"Brooks Landgraf",456,13,316,127
Winkler,Precinct 101,"State Representative",81,,Over Votes,0,0,0,0
Winkler,Precinct 101,"State Representative",81,,Under Votes,61,1,41,19
Winkler,Precinct 101,"Chief Justice, 8th Court of Appeals District - Unexpired Term",,DEM,"Maria Salas Mendoza",208,4,132,72
Winkler,Precinct 101,"Chief Justice, 8th Court of Appeals District - Unexpired Term",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Chief Justice, 8th Court of Appeals District - Unexpired Term",,,Under Votes,309,10,225,74
Winkler,Precinct 101,"Justice, 8th Ct of App Dist, Pl 2",,DEM,"Lisa Soto",199,4,130,65
Winkler,Precinct 101,"Justice, 8th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0
Winkler,Precinct 101,"Justice, 8th Ct of App Dist, Pl 2",,,Under Votes,318,10,227,81
Winkler,Precinct 101,"Justice, 8th Ct of App Dist, Pl 3",,DEM,"Gina Palafox",196,4,129,63
Winkler,Precinct 101,"Justice, 8th Ct of App Dist, Pl 3",,,Over Votes,0,0,0,0
