county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Fannin,1 W. Bonham,Registered Voters,,,,1809,,,
Fannin,1 W. Bonham,Ballots Cast,,,,1042,,,
Fannin,1 W. Bonham,President,,REP,Donald J. Trump JD Vance,834,31,681,122
Fannin,1 W. Bonham,President,,DEM,Kamala D. Harris Tim Walz,190,16,125,49
Fannin,1 W. Bonham,President,,LIB,Chase Oliver Mike ter Maat,6,0,5,1
Fannin,1 W. Bonham,President,,GRN,Jill Stein Rudolph Ware,7,0,5,2
Fannin,1 W. Bonham,President,,,Under Votes,3,1,1,1
Fannin,1 W. Bonham,President,,,Over Votes,1,1,0,0
Fannin,1 W. Bonham,U.S. Senate,,REP,Ted Cruz,785,32,644,109
Fannin,1 W. Bonham,U.S. Senate,,DEM,Colin Allred,218,15,150,53
Fannin,1 W. Bonham,U.S. Senate,,LIB,Ted Brown,28,1,17,10
Fannin,1 W. Bonham,U.S. Senate,,,Under Votes,9,0,6,3
Fannin,1 W. Bonham,U.S. Senate,,,Over Votes,1,1,0,0
Fannin,1 W. Bonham,U.S. House,4,REP,Pat Fallon,835,31,677,127
Fannin,1 W. Bonham,U.S. House,4,DEM,Simon Cardell,177,13,121,43
Fannin,1 W. Bonham,U.S. House,4,,Under Votes,27,2,19,6
Fannin,1 W. Bonham,U.S. House,4,,Over Votes,3,3,0,0
Fannin,1 W. Bonham,Railroad Commissioner,,REP,Christi Craddick,796,30,654,112
Fannin,1 W. Bonham,Railroad Commissioner,,DEM,Katherine Culbert,165,16,110,39
Fannin,1 W. Bonham,Railroad Commissioner,,LIB,Hawk Dunlap,30,1,20,9
Fannin,1 W. Bonham,Railroad Commissioner,,GRN,Eddie Espinoza,14,0,8,6
Fannin,1 W. Bonham,Railroad Commissioner,,,Under Votes,36,2,25,9
Fannin,1 W. Bonham,Railroad Commissioner,,,Over Votes,0,0,0,0
Fannin,1 W. Bonham,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,831,32,676,123
Fannin,1 W. Bonham,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,179,15,120,44
