county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Live Oak,1-Argenta,Registered Voters,,,,543,,,
Live Oak,1-Argenta,Ballots Cast,,,,374,,,
Live Oak,1-Argenta,President,,REP,Donald J. Trump,314,6,188,120
Live Oak,1-Argenta,President,,DEM,Kamala D. Harris,56,4,23,29
Live Oak,1-Argenta,President,,LIB,Chase Oliver,0,0,0,0
Live Oak,1-Argenta,President,,GRN,Jill Stein,0,0,0,0
Live Oak,1-Argenta,President,,,Under Votes,3,1,2,0
Live Oak,1-Argenta,President,,,Over Votes,1,0,1,0
Live Oak,1-Argenta,U.S. Senate,,REP,Ted Cruz,303,6,183,114
Live Oak,1-Argenta,U.S. Senate,,DEM,Colin Allred,61,4,27,30
Live Oak,1-Argenta,U.S. Senate,,LIB,Ted Brown,8,1,3,4
Live Oak,1-Argenta,U.S. Senate,,,Under Votes,2,0,1,1
Live Oak,1-Argenta,U.S. Senate,,,Over Votes,0,0,0,0
Live Oak,1-Argenta,U.S. House,15,REP,Monica De La Cruz,316,8,185,123
Live Oak,1-Argenta,U.S. House,15,DEM,Michelle Vallejo,50,3,24,23
Live Oak,1-Argenta,U.S. House,15,,Under Votes,8,0,5,3
Live Oak,1-Argenta,U.S. House,15,,Over Votes,0,0,0,0
Live Oak,1-Argenta,Railroad Commissioner,,REP,Christi Craddick,303,7,179,117
Live Oak,1-Argenta,Railroad Commissioner,,DEM,Katherine Culbert,50,4,25,21
Live Oak,1-Argenta,Railroad Commissioner,,LIB,Hawk Dunlap,5,0,3,2
Live Oak,1-Argenta,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,0,4
Live Oak,1-Argenta,Railroad Commissioner,,,Under Votes,11,0,6,5
Live Oak,1-Argenta,Railroad Commissioner,,,Over Votes,1,0,1,0
Live Oak,1-Argenta,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,311,7,186,118
Live Oak,1-Argenta,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,51,4,22,25
Live Oak,1-Argenta,"Justice, Supreme Court",Place 2,,Under Votes,12,0,6,6
Live Oak,1-Argenta,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Live Oak,1-Argenta,"Justice, Supreme Court",Place 4,REP,John Devine,305,6,184,115
Live Oak,1-Argenta,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,55,4,23,28
Live Oak,1-Argenta,"Justice, Supreme Court",Place 4,,Under Votes,14,1,7,6
Live Oak,1-Argenta,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Live Oak,1-Argenta,"Justice, Supreme Court",Place 6,REP,Jane Bland,302,6,182,114
Live Oak,1-Argenta,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,55,4,23,28
Live Oak,1-Argenta,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,3,0,1,2
Live Oak,1-Argenta,"Justice, Supreme Court",Place 6,,Under Votes,13,1,7,5
Live Oak,1-Argenta,"Justice, Supreme Court",Place 6,,Over Votes,1,0,1,0
Live Oak,1-Argenta,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,310,6,185,119
Live Oak,1-Argenta,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,52,4,23,25
