county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Eastland,1-Eastland,"Ballots Cast",,,,669,,,
Eastland,1-Eastland,"President",,REP,"DONALD J. TRUMP/JD VANCE",613,26,495,92
Eastland,1-Eastland,"President",,DEM,"KAMALA D. HARRIS/TIM WALTZ",53,10,33,10
Eastland,1-Eastland,"President",,LIB,"CHASE OLIVER/MIKE TER MAAT",2,0,0,2
Eastland,1-Eastland,"President",,GRN,"JILL STEIN/RUDOLPH WARE",0,0,0,0
Eastland,1-Eastland,"President",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"President",,,"Under Votes",1,0,1,0
Eastland,1-Eastland,"U.S. Senate",,REP,"TED CRUZ",594,26,479,89
Eastland,1-Eastland,"U.S. Senate",,DEM,"COLIN ALLRED",62,10,41,11
Eastland,1-Eastland,"U.S. Senate",,LIB,"TED BROWN",11,0,7,4
Eastland,1-Eastland,"U.S. Senate",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"U.S. Senate",,,"Under Votes",2,0,2,0
Eastland,1-Eastland,"U.S. House","25",REP,"ROGER WILLIAMS",593,24,479,90
Eastland,1-Eastland,"U.S. House","25",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"U.S. House","25",,"Under Votes",61,12,39,10
Eastland,1-Eastland,"Railroad Commissioner",,REP,"CHRISTI CRADDICK",578,27,468,83
Eastland,1-Eastland,"Railroad Commissioner",,DEM,"KATHERINE CULBERT",52,9,32,11
Eastland,1-Eastland,"Railroad Commissioner",,LIB,"HAWK DUNLAP",18,0,11,7
Eastland,1-Eastland,"Railroad Commissioner",,GRN,"EDDIE ESPINOZA",3,0,3,0
Eastland,1-Eastland,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Railroad Commissioner",,,"Under Votes",18,0,15,3
Eastland,1-Eastland,"Justice, Supreme Court","Place 2",REP,"JIMMY BLACKLOCK",597,27,479,91
Eastland,1-Eastland,"Justice, Supreme Court","Place 2",DEM,"DASEAN JONES",52,9,33,10
Eastland,1-Eastland,"Justice, Supreme Court","Place 2",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Justice, Supreme Court","Place 2",,"Under Votes",20,0,17,3
Eastland,1-Eastland,"Justice, Supreme Court","Place 4",REP,"JOHN DEVINE",594,27,477,90
Eastland,1-Eastland,"Justice, Supreme Court","Place 4",DEM,"CHRISTINE VINH WEEMS",54,9,34,11
Eastland,1-Eastland,"Justice, Supreme Court","Place 4",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Justice, Supreme Court","Place 4",,"Under Votes",21,0,18,3
Eastland,1-Eastland,"Justice, Supreme Court","Place 6",REP,"JANE BLAND",586,27,473,86
Eastland,1-Eastland,"Justice, Supreme Court","Place 6",DEM,"BONNIE LEE GOLDSTEIN",52,9,33,10
Eastland,1-Eastland,"Justice, Supreme Court","Place 6",LIB,"J. DAVID ROBERSON",11,0,6,5
Eastland,1-Eastland,"Justice, Supreme Court","Place 6",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Justice, Supreme Court","Place 6",,"Under Votes",20,0,17,3
Eastland,1-Eastland,"Presiding Judge, Court of Criminal Appeals",,REP,"DAVID J. SCHENCK",595,26,480,89
Eastland,1-Eastland,"Presiding Judge, Court of Criminal Appeals",,DEM,"HOLLY TAYLOR",56,10,35,11
Eastland,1-Eastland,"Presiding Judge, Court of Criminal Appeals",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Presiding Judge, Court of Criminal Appeals",,,"Under Votes",18,0,14,4
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 7",REP,"GINA PARKER",594,27,477,90
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 7",DEM,"NANCY MULDER",54,9,35,10
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 7",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 7",,"Under Votes",21,0,17,4
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 8",REP,"LEE FINLEY",596,27,479,90
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 8",DEM,"CHIKA ANYIAM",53,9,33,11
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 8",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Judge, Court of Criminal Appeals","Place 8",,"Under Votes",20,0,17,3
Eastland,1-Eastland,"State Representative","68",REP,"DAVID SPILLER",590,25,475,90
Eastland,1-Eastland,"State Representative","68",DEM,"STACEY SWANN",56,9,36,11
Eastland,1-Eastland,"State Representative","68",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"State Representative","68",,"Under Votes",23,2,18,3
Eastland,1-Eastland,"Chief Justice, 11th Court of Appeals District",,REP,"JOHN BAILEY",615,29,492,94
Eastland,1-Eastland,"Chief Justice, 11th Court of Appeals District",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Chief Justice, 11th Court of Appeals District",,,"Under Votes",54,7,37,10
Eastland,1-Eastland,"District Judge, 91st Judicial District",,REP,"STEVEN R. HEROD",608,25,491,92
Eastland,1-Eastland,"District Judge, 91st Judicial District",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"District Judge, 91st Judicial District",,,"Under Votes",61,11,38,12
Eastland,1-Eastland,"District Clerk-Unexpired Term",,REP,"WENDY M. MCDADE",606,25,489,92
Eastland,1-Eastland,"District Clerk-Unexpired Term",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"District Clerk-Unexpired Term",,,"Under Votes",63,11,40,12
Eastland,1-Eastland,"Sheriff",,REP,"JASON WEGER",594,22,482,90
Eastland,1-Eastland,"Sheriff",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"Sheriff",,,"Under Votes",75,14,47,14
Eastland,1-Eastland,"County Tax Assessor-Collector",,REP,"ANDREA CAYE MAY",612,25,491,96
Eastland,1-Eastland,"County Tax Assessor-Collector",,,"Over Votes",0,0,0,0
Eastland,1-Eastland,"County Tax Assessor-Collector",,,"Under Votes",57,11,38,8
Eastland,1-Eastland,"County Commissioner","Precinct 1",REP,"ANDY MAXWELL",576,24,465,87
Eastland,1-Eastland,"County Commissioner","Precinct 1",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"County Commissioner","Precinct 1",,"Under Votes",93,12,64,17
Eastland,1-Eastland,"County Constable","Precinct 1",REP,"DARRELL DYER",602,23,485,94
Eastland,1-Eastland,"County Constable","Precinct 1",,"Over Votes",0,0,0,0
Eastland,1-Eastland,"County Constable","Precinct 1",,"Under Votes",67,13,44,10
Eastland,1-Eastland-City of Eastland,"Ballots Cast",,,,1284,,,
Eastland,1-Eastland-City of Eastland,"President",,REP,"DONALD J. TRUMP/JD VANCE",1094,54,849,191
Eastland,1-Eastland-City of Eastland,"President",,DEM,"KAMALA D. HARRIS/TIM WALTZ",169,15,123,31
Eastland,1-Eastland-City of Eastland,"President",,LIB,"CHASE OLIVER/MIKE TER MAAT",7,1,4,2
