county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Brown,101,"Ballots Cast",,,,1661,,,
Brown,101,"President",,REP,"Donald J. Trump",1393,57,1109,227
Brown,101,"President",,DEM,"Kamala D. Harris",240,26,162,52
Brown,101,"President",,LIB,"Chase Oliver",7,2,2,3
Brown,101,"President",,GRN,"Jill Stein",8,1,4,3
Brown,101,"President",,,"Over Votes",0,0,0,0
Brown,101,"President",,,"Under Votes",13,1,7,5
Brown,101,"U.S. Senate",,REP,"Ted Cruz",1374,61,1091,222
Brown,101,"U.S. Senate",,DEM,"Colin Allred",260,25,172,63
Brown,101,"U.S. Senate",,LIB,"Ted Brown",21,0,16,5
Brown,101,"U.S. Senate",,,"Over Votes",0,0,0,0
Brown,101,"U.S. Senate",,,"Under Votes",6,1,5,0
Brown,101,"U.S. House",11,REP,"August Pfluger",1471,63,1158,250
Brown,101,"U.S. House",11,,"Over Votes",0,0,0,0
Brown,101,"U.S. House",11,,"Under Votes",190,24,126,40
Brown,101,"Railroad Commissioner",,REP,"Christi Craddick",1357,59,1074,224
Brown,101,"Railroad Commissioner",,DEM,"Katherine Culbert",209,26,138,45
Brown,101,"Railroad Commissioner",,LIB,"Hawk Dunlap",37,1,29,7
Brown,101,"Railroad Commissioner",,GRN,"Eddie Espinoza",14,0,7,7
Brown,101,"Railroad Commissioner",,,"Over Votes",1,1,0,0
Brown,101,"Railroad Commissioner",,,"Under Votes",43,0,36,7
Brown,101,"Justice, Supreme Court, Place 2",,REP,"Jimmy Blacklock",1399,62,1112,225
Brown,101,"Justice, Supreme Court, Place 2",,DEM,"DaSean Jones",220,24,137,59
Brown,101,"Justice, Supreme Court, Place 2",,,"Over Votes",0,0,0,0
Brown,101,"Justice, Supreme Court, Place 2",,,"Under Votes",42,1,35,6
Brown,101,"Justice, Supreme Court, Place 4",,REP,"John Devine",1384,58,1103,223
Brown,101,"Justice, Supreme Court, Place 4",,DEM,"Christine Vinh Weems",228,28,145,55
Brown,101,"Justice, Supreme Court, Place 4",,,"Over Votes",0,0,0,0
Brown,101,"Justice, Supreme Court, Place 4",,,"Under Votes",49,1,36,12
Brown,101,"Justice, Supreme Court, Place 6",,REP,"Jane Bland",1353,62,1070,221
Brown,101,"Justice, Supreme Court, Place 6",,DEM,"Bonnie Lee Goldstein",220,24,145,51
Brown,101,"Justice, Supreme Court, Place 6",,LIB,"J. David Roberson",42,0,32,10
Brown,101,"Justice, Supreme Court, Place 6",,,"Over Votes",0,0,0,0
Brown,101,"Justice, Supreme Court, Place 6",,,"Under Votes",46,1,37,8
Brown,101,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",1385,60,1098,227
Brown,101,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",228,26,147,55
Brown,101,"Presiding Judge, Court of Criminal Appeals",,,"Over Votes",0,0,0,0
Brown,101,"Presiding Judge, Court of Criminal Appeals",,,"Under Votes",48,1,39,8
Brown,101,"Judge, Court of Criminal Appeals, Place 7",,REP,"Gina Parker",1385,61,1095,229
Brown,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,"Nancy Mulder",226,25,146,55
Brown,101,"Judge, Court of Criminal Appeals, Place 7",,,"Over Votes",0,0,0,0
Brown,101,"Judge, Court of Criminal Appeals, Place 7",,,"Under Votes",50,1,43,6
Brown,101,"Judge, Court of Criminal Appeals, Place 8",,REP,"Lee Finley",1395,62,1102,231
Brown,101,"Judge, Court of Criminal Appeals, Place 8",,DEM,"Chika Anyiam",210,24,137,49
Brown,101,"Judge, Court of Criminal Appeals, Place 8",,,"Over Votes",0,0,0,0
Brown,101,"Judge, Court of Criminal Appeals, Place 8",,,"Under Votes",56,1,47,8
Brown,101,"Member, State Board of Education",15,REP,"Aaron Kinsey",1341,59,1064,218
Brown,101,"Member, State Board of Education",15,DEM,"Morgan Kirkpatrick",226,27,145,54
Brown,101,"Member, State Board of Education",15,LIB,"Jack B. Westbrook",38,0,26,12
Brown,101,"Member, State Board of Education",15,,"Over Votes",0,0,0,0
Brown,101,"Member, State Board of Education",15,,"Under Votes",56,1,49,6
Brown,101,"State Senator",10,REP,"Phil King",1386,61,1098,227
Brown,101,"State Senator",10,DEM,"Andy Morris",226,25,145,56
Brown,101,"State Senator",10,,"Over Votes",0,0,0,0
Brown,101,"State Senator",10,,"Under Votes",49,1,41,7
Brown,101,"State Representative",68,REP,"David Spiller",1386,58,1102,226
Brown,101,"State Representative",68,DEM,"Stacey Swann",229,27,143,59
Brown,101,"State Representative",68,,"Over Votes",0,0,0,0
Brown,101,"State Representative",68,,"Under Votes",46,2,39,5
Brown,101,"Chief Justice, 11th Court of Appeals District",,REP,"John Bailey",1461,65,1145,251
Brown,101,"Chief Justice, 11th Court of Appeals District",,,"Over Votes",0,0,0,0
Brown,101,"Chief Justice, 11th Court of Appeals District",,,"Under Votes",200,22,139,39
Brown,101,"District Judge, 35th Judicial District",,REP,"Mike Smith",1470,66,1150,254
Brown,101,"District Judge, 35th Judicial District",,,"Over Votes",0,0,0,0
Brown,101,"District Judge, 35th Judicial District",,,"Under Votes",191,21,134,36
Brown,101,"District Attorney, 35th Judicial District",,REP,"Micheal Murray",1447,63,1131,253
Brown,101,"District Attorney, 35th Judicial District",,,"Over Votes",0,0,0,0
Brown,101,"District Attorney, 35th Judicial District",,,"Under Votes",214,24,153,37
Brown,101,"County Attorney",,REP,"Jennifer Broughton",1459,66,1143,250
Brown,101,"County Attorney",,,"Over Votes",0,0,0,0
Brown,101,"County Attorney",,,"Under Votes",202,21,141,40
Brown,101,"Sheriff",,REP,"Vance Hill",1468,66,1149,253
Brown,101,"Sheriff",,,"Over Votes",0,0,0,0
Brown,101,"Sheriff",,,"Under Votes",193,21,135,37
Brown,101,"County Tax Assessor-Collector",,REP,"Christine Pentecost",1480,67,1159,254
Brown,101,"County Tax Assessor-Collector",,,"Over Votes",0,0,0,0
Brown,101,"County Tax Assessor-Collector",,,"Under Votes",181,20,125,36
Brown,101,"County Commissioner, Precinct 1",,REP,"Kirk Chastain",1463,64,1145,254
Brown,101,"County Commissioner, Precinct 1",,,"Over Votes",0,0,0,0
Brown,101,"County Commissioner, Precinct 1",,,"Under Votes",198,23,139,36
Brown,101,"Justice of the Peace, Precinct 1",,REP,"Mitchell Jacobson",1450,66,1136,248
Brown,101,"Justice of the Peace, Precinct 1",,,"Over Votes",0,0,0,0
Brown,101,"Justice of the Peace, Precinct 1",,,"Under Votes",211,21,148,42
Brown,105,"Ballots Cast",,,,1224,,,
Brown,105,"President",,REP,"Donald J. Trump",1021,17,813,191
Brown,105,"President",,DEM,"Kamala D. Harris",195,9,140,46
Brown,105,"President",,LIB,"Chase Oliver",4,0,3,1
Brown,105,"President",,GRN,"Jill Stein",2,0,1,1
Brown,105,"President",,,"Over Votes",0,0,0,0
Brown,105,"President",,,"Under Votes",2,1,1,0
Brown,105,"U.S. Senate",,REP,"Ted Cruz",984,17,790,177
Brown,105,"U.S. Senate",,DEM,"Colin Allred",204,9,142,53
Brown,105,"U.S. Senate",,LIB,"Ted Brown",22,1,14,7
Brown,105,"U.S. Senate",,,"Over Votes",0,0,0,0
Brown,105,"U.S. Senate",,,"Under Votes",14,0,12,2
Brown,105,"U.S. House",11,REP,"August Pfluger",1090,24,856,210
Brown,105,"U.S. House",11,,"Over Votes",0,0,0,0
Brown,105,"U.S. House",11,,"Under Votes",134,3,102,29
Brown,105,"Railroad Commissioner",,REP,"Christi Craddick",995,20,786,189
Brown,105,"Railroad Commissioner",,DEM,"Katherine Culbert",158,6,119,33
Brown,105,"Railroad Commissioner",,LIB,"Hawk Dunlap",22,0,17,5
Brown,105,"Railroad Commissioner",,GRN,"Eddie Espinoza",11,0,8,3
Brown,105,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Brown,105,"Railroad Commissioner",,,"Under Votes",38,1,28,9
Brown,105,"Justice, Supreme Court, Place 2",,REP,"Jimmy Blacklock",1026,21,810,195
Brown,105,"Justice, Supreme Court, Place 2",,DEM,"DaSean Jones",162,5,123,34
Brown,105,"Justice, Supreme Court, Place 2",,,"Over Votes",0,0,0,0
Brown,105,"Justice, Supreme Court, Place 2",,,"Under Votes",36,1,25,10
Brown,105,"Justice, Supreme Court, Place 4",,REP,"John Devine",1007,20,801,186
Brown,105,"Justice, Supreme Court, Place 4",,DEM,"Christine Vinh Weems",178,7,129,42
Brown,105,"Justice, Supreme Court, Place 4",,,"Over Votes",0,0,0,0
Brown,105,"Justice, Supreme Court, Place 4",,,"Under Votes",39,0,28,11
Brown,105,"Justice, Supreme Court, Place 6",,REP,"Jane Bland",1005,21,798,186
Brown,105,"Justice, Supreme Court, Place 6",,DEM,"Bonnie Lee Goldstein",162,6,123,33
Brown,105,"Justice, Supreme Court, Place 6",,LIB,"J. David Roberson",21,0,12,9
Brown,105,"Justice, Supreme Court, Place 6",,,"Over Votes",0,0,0,0
Brown,105,"Justice, Supreme Court, Place 6",,,"Under Votes",36,0,25,11
Brown,105,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",1025,21,809,195
Brown,105,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",166,6,126,34
Brown,105,"Presiding Judge, Court of Criminal Appeals",,,"Over Votes",0,0,0,0
