county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Taylor,101 - 0,Registered Voters,,,,3816,,,
Taylor,101 - 0,Ballots Cast,,,,2323,,,
Taylor,101 - 0,President,,REP,Donald J. Trump,1555,32,1267,256
Taylor,101 - 0,President,,DEM,Kamala D. Harris,722,46,533,143
Taylor,101 - 0,President,,LIB,Chase Oliver,22,0,15,7
Taylor,101 - 0,President,,GRN,Jill Stein,12,1,9,2
Taylor,101 - 0,U.S. Senate,,REP,Ted Cruz,1467,34,1212,221
Taylor,101 - 0,U.S. Senate,,DEM,Colin Allred,762,45,563,154
Taylor,101 - 0,U.S. Senate,,LIB,Ted Brown,73,0,42,31
Taylor,101 - 0,U.S. House,19,REP,Jodey C. Arrington,1640,34,1346,260
Taylor,101 - 0,U.S. House,19,LIB,Bernard Johnson,255,14,183,58
Taylor,101 - 0,U.S. House,19,IND,Nathan Lewis,293,20,211,62
Taylor,101 - 0,Railroad Commissioner,,REP,Christi Craddick,1500,28,1237,235
Taylor,101 - 0,Railroad Commissioner,,DEM,Katherine Culbert,594,42,447,105
Taylor,101 - 0,Railroad Commissioner,,LIB,Hawk Dunlap,60,0,40,20
Taylor,101 - 0,Railroad Commissioner,,GRN,Eddie Espinoza,66,2,41,23
Taylor,101 - 0,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1564,29,1281,254
Taylor,101 - 0,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,657,42,483,132
Taylor,101 - 0,"Justice, Supreme Court, Place 4",4,REP,John Devine,1551,30,1265,256
Taylor,101 - 0,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,677,42,504,131
Taylor,101 - 0,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1516,30,1246,240
Taylor,101 - 0,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,615,41,464,110
Taylor,101 - 0,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,88,1,51,36
Taylor,101 - 0,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1548,28,1272,248
Taylor,101 - 0,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,675,44,491,140
Taylor,101 - 0,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1558,30,1267,261
Taylor,101 - 0,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,662,40,498,124
Taylor,101 - 0,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1584,31,1287,266
Taylor,101 - 0,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,626,39,471,116
Taylor,101 - 0,"Member, State Board of Education, District 15",15,REP,Aaron Kinsey,1473,28,1220,225
Taylor,101 - 0,"Member, State Board of Education, District 15",15,DEM,Morgan Kirkpatrick,641,42,479,120
Taylor,101 - 0,"Member, State Board of Education, District 15",15,LIB,Jack B. Westbrook,103,1,59,43
Taylor,101 - 0,State Representative,71,REP,Stan Lambert,1602,33,1301,268
Taylor,101 - 0,State Representative,71,DEM,Linda Goolsbee,646,40,477,129
Taylor,101 - 0,State Representative,71,REP,John Bailey,1844,45,1473,326
Taylor,101 - 0,"District Judge, 42nd Judicial District",42,REP,Arimy Beasley,1812,45,1444,323
Taylor,101 - 0,"District Judge, 104th Judicial District",104,REP,Jeff Propst,1818,45,1453,320
Taylor,101 - 0,"District Judge, 350th Judicial District",350,REP,Thomas Wheeler,1809,45,1446,318
Taylor,101 - 0,Sheriff,,REP,Ricky Bishop,1852,47,1487,318
Taylor,101 - 0,County Tax Assessor-Collector,,REP,Kay Middleton,1862,49,1490,323
Taylor,101 - 0,"County Treasurer, Unexpired Term",,REP,Becky Freeman,1821,43,1463,315
Taylor,101 - 0,"County Commissioner, Precinct No. 1",,REP,Randy Williams,1829,47,1465,317
Taylor,101 - 0,"Justice of the Peace, Precinct No. 1, Place 1",1,REP,Mike McAuliffe,1847,47,1479,321
Taylor,101 - 0,"Justice of the Peace, Precinct No. 1, Place 1",1,REP,Dwight L. Kinney,1836,44,1473,319
Taylor,102 - 0,Registered Voters,,,,2603,,,
Taylor,102 - 0,Ballots Cast,,,,1512,,,
Taylor,102 - 0,President,,REP,Donald J. Trump,1014,25,760,229
Taylor,102 - 0,President,,DEM,Kamala D. Harris,464,24,331,109
Taylor,102 - 0,President,,LIB,Chase Oliver,16,0,11,5
Taylor,102 - 0,President,,GRN,Jill Stein,8,0,4,4
Taylor,102 - 0,U.S. Senate,,REP,Ted Cruz,958,23,734,201
Taylor,102 - 0,U.S. Senate,,DEM,Colin Allred,496,24,345,127
Taylor,102 - 0,U.S. Senate,,LIB,Ted Brown,40,1,22,17
Taylor,102 - 0,U.S. House,19,REP,Jodey C. Arrington,1064,27,813,224
Taylor,102 - 0,U.S. House,19,LIB,Bernard Johnson,177,7,114,56
Taylor,102 - 0,U.S. House,19,IND,Nathan Lewis,194,11,134,49
Taylor,102 - 0,Railroad Commissioner,,REP,Christi Craddick,1001,26,771,204
Taylor,102 - 0,Railroad Commissioner,,DEM,Katherine Culbert,372,17,268,87
Taylor,102 - 0,Railroad Commissioner,,LIB,Hawk Dunlap,38,1,18,19
Taylor,102 - 0,Railroad Commissioner,,GRN,Eddie Espinoza,41,0,21,20
Taylor,102 - 0,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1028,26,783,219
Taylor,102 - 0,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,427,16,300,111
