county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Wise,01,Registered Voters,,,,1555,,,
Wise,01,Ballots Cast,,,,1078,,,
Wise,01,President,,REP,Donald J. Trump,897,16,764,117
Wise,01,President,,DEM,Kamala D. Harris,169,4,134,31
Wise,01,President,,LIB,Chase Oliver,3,0,1,2
Wise,01,U.S. Senate,,REP,Ted Cruz,861,14,734,113
Wise,01,U.S. Senate,,DEM,Colin Allred,188,4,150,34
Wise,01,U.S. Senate,,LIB,Ted Brown,14,1,12,1
Wise,01,U.S. House,26,REP,Brandon Gill,888,13,758,117
Wise,01,U.S. House,26,DEM,Ernest R. Lineberger III,144,4,114,26
Wise,01,U.S. House,26,LIB,Phil Gray,23,2,18,3
Wise,01,Railroad Commissioner,,REP,Christi Craddick,868,15,736,117
Wise,01,Railroad Commissioner,,DEM,Katherine Culbert,135,4,109,22
Wise,01,Railroad Commissioner,,LIB,Hawk Dunlap,30,1,25,4
Wise,01,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,902,16,764,122
Wise,01,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,149,4,120,25
Wise,01,"Justice, Supreme Court, Place 4",4,REP,John Devine,896,16,761,119
Wise,01,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,152,4,120,28
Wise,01,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,875,15,746,114
Wise,01,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,146,4,114,28
Wise,01,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,28,1,22,5
Wise,01,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,895,16,758,121
Wise,01,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,152,4,123,25
Wise,01,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,897,16,759,122
Wise,01,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,147,4,119,24
Wise,01,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,908,16,769,123
Wise,01,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,137,4,110,23
Wise,01,"Judge, Court of Criminal Appeals, Place 8",8,REP,Tan Parker,896,16,760,120
Wise,01,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Stephanie Draper,153,4,122,27
Wise,01,State Representative,64,REP,Andy Hopper,890,14,755,121
Wise,01,State Representative,64,DEM,Angela Brewer,161,6,128,27
Wise,01,State Representative,64,REP,Bonnie Sudderth,943,17,793,133
Wise,01,"Justice, 2nd Court of Appeals District, Place 4",4,REP,Wade Birdwell,937,17,788,132
Wise,01,"Justice, 2nd Court of Appeals District, Place 5",5,REP,Dabney Bassel,932,16,785,131
Wise,01,"Justice, 2nd Court of Appeals District, Place 6",6,REP,Mike Wallach,930,17,782,131
Wise,01,"District Attorney, 271st Judicial District",271,REP,James M. Stainton,926,17,778,131
Wise,01,"Judge, County Court at Law No. 2",,REP,Dana Davis Manoushagian,925,17,779,129
Wise,01,County Attorney,,REP,Che Rotramble,921,17,775,129
Wise,01,Sheriff,,REP,Cary Mellema,924,16,780,128
Wise,01,County Tax Assessor-Collector,,REP,Monte S. Shaw,936,17,786,133
Wise,01,"County Commissioner, Precinct No. 1",,REP,"John ""Biff"" Hayes",931,17,781,133
Wise,01,"County Commissioner, Precinct No. 1",,REP,Greg Leveling,924,17,778,129
Wise,02,Registered Voters,,,,3328,,,
Wise,02,Ballots Cast,,,,2228,,,
Wise,02,President,,REP,Donald J. Trump,1795,58,1521,216
Wise,02,President,,DEM,Kamala D. Harris,404,26,310,68
Wise,02,President,,LIB,Chase Oliver,11,0,7,4
Wise,02,U.S. Senate,,REP,Ted Cruz,1712,57,1460,195
Wise,02,U.S. Senate,,DEM,Colin Allred,456,27,342,87
Wise,02,U.S. Senate,,LIB,Ted Brown,43,0,39,4
Wise,02,U.S. House,26,REP,Brandon Gill,1752,56,1479,217
Wise,02,U.S. House,26,DEM,Ernest R. Lineberger III,371,25,287,59
Wise,02,U.S. House,26,LIB,Phil Gray,48,1,37,10
Wise,02,Railroad Commissioner,,REP,Christi Craddick,1723,54,1465,204
Wise,02,Railroad Commissioner,,DEM,Katherine Culbert,343,24,265,54
Wise,02,Railroad Commissioner,,LIB,Hawk Dunlap,66,1,52,13
Wise,02,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1794,55,1518,221
Wise,02,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,377,24,288,65
Wise,02,"Justice, Supreme Court, Place 4",4,REP,John Devine,1773,55,1500,218
Wise,02,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,391,24,300,67
Wise,02,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1728,55,1464,209
Wise,02,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,356,23,275,58
Wise,02,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,77,1,60,16
Wise,02,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1783,54,1511,218
Wise,02,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,379,24,291,64
Wise,02,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1780,54,1509,217
Wise,02,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,373,24,285,64
Wise,02,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1792,54,1517,221
Wise,02,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,362,24,278,60
Wise,02,"Judge, Court of Criminal Appeals, Place 8",8,REP,Tan Parker,1764,55,1496,213
Wise,02,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Stephanie Draper,389,24,295,70
Wise,02,State Representative,64,REP,Andy Hopper,1738,55,1469,214
Wise,02,State Representative,64,DEM,Angela Brewer,408,23,316,69
Wise,02,State Representative,64,REP,Bonnie Sudderth,1895,56,1592,247
Wise,02,"Justice, 2nd Court of Appeals District, Place 4",4,REP,Wade Birdwell,1879,56,1579,244
Wise,02,"Justice, 2nd Court of Appeals District, Place 5",5,REP,Dabney Bassel,1868,56,1567,245
