county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Bell,101,Ballots Cast,,,,2914,,,
Bell,102,Ballots Cast,,,,2216,,,
Bell,103,Ballots Cast,,,,1355,,,
Bell,104,Ballots Cast,,,,2730,,,
Bell,105,Ballots Cast,,,,1327,,,
Bell,106,Ballots Cast,,,,2011,,,
Bell,107,Ballots Cast,,,,388,,,
Bell,108,Ballots Cast,,,,1358,,,
Bell,109,Ballots Cast,,,,1220,,,
Bell,110,Ballots Cast,,,,656,,,
Bell,111,Ballots Cast,,,,3076,,,
Bell,113,Ballots Cast,,,,2675,,,
Bell,114,Ballots Cast,,,,1885,,,
Bell,115,Ballots Cast,,,,3757,,,
Bell,116,Ballots Cast,,,,751,,,
Bell,118,Ballots Cast,,,,1828,,,
Bell,119,Ballots Cast,,,,2573,,,
Bell,201,Ballots Cast,,,,1724,,,
Bell,202,Ballots Cast,,,,2599,,,
Bell,203,Ballots Cast,,,,3535,,,
Bell,204,Ballots Cast,,,,742,,,
Bell,205,Ballots Cast,,,,2324,,,
Bell,206,Ballots Cast,,,,1556,,,
Bell,207,Ballots Cast,,,,1482,,,
Bell,208,Ballots Cast,,,,2432,,,
Bell,209,Ballots Cast,,,,2925,,,
Bell,210,Ballots Cast,,,,3217,,,
Bell,211,Ballots Cast,,,,697,,,
Bell,212,Ballots Cast,,,,795,,,
Bell,213,Ballots Cast,,,,4033,,,
Bell,214,Ballots Cast,,,,2745,,,
Bell,215,Ballots Cast,,,,2848,,,
Bell,216,Ballots Cast,,,,1898,,,
Bell,301,Ballots Cast,,,,3334,,,
Bell,302,Ballots Cast,,,,2837,,,
Bell,303,Ballots Cast,,,,2999,,,
Bell,304,Ballots Cast,,,,291,,,
Bell,305,Ballots Cast,,,,1395,,,
Bell,306,Ballots Cast,,,,1886,,,
Bell,307,Ballots Cast,,,,1553,,,
Bell,308,Ballots Cast,,,,2529,,,
Bell,309,Ballots Cast,,,,996,,,
Bell,310,Ballots Cast,,,,445,,,
Bell,311,Ballots Cast,,,,2580,,,
Bell,312,Ballots Cast,,,,1608,,,
Bell,313,Ballots Cast,,,,3103,,,
Bell,314,Ballots Cast,,,,1644,,,
Bell,315,Ballots Cast,,,,3637,,,
Bell,317,Ballots Cast,,,,1563,,,
Bell,318,Ballots Cast,,,,3814,,,
Bell,319,Ballots Cast,,,,2662,,,
Bell,401,Ballots Cast,,,,2296,,,
Bell,402,Ballots Cast,,,,2855,,,
Bell,404,Ballots Cast,,,,1616,,,
Bell,405,Ballots Cast,,,,2374,,,
Bell,406,Ballots Cast,,,,1347,,,
Bell,408,Ballots Cast,,,,2790,,,
Bell,409,Ballots Cast,,,,1539,,,
Bell,410,Ballots Cast,,,,912,,,
Bell,412,Ballots Cast,,,,1846,,,
Bell,413,Ballots Cast,,,,2409,,,
Bell,414,Ballots Cast,,,,2047,,,
Bell,415,Ballots Cast,,,,1397,,,
Bell,419,Ballots Cast,,,,855,,,
Bell,101,Constable Pct 1,,REP,Pat Duffield,2247,73,1856,318
Bell,102,Constable Pct 1,,REP,Pat Duffield,1656,40,1372,244
Bell,103,Constable Pct 1,,REP,Pat Duffield,957,33,736,188
Bell,104,Constable Pct 1,,REP,Pat Duffield,2165,40,1830,295
Bell,113,Constable Pct 1,,REP,Pat Duffield,2032,53,1630,349
Bell,115,Constable Pct 1,,REP,Pat Duffield,2944,71,2438,435
Bell,118,Constable Pct 1,,REP,Pat Duffield,1459,40,1185,234
Bell,119,Constable Pct 1,,REP,Pat Duffield,1938,32,1542,364
Bell,311,Constable Pct 1,,REP,Pat Duffield,2168,37,1507,624
Bell,315,Constable Pct 1,,REP,Pat Duffield,2628,45,1962,621
Bell,318,Constable Pct 1,,REP,Pat Duffield,2833,55,2224,554
Bell,107,Constable Pct 2,,REP,Chris Bazar,304,3,187,114
Bell,108,Constable Pct 2,,REP,Chris Bazar,1170,25,737,408
Bell,203,Constable Pct 2,,REP,Chris Bazar,2923,52,2606,265
Bell,213,Constable Pct 2,,REP,Chris Bazar,3371,64,3002,305
Bell,105,Constable Pct 3,,REP,Devin Rosenthal,1081,13,687,381
Bell,301,Constable Pct 3,,REP,Devin Rosenthal,2756,33,1790,933
Bell,302,Constable Pct 3,,REP,Devin Rosenthal,1900,49,1433,418
Bell,303,Constable Pct 3,,REP,Devin Rosenthal,1919,53,1409,457
Bell,304,Constable Pct 3,,REP,Devin Rosenthal,238,4,141,93
Bell,305,Constable Pct 3,,REP,Devin Rosenthal,996,26,775,195
Bell,306,Constable Pct 3,,REP,Devin Rosenthal,1081,31,751,299
Bell,307,Constable Pct 3,,REP,Devin Rosenthal,737,24,504,209
Bell,308,Constable Pct 3,,REP,Devin Rosenthal,1688,65,1222,401
