county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Nueces,1,Registered Voters,,,,1431,,,
Nueces,1,Ballots Cast,,,,701,,,
Nueces,1,President,,REP,Donald J. Trump,357,20,258,79
Nueces,1,President,,DEM,Kamala D. Harris,330,40,236,54
Nueces,1,President,,LIB,Chase Oliver,5,0,4,1
Nueces,1,President,,GRN,Jill Stein,4,0,4,0
Nueces,1,President,,,Under Votes,5,1,3,1
Nueces,1,President,,,Over Votes,0,0,0,0
Nueces,1,U.S. Senate,,REP,Ted Cruz,319,21,235,63
Nueces,1,U.S. Senate,,DEM,Colin Allred,350,37,251,62
Nueces,1,U.S. Senate,,LIB,Ted Brown,18,1,9,8
Nueces,1,U.S. Senate,,,Under Votes,14,2,10,2
Nueces,1,U.S. Senate,,,Over Votes,0,0,0,0
Nueces,1,U.S. House,27,REP,Michael Cloud,362,21,263,78
Nueces,1,U.S. House,27,DEM,Tanya Lloyd,316,36,230,50
Nueces,1,U.S. House,27,,Under Votes,23,4,12,7
Nueces,1,U.S. House,27,,Over Votes,0,0,0,0
Nueces,1,Railroad Commissioner,,REP,Christi Craddick,325,22,238,65
Nueces,1,Railroad Commissioner,,DEM,Katherine Culbert,282,33,208,41
Nueces,1,Railroad Commissioner,,LIB,Hawk Dunlap,27,1,16,10
Nueces,1,Railroad Commissioner,,GRN,Eddie Espinoza,24,0,16,8
Nueces,1,Railroad Commissioner,,,Under Votes,43,5,27,11
Nueces,1,Railroad Commissioner,,,Over Votes,0,0,0,0
Nueces,1,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,364,24,263,77
Nueces,1,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,308,35,220,53
Nueces,1,"Justice, Supreme Court, Place 2",2,,Under Votes,29,2,22,5
Nueces,1,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0
Nueces,1,"Justice, Supreme Court, Place 4",4,REP,John Devine,349,24,254,71
Nueces,1,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,313,35,221,57
Nueces,1,"Justice, Supreme Court, Place 4",4,,Under Votes,39,2,30,7
Nueces,1,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0
Nueces,1,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,335,24,241,70
Nueces,1,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,292,33,215,44
Nueces,1,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,30,0,18,12
Nueces,1,"Justice, Supreme Court, Place 6",6,,Under Votes,44,4,31,9
Nueces,1,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0
Nueces,1,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,350,24,250,76
Nueces,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,310,32,227,51
Nueces,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,41,5,28,8
Nueces,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Nueces,1,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,355,24,254,77
Nueces,1,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,296,32,216,48
Nueces,1,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,50,5,35,10
Nueces,1,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,364,25,262,77
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,288,32,209,47
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,49,4,34,11
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,DEM,"Juan ""Chuy"" Hinojosa",433,30,312,91
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,268,31,193,44
Nueces,1,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0
Nueces,1,State Representative,34,REP,Denise Villalobos,365,26,267,72
Nueces,1,State Representative,34,DEM,Solomon P. Ortiz Jr,298,25,220,53
Nueces,1,State Representative,34,,Under Votes,38,10,18,10
Nueces,1,State Representative,34,,Over Votes,0,0,0,0
Nueces,1,"Chief Justice, 13th Court of Appeals District",,REP,Jaime Tijerina,337,24,242,71
Nueces,1,"Chief Justice, 13th Court of Appeals District",,DEM,Gina Benavides,309,30,225,54
Nueces,1,"Chief Justice, 13th Court of Appeals District",,,Under Votes,55,7,38,10
Nueces,1,"Chief Justice, 13th Court of Appeals District",,,Over Votes,0,0,0,0
Nueces,1,"Justice, 13th Court of Appeals District, Place 2",2,REP,Jenny Cron,329,24,237,68
Nueces,1,"Justice, 13th Court of Appeals District, Place 2",2,DEM,Nora Longoria,317,30,234,53
