county,precinct,office,district,party,candidate,votes
Reeves,Box 11,County Tax Assessor-Collector,,REP,Kevin Conner,90
Reeves,Box 11,County Tax Assessor-Collector,,DEM,Rosemary Chabarria,221
Reeves,Box 11,County Tax Assessor-Collector,,,Over Votes,2
Reeves,Box 11,County Tax Assessor-Collector,,,Under Votes,54
Reeves,Box 11,County Commissioner Precinct 1,,REP,Marcos Jake McKinney,121
Reeves,Box 11,County Commissioner Precinct 1,,DEM,Louise Moore,190
Reeves,Box 11,County Commissioner Precinct 1,,,Over Votes,2
Reeves,Box 11,County Commissioner Precinct 1,,,Under Votes,54
Reeves,Box 11,Constable Precinct 1,,DEM,Jackie Hernandez,216
Reeves,Box 11,Constable Precinct 1,,,Over Votes,0
Reeves,Box 11,Constable Precinct 1,,,Under Votes,151
Reeves,Box 2,Registered Voters,,,,1183
Reeves,Box 2,Ballots Cast,,,,571
Reeves,Box 2,President,,REP,Donald J. Trump,357
Reeves,Box 2,President,,DEM,Kamala D. Harris,198
Reeves,Box 2,President,,LIB,Chase Oliver,5
Reeves,Box 2,President,,GRN,Jill Stein,1
Reeves,Box 2,President,,,Write-ins,1
Reeves,Box 2,President,,,Over Votes,0
Reeves,Box 2,President,,,Under Votes,9
Reeves,Box 2,U.S. Senate,,REP,Ted Cruz,305
Reeves,Box 2,U.S. Senate,,DEM,Colin Allred,212
Reeves,Box 2,U.S. Senate,,LIB,Ted Brown,18
Reeves,Box 2,U.S. Senate,,,Write-ins,0
Reeves,Box 2,U.S. Senate,,,Over Votes,0
Reeves,Box 2,U.S. Senate,,,Under Votes,36
Reeves,Box 2,U.S. House,23,REP,Tony Gonzales,355
Reeves,Box 2,U.S. House,23,DEM,S. Limon,153
Reeves,Box 2,U.S. House,23,,Over Votes,0
Reeves,Box 2,U.S. House,23,,Under Votes,63
Reeves,Box 2,Railroad Commissioner,,REP,Christi Craddick,256
Reeves,Box 2,Railroad Commissioner,,DEM,Katherine Culbert,160
Reeves,Box 2,Railroad Commissioner,,LIB,Hawk Dunlap,34
Reeves,Box 2,Railroad Commissioner,,GRN,Eddie Espinoza,40
Reeves,Box 2,Railroad Commissioner,,,Write-ins,0
Reeves,Box 2,Railroad Commissioner,,,Over Votes,0
Reeves,Box 2,Railroad Commissioner,,,Under Votes,81
Reeves,Box 2,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,281
Reeves,Box 2,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,191
Reeves,Box 2,"Justice, Supreme Court, Pl 2",,,Over Votes,0
Reeves,Box 2,"Justice, Supreme Court, Pl 2",,,Under Votes,99
Reeves,Box 2,"Justice, Supreme Court, PI 4",,REP,John Devine,281
Reeves,Box 2,"Justice, Supreme Court, PI 4",,DEM,Christine Vinh Weems,189
Reeves,Box 2,"Justice, Supreme Court, PI 4",,,Over Votes,0
Reeves,Box 2,"Justice, Supreme Court, PI 4",,,Under Votes,101
Reeves,Box 2,"Justice, Supreme Court, PI 6",,REP,Jane Bland,273
Reeves,Box 2,"Justice, Supreme Court, PI 6",,DEM,Bonnie Lee Goldstein,183
Reeves,Box 2,"Justice, Supreme Court, PI 6",,LIB,J. David Roberson,21
Reeves,Box 2,"Justice, Supreme Court, PI 6",,,Over Votes,0
Reeves,Box 2,"Justice, Supreme Court, PI 6",,,Under Votes,94
Reeves,Box 2,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,274
Reeves,Box 2,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,195
Reeves,Box 2,"Presiding Judge, Ct of Crim App",,,Over Votes,0
Reeves,Box 2,"Presiding Judge, Ct of Crim App",,,Under Votes,102
Reeves,Box 2,"Judge, Ct of Crim App, PI 7",,REP,Gina Parker,282
Reeves,Box 2,"Judge, Ct of Crim App, PI 7",,DEM,Nancy Mulder,190
Reeves,Box 2,"Judge, Ct of Crim App, PI 7",,,Over Votes,0
Reeves,Box 2,"Judge, Ct of Crim App, PI 7",,,Under Votes,99
Reeves,Box 2,"Judge, Ct of Crim App, PI 8",,REP,Lee Finley,281
Reeves,Box 2,"Judge, Ct of Crim App, PI 8",,DEM,Chika Anyiam,185
Reeves,Box 2,"Judge, Ct of Crim App, PI 8",,,Over Votes,0
Reeves,Box 2,"Judge, Ct of Crim App, PI 8",,,Under Votes,105
Reeves,Box 2,"Member, State BoE, Dist 1",,REP,Michael (Travis) Stevens,269
Reeves,Box 2,"Member, State BoE, Dist 1",,DEM,Gustavo Reveles,197
Reeves,Box 2,"Member, State BoE, Dist 1",,,Over Votes,0
Reeves,Box 2,"Member, State BoE, Dist 1",,,Under Votes,105
Reeves,Box 2,State Senate,29,DEM,Cesar J. Blanco,295
Reeves,Box 2,State Senate,29,,Over Votes,0
Reeves,Box 2,State Senate,29,,Under Votes,276
Reeves,Box 2,State House,74,REP,Robert Garza,278
Reeves,Box 2,State House,74,DEM,Eddie Morales Jr.,215
Reeves,Box 2,State House,74,,Over Votes,0
Reeves,Box 2,State House,74,,Under Votes,78
Reeves,Box 2,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,DEM,Maria Salas Mendoza,291
Reeves,Box 2,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Over Votes,0
Reeves,Box 2,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Under Votes,280
Reeves,Box 2,"Justice, 8th Ct of App Dist, Pl 2",,DEM,Lisa Soto,287
Reeves,Box 2,"Justice, 8th Ct of App Dist, Pl 2",,,Over Votes,0
Reeves,Box 2,"Justice, 8th Ct of App Dist, Pl 2",,,Under Votes,284
Reeves,Box 2,"Justice, 8th Ct of App Dist, PI 3",,DEM,Gina M. Palafox,284
Reeves,Box 2,"Justice, 8th Ct of App Dist, PI 3",,,Over Votes,0
Reeves,Box 2,"Justice, 8th Ct of App Dist, PI 3",,,Under Votes,287
Reeves,Box 2,"Dist Judge, 143rd Judicial Dist",,REP,Alan J. Nicholas,324
Reeves,Box 2,"Dist Judge, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 2,"Dist Judge, 143rd Judicial Dist",,,Under Votes,247
Reeves,Box 2,"Dist Attorney, 143rd Judicial Dist",,REP,Sarah Stogner,228
Reeves,Box 2,"Dist Attorney, 143rd Judicial Dist",,DEM,Randy Reynolds,287
Reeves,Box 2,"Dist Attorney, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 2,"Dist Attorney, 143rd Judicial Dist",,,Under Votes,56
Reeves,Box 2,County Attorney,,DEM,Alva Alvarez,363
Reeves,Box 2,County Attorney,,,Over Votes,0
Reeves,Box 2,County Attorney,,,Under Votes,208
Reeves,Box 2,Sheriff,,DEM,"Arturo ""Art"" Granado",394
Reeves,Box 2,Sheriff,,,Over Votes,0
Reeves,Box 2,Sheriff,,,Under Votes,177
Reeves,Box 2,County Tax Assessor-Collector,,REP,Kevin Conner,182
Reeves,Box 2,County Tax Assessor-Collector,,DEM,Rosemary Chabarria,340
Reeves,Box 2,County Tax Assessor-Collector,,,Over Votes,0
Reeves,Box 2,County Tax Assessor-Collector,,,Under Votes,49
Reeves,Box 2,County Commissioner Precinct 1,,REP,Marcos Jake McKinney,265
Reeves,Box 2,County Commissioner Precinct 1,,DEM,Louise Moore,283
Reeves,Box 2,County Commissioner Precinct 1,,,Over Votes,0
Reeves,Box 2,County Commissioner Precinct 1,,,Under Votes,23
Reeves,Box 2,Constable Precinct 1,,DEM,Jackie Hernandez,350
Reeves,Box 2,Constable Precinct 1,,,Over Votes,0
Reeves,Box 2,Constable Precinct 1,,,Under Votes,221
Reeves,Box 3,Registered Voters,,,,1183
Reeves,Box 3,Ballots Cast,,,,550
Reeves,Box 3,President,,REP,Donald J. Trump,397
Reeves,Box 3,President,,DEM,Kamala D. Harris,143
Reeves,Box 3,President,,LIB,Chase Oliver,2
Reeves,Box 3,President,,GRN,Jill Stein,1
Reeves,Box 3,President,,,Write-ins,1
Reeves,Box 3,President,,,Over Votes,1
Reeves,Box 3,President,,,Under Votes,5
Reeves,Box 3,U.S. Senate,,REP,Ted Cruz,354
Reeves,Box 3,U.S. Senate,,DEM,Colin Allred,154
Reeves,Box 3,U.S. Senate,,LIB,Ted Brown,14
Reeves,Box 3,U.S. Senate,,,Write-ins,0
Reeves,Box 3,U.S. Senate,,,Over Votes,0
Reeves,Box 3,U.S. Senate,,,Under Votes,28
Reeves,Box 3,U.S. House,23,REP,Tony Gonzales,377
Reeves,Box 3,U.S. House,23,DEM,S. Limon,123
Reeves,Box 3,U.S. House,23,,Over Votes,0
Reeves,Box 3,U.S. House,23,,Under Votes,50
Reeves,Box 3,Railroad Commissioner,,REP,Christi Craddick,302
Reeves,Box 3,Railroad Commissioner,,DEM,Katherine Culbert,125
Reeves,Box 3,Railroad Commissioner,,LIB,Hawk Dunlap,29
Reeves,Box 3,Railroad Commissioner,,GRN,Eddie Espinoza,26
Reeves,Box 3,Railroad Commissioner,,,Write-ins,0
Reeves,Box 3,Railroad Commissioner,,,Over Votes,0
Reeves,Box 3,Railroad Commissioner,,,Under Votes,68
Reeves,Box 3,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,335
Reeves,Box 3,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,129
Reeves,Box 3,"Justice, Supreme Court, Pl 2",,,Over Votes,0
Reeves,Box 3,"Justice, Supreme Court, Pl 2",,,Under Votes,86
Reeves,Box 3,"Justice, Supreme Court, Pl 4",,REP,John Devine,324
Reeves,Box 3,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,142
Reeves,Box 3,"Justice, Supreme Court, Pl 4",,,Over Votes,0
Reeves,Box 3,"Justice, Supreme Court, Pl 4",,,Under Votes,84
Reeves,Box 3,"Justice, Supreme Court, PI 6",,REP,Jane Bland,319
Reeves,Box 3,"Justice, Supreme Court, PI 6",,DEM,Bonnie Lee Goldstein,141
Reeves,Box 3,"Justice, Supreme Court, PI 6",,LIB,J. David Roberson,11
Reeves,Box 3,"Justice, Supreme Court, PI 6",,,Over Votes,0
Reeves,Box 3,"Justice, Supreme Court, PI 6",,,Under Votes,79
Reeves,Box 3,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,321
Reeves,Box 3,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,152
Reeves,Box 3,"Presiding Judge, Ct of Crim App",,,Over Votes,0
Reeves,Box 3,"Presiding Judge, Ct of Crim App",,,Under Votes,77
Reeves,Box 3,"Judge, Ct of Crim App, PI 7",,REP,Gina Parker,319
Reeves,Box 3,"Judge, Ct of Crim App, PI 7",,DEM,Nancy Mulder,141
Reeves,Box 3,"Judge, Ct of Crim App, PI 7",,,Over Votes,0
Reeves,Box 3,"Judge, Ct of Crim App, PI 7",,,Under Votes,90
Reeves,Box 3,"Judge, Ct of Crim App, PI 8",,REP,Lee Finley,328
Reeves,Box 3,"Judge, Ct of Crim App, PI 8",,DEM,Chika Anyiam,134
Reeves,Box 3,"Judge, Ct of Crim App, PI 8",,,Over Votes,0
Reeves,Box 3,"Judge, Ct of Crim App, PI 8",,,Under Votes,88
Reeves,Box 3,"Member, State BoE, Dist 1",,REP,Michael (Travis) Stevens,313
Reeves,Box 3,"Member, State BoE, Dist 1",,DEM,Gustavo Reveles,151
Reeves,Box 3,"Member, State BoE, Dist 1",,,Over Votes,0
Reeves,Box 3,"Member, State BoE, Dist 1",,,Under Votes,86
Reeves,Box 3,State Senate,29,DEM,Cesar J. Blanco,243
Reeves,Box 3,State Senate,29,,Over Votes,0
Reeves,Box 3,State Senate,29,,Under Votes,307
Reeves,Box 3,State House,74,REP,Robert Garza,312
Reeves,Box 3,State House,74,DEM,Eddie Morales Jr.,162
Reeves,Box 3,State House,74,,Over Votes,0
Reeves,Box 3,State House,74,,Under Votes,76
Reeves,Box 3,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,DEM,Maria Salas Mendoza,243
Reeves,Box 3,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Over Votes,0
Reeves,Box 3,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Under Votes,307
Reeves,Box 3,"Justice, 8th Ct of App Dist, Pl 2",,DEM,Lisa Soto,234
Reeves,Box 3,"Justice, 8th Ct of App Dist, Pl 2",,,Over Votes,0
Reeves,Box 3,"Justice, 8th Ct of App Dist, Pl 2",,,Under Votes,316
Reeves,Box 3,"Justice, 8th Ct of App Dist, PI 3",,DEM,Gina M. Palafox,234
Reeves,Box 3,"Justice, 8th Ct of App Dist, PI 3",,,Over Votes,0
Reeves,Box 3,"Justice, 8th Ct of App Dist, PI 3",,,Under Votes,316
Reeves,Box 3,"Dist Judge, 143rd Judicial Dist",,REP,Alan J. Nicholas,325
Reeves,Box 3,"Dist Judge, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 3,"Dist Judge, 143rd Judicial Dist",,,Under Votes,225
Reeves,Box 3,"Dist Attorney, 143rd Judicial Dist",,REP,Sarah Stogner,247
Reeves,Box 3,"Dist Attorney, 143rd Judicial Dist",,DEM,Randy Reynolds,237
Reeves,Box 3,"Dist Attorney, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 3,"Dist Attorney, 143rd Judicial Dist",,,Under Votes,66
Reeves,Box 3,County Attorney,,DEM,Alva Alvarez,312
Reeves,Box 3,County Attorney,,,Over Votes,0
Reeves,Box 3,County Attorney,,,Under Votes,238
Reeves,Box 3,Sheriff,,DEM,"Arturo ""Art"" Granado",344
Reeves,Box 3,Sheriff,,,Over Votes,0
Reeves,Box 3,Sheriff,,,Under Votes,206
Reeves,Box 3,County Tax Assessor-Collector,,REP,Kevin Conner,221
Reeves,Box 3,County Tax Assessor-Collector,,DEM,Rosemary Chabarria,265
Reeves,Box 3,County Tax Assessor-Collector,,,Over Votes,0
Reeves,Box 3,County Tax Assessor-Collector,,,Under Votes,64
Reeves,Box 3,Constable Precinct 2,,DEM,Jerry C. Matta,292
Reeves,Box 3,Constable Precinct 2,,,Over Votes,0
Reeves,Box 3,Constable Precinct 2,,,Under Votes,258
Reeves,Box 4,Registered Voters,,,,92
Reeves,Box 4,Ballots Cast,,,,32
Reeves,Box 4,President,,REP,Donald J. Trump,28
Reeves,Box 4,President,,DEM,Kamala D. Harris,4
Reeves,Box 4,President,,LIB,Chase Oliver,0
Reeves,Box 4,President,,GRN,Jill Stein,0
Reeves,Box 4,President,,,Write-ins,0
Reeves,Box 4,President,,,Over Votes,0
Reeves,Box 4,President,,,Under Votes,0
Reeves,Box 4,U.S. Senate,,REP,Ted Cruz,24
Reeves,Box 4,U.S. Senate,,DEM,Colin Allred,4
Reeves,Box 4,U.S. Senate,,LIB,Ted Brown,2
Reeves,Box 4,U.S. Senate,,,Write-ins,0
Reeves,Box 4,U.S. Senate,,,Over Votes,0
Reeves,Box 4,U.S. Senate,,,Under Votes,2
Reeves,Box 4,U.S. House,23,REP,Tony Gonzales,27
Reeves,Box 4,U.S. House,23,DEM,S. Limon,4
Reeves,Box 4,U.S. House,23,,Over Votes,0
Reeves,Box 4,U.S. House,23,,Under Votes,1
Reeves,Box 4,Railroad Commissioner,,REP,Christi Craddick,19
Reeves,Box 4,Railroad Commissioner,,DEM,Katherine Culbert,3
Reeves,Box 4,Railroad Commissioner,,LIB,Hawk Dunlap,4
Reeves,Box 4,Railroad Commissioner,,GRN,Eddie Espinoza,2
Reeves,Box 4,Railroad Commissioner,,,Write-ins,0
Reeves,Box 4,Railroad Commissioner,,,Over Votes,0
Reeves,Box 4,Railroad Commissioner,,,Under Votes,4
Reeves,Box 4,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,24
Reeves,Box 4,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,3
Reeves,Box 4,"Justice, Supreme Court, Pl 2",,,Over Votes,0
Reeves,Box 4,"Justice, Supreme Court, Pl 2",,,Under Votes,5
Reeves,Box 4,"Justice, Supreme Court, Pl 4",,REP,John Devine,24
Reeves,Box 4,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,4
Reeves,Box 4,"Justice, Supreme Court, Pl 4",,,Over Votes,0
Reeves,Box 4,"Justice, Supreme Court, Pl 4",,,Under Votes,4
Reeves,Box 4,"Justice, Supreme Court, PI 6",,REP,Jane Bland,23
Reeves,Box 4,"Justice, Supreme Court, PI 6",,DEM,Bonnie Lee Goldstein,4
Reeves,Box 4,"Justice, Supreme Court, PI 6",,LIB,J. David Roberson,1
Reeves,Box 4,"Justice, Supreme Court, PI 6",,,Over Votes,0
Reeves,Box 4,"Justice, Supreme Court, PI 6",,,Under Votes,4
Reeves,Box 4,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,25
Reeves,Box 4,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,4
Reeves,Box 4,"Presiding Judge, Ct of Crim App",,,Over Votes,0
Reeves,Box 4,"Presiding Judge, Ct of Crim App",,,Under Votes,3
Reeves,Box 4,"Judge, Ct of Crim App, PI 7",,REP,Gina Parker,23
Reeves,Box 4,"Judge, Ct of Crim App, PI 7",,DEM,Nancy Mulder,4
Reeves,Box 4,"Judge, Ct of Crim App, PI 7",,,Over Votes,0
Reeves,Box 4,"Judge, Ct of Crim App, PI 7",,,Under Votes,5
Reeves,Box 4,"Judge, Ct of Crim App, PI 8",,REP,Lee Finley,24
Reeves,Box 4,"Judge, Ct of Crim App, PI 8",,DEM,Chika Anyiam,3
Reeves,Box 4,"Judge, Ct of Crim App, PI 8",,,Over Votes,0
Reeves,Box 4,"Judge, Ct of Crim App, PI 8",,,Under Votes,5
Reeves,Box 4,"Member, State BoE, Dist 1",,REP,Michael (Travis) Stevens,25
Reeves,Box 4,"Member, State BoE, Dist 1",,DEM,Gustavo Reveles,3
Reeves,Box 4,"Member, State BoE, Dist 1",,,Over Votes,0
Reeves,Box 4,"Member, State BoE, Dist 1",,,Under Votes,4
Reeves,Box 4,State Senate,29,DEM,Cesar J. Blanco,7
Reeves,Box 4,State Senate,29,,Over Votes,0
Reeves,Box 4,State Senate,29,,Under Votes,25
Reeves,Box 4,State House,74,REP,Robert Garza,26
Reeves,Box 4,State House,74,DEM,Eddie Morales Jr.,5
Reeves,Box 4,State House,74,,Over Votes,0
Reeves,Box 4,State House,74,,Under Votes,1
Reeves,Box 4,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,DEM,Maria Salas Mendoza,6
Reeves,Box 4,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Over Votes,0
Reeves,Box 4,"Chief Justice, 8th Ct of App Dist - Unexpired Term",,,Under Votes,26
Reeves,Box 4,"Justice, 8th Ct of App Dist, Pl 2",,DEM,Lisa Soto,6
Reeves,Box 4,"Justice, 8th Ct of App Dist, Pl 2",,,Over Votes,0
Reeves,Box 4,"Justice, 8th Ct of App Dist, Pl 2",,,Under Votes,26
Reeves,Box 4,"Justice, 8th Ct of App Dist, PI 3",,DEM,Gina M. Palafox,5
Reeves,Box 4,"Justice, 8th Ct of App Dist, PI 3",,,Over Votes,0
Reeves,Box 4,"Justice, 8th Ct of App Dist, PI 3",,,Under Votes,27
Reeves,Box 4,"Dist Judge, 143rd Judicial Dist",,REP,Alan J. Nicholas,19
Reeves,Box 4,"Dist Judge, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 4,"Dist Judge, 143rd Judicial Dist",,,Under Votes,13
Reeves,Box 4,"Dist Attorney, 143rd Judicial Dist",,REP,Sarah Stogner,25
Reeves,Box 4,"Dist Attorney, 143rd Judicial Dist",,DEM,Randy Reynolds,4
Reeves,Box 4,"Dist Attorney, 143rd Judicial Dist",,,Over Votes,0
Reeves,Box 4,"Dist Attorney, 143rd Judicial Dist",,,Under Votes,3
Reeves,Box 4,County Attorney,,DEM,Alva Alvarez,11
Reeves,Box 4,County Attorney,,,Over Votes,0
Reeves,Box 4,County Attorney,,,Under Votes,21
Reeves,Box 4,Sheriff,,DEM,"Arturo ""Art"" Granado",14
Reeves,Box 4,Sheriff,,,Over Votes,0
Reeves,Box 4,Sheriff,,,Under Votes,18
Reeves,Box 4,County Tax Assessor-Collector,,REP,Kevin Conner,19
Reeves,Box 4,County Tax Assessor-Collector,,DEM,Rosemary Chabarria,9
Reeves,Box 4,County Tax Assessor-Collector,,,Over Votes,0
Reeves,Box 4,County Tax Assessor-Collector,,,Under Votes,4
Reeves,Box 4,Constable Precinct 2,,DEM,Jerry C. Matta,12
Reeves,Box 4,Constable Precinct 2,,,Over Votes,0
Reeves,Box 4,Constable Precinct 2,,,Under Votes,20
Reeves,Box 5,Registered Voters,,,,470
Reeves,Box 5,Ballots Cast,,,,242
Reeves,Box 5,President,,REP,Donald J. Trump,176
Reeves,Box 5,President,,DEM,Kamala D. Harris,60
Reeves,Box 5,President,,LIB,Chase Oliver,3
Reeves,Box 5,President,,GRN,Jill Stein,1
Reeves,Box 5,President,,,Write-ins,0
Reeves,Box 5,President,,,Over Votes,0
Reeves,Box 5,President,,,Under Votes,2
Reeves,Box 5,U.S. Senate,,REP,Ted Cruz,153
Reeves,Box 5,U.S. Senate,,DEM,Colin Allred,64
Reeves,Box 5,U.S. Senate,,LIB,Ted Brown,12
Reeves,Box 5,U.S. Senate,,,Write-ins,0
Reeves,Box 5,U.S. Senate,,,Over Votes,0
Reeves,Box 5,U.S. Senate,,,Under Votes,13
Reeves,Box 5,U.S. House,23,REP,Tony Gonzales,172
Reeves,Box 5,U.S. House,23,DEM,S. Limon,49
Reeves,Box 5,U.S. House,23,,Over Votes,0
Reeves,Box 5,U.S. House,23,,Under Votes,21
Reeves,Box 5,Railroad Commissioner,,REP,Christi Craddick,129
Reeves,Box 5,Railroad Commissioner,,DEM,Katherine Culbert,50
Reeves,Box 5,Railroad Commissioner,,LIB,Hawk Dunlap,14
