county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Houston,1,Registered Voters,,,,1181,,,
Houston,1,Ballots Cast,,,,709,57,536,116
Houston,1,Ballots Cast Blank,,,,1,0,1,0
Houston,1,President,,REP,Donald J. Trump,461,19,373,69
Houston,1,President,,DEM,Kamala D. Harris,236,35,155,46
Houston,1,President,,LIB,Chase Oliver,4,0,3,1
Houston,1,President,,GRN,Jill Stein,4,2,2,0
Houston,1,President,,,Write-ins,1,0,1,0
Houston,1,U.S. Senate,,REP,Ted Cruz,442,19,364,59
Houston,1,U.S. Senate,,DEM,Colin Allred,235,34,151,50
Houston,1,U.S. Senate,,LIB,Ted Brown,16,3,11,2
Houston,1,U.S. Senate,,,Write-ins,1,0,0,1
Houston,1,U.S. House,17,REP,Pete Sessions,459,22,376,61
Houston,1,U.S. House,17,DEM,Mark Lorenzen,219,34,142,43
Houston,1,Railroad Commissioner,,REP,Christi Craddick,433,19,357,57
Houston,1,Railroad Commissioner,,DEM,Katherine Culbert,218,34,145,39
Houston,1,Railroad Commissioner,,LIB,Hawk Dunlap,21,2,12,7
Houston,1,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,3,1
Houston,1,Railroad Commissioner,,,Write-ins,2,0,1,1
Houston,1,"Justice, Supreme Court",2,REP,Jimmy Blacklock,458,21,375,62
Houston,1,"Justice, Supreme Court",2,DEM,DaSean Jones,217,33,142,42
Houston,1,"Justice, Supreme Court",4,REP,John Devine,451,21,370,60
Houston,1,"Justice, Supreme Court",4,DEM,Christine Vinh Weems,221,33,144,44
Houston,1,"Justice, Supreme Court",6,REP,Jane Bland,425,19,350,56
Houston,1,"Justice, Supreme Court",6,DEM,Bonnie Lee Goldstein,222,34,146,42
Houston,1,"Justice, Supreme Court",6,LIB,J. David Roberson,22,2,13,7
Houston,1,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,443,20,363,60
Houston,1,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,224,35,147,42
Houston,1,"Judge, Ct of Crim App",7,REP,Gina Parker,441,21,360,60
Houston,1,"Judge, Ct of Crim App",7,DEM,Nancy Mulder,223,33,146,44
Houston,1,"Judge, Ct of Crim App",8,REP,Lee Finley,445,21,363,61
Houston,1,"Judge, Ct of Crim App",8,DEM,Chika Anyiam,219,33,144,42
Houston,1,State Representative,9,REP,Trent Ashby,514,29,410,75
Houston,1,"Justice, 12th Ct of App Dist",3,REP,Greg Neeley,488,25,394,69
Houston,1,"Dist Judge, 3rd Judicial Dist",,REP,Mark A. Calhoon,489,25,395,69
Houston,1,"Dist Judge, 349th Judicial Dist",,REP,Pam Foster Fletcher,500,25,404,71
Houston,1,"Dist Attorney, 349th Judicial Dist",,DEM,Daphne Session,439,46,316,77
Houston,1,County Attorney,,REP,Kristina Massey,492,26,392,74
Houston,1,Sheriff,,REP,Zak Benge,521,31,416,74
Houston,1,County Tax Assessor-Collector,,REP,James Angerstein,379,16,303,60
Houston,1,County Tax Assessor-Collector,,DEM,Laronica Wooten Smith,313,39,223,51
Houston,1,County Commissioner,1,REP,Gary Lovell,506,28,405,73
Houston,1,Constable,2,REP,"Kenneth ""Red"" Smith",502,24,403,75
Houston,1,Proposition A City of Crockett,,,For,349,22,272,55
Houston,1,Proposition A City of Crockett,,,Against,178,29,113,36
Houston,1,Proposition B City of Crockett,,,For,370,27,282,61
Houston,1,Proposition B City of Crockett,,,Against,143,22,93,28
Houston,2,Registered Voters,,,,1511,,,
Houston,2,Ballots Cast,,,,1005,53,781,171
Houston,2,Ballots Cast Blank,,,,0,0,0,0
Houston,2,President,,REP,Donald J. Trump,761,24,602,135
Houston,2,President,,DEM,Kamala D. Harris,233,29,170,34
Houston,2,President,,LIB,Chase Oliver,3,0,3,0
