county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Concho,101,Registered Voters,,,,502,,,
Concho,101,Ballots Cast,,,,338,,,
Concho,101,President,,REP,Donald J. Trump JD Vance,300,13,246,41
Concho,101,President,,DEM,Kamala D. Harris Tim Walz,36,7,21,8
Concho,101,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0
Concho,101,President,,GRN,Jill Stein Rudolph Ware,2,0,0,2
Concho,101,President,,,Over Votes,0,0,0,0
Concho,101,President,,,Under Votes,0,0,0,0
Concho,101,U.S. Senate,,REP,Ted Cruz,292,13,239,40
Concho,101,U.S. Senate,,DEM,Colin Allred,40,6,26,8
Concho,101,U.S. Senate,,LIB,Ted Brown,1,1,0,0
Concho,101,U.S. Senate,,,Over Votes,0,0,0,0
Concho,101,U.S. Senate,,,Under Votes,5,0,2,3
Concho,101,U.S. House,11,REP,August Pfluger,309,17,245,47
Concho,101,U.S. House,11,,Over Votes,0,0,0,0
Concho,101,U.S. House,11,,Under Votes,29,3,22,4
Concho,101,Railroad Commissioner,,REP,Christi Craddick,275,14,224,37
Concho,101,Railroad Commissioner,,DEM,Katherine Culbert,30,4,19,7
Concho,101,Railroad Commissioner,,LIB,Hawk Dunlap,13,2,11,0
Concho,101,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,2,2
Concho,101,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,291,15,239,37
Concho,101,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,31,5,19,7
Concho,101,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Concho,101,"Justice, Supreme Court",Place 2,,Under Votes,16,0,9,7
Concho,101,"Justice, Supreme Court",Place 4,REP,John Devine,289,16,235,38
Concho,101,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,31,4,21,6
Concho,101,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Concho,101,"Justice, Supreme Court",Place 4,,Under Votes,18,0,11,7
Concho,101,"Justice, Supreme Court",Place 6,REP,Jane Bland,284,15,235,34
Concho,101,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,29,5,19,5
Concho,101,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,7,0,3,4
Concho,101,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Concho,101,"Justice, Supreme Court",Place 6,,Under Votes,18,0,10,8
Concho,101,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,285,13,236,36
Concho,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,34,7,20,7
Concho,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Concho,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,19,0,11,8
Concho,101,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,289,14,238,37
Concho,101,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,32,6,20,6
Concho,101,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Concho,101,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,17,0,9,8
Concho,101,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,290,15,239,36
Concho,101,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,31,5,19,7
Concho,101,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Concho,101,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,17,0,9,8
Concho,101,"Member, State Board of Education",15,REP,Aaron Kinsey,281,13,231,37
Concho,101,"Member, State Board of Education",15,DEM,Morgan Kirkpatrick,35,7,23,5
Concho,101,"Member, State Board of Education",15,LIB,Jack B. Westbrook,4,0,3,1
Concho,101,"Member, State Board of Education",15,,Over Votes,0,0,0,0
Concho,101,"Member, State Board of Education",15,,Under Votes,18,0,10,8
Concho,101,State Representative,72,REP,Drew Darby,294,18,234,42
Concho,101,State Representative,72,,Over Votes,0,0,0,0
Concho,101,State Representative,72,,Under Votes,44,2,33,9
Concho,101,"Justice, 3rd Court of Appeals District",Place 2,REP,John Messinger,285,13,236,36
Concho,101,"Justice, 3rd Court of Appeals District",Place 2,DEM,Maggie Ellis,36,7,23,6
Concho,101,"Justice, 3rd Court of Appeals District",Place 2,,Over Votes,0,0,0,0
Concho,101,"Justice, 3rd Court of Appeals District",Place 2,,Under Votes,17,0,8,9
Concho,101,"Justice, 3rd Court of Appeals District",Place 3,DEM,Chari Kelly,104,8,75,21
Concho,101,"Justice, 3rd Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Concho,101,"Justice, 3rd Court of Appeals District",Place 3,,Under Votes,234,12,192,30
Concho,101,"Justice, 3rd Court of Appeals District",Place 5,DEM,Karin Crump,93,6,69,18
Concho,101,"Justice, 3rd Court of Appeals District",Place 5,,Over Votes,0,0,0,0
Concho,101,"Justice, 3rd Court of Appeals District",Place 5,,Under Votes,245,14,198,33
Concho,101,"Justice, 3rd Court of Appeals District",Place 6,DEM,Gisela D. Triana,89,6,67,16
Concho,101,"Justice, 3rd Court of Appeals District",Place 6,,Over Votes,0,0,0,0
Concho,101,"Justice, 3rd Court of Appeals District",Place 6,,Under Votes,249,14,200,35
Concho,101,District Judge,119th Judicial District,REP,Gonzalo P. Rios Jr,274,10,226,38
Concho,101,District Judge,119th Judicial District,,Over Votes,0,0,0,0
Concho,101,District Judge,119th Judicial District,,Under Votes,64,10,41,13
Concho,101,District Attorney,119th Judicial District,REP,John Best,284,14,230,40
Concho,101,District Attorney,119th Judicial District,,Over Votes,0,0,0,0
Concho,101,District Attorney,119th Judicial District,,Under Votes,54,6,37,11
Concho,101,Sheriff/County Tax Assessor-Collector,,REP,Brent Frazier,302,15,245,42
Concho,101,Sheriff/County Tax Assessor-Collector,,,Over Votes,0,0,0,0
