county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Cooke,Pct. 1,Registered Voters,,,,417,,,
Cooke,Pct. 1,Ballots Cast,,,,335,5,287,43
Cooke,Pct. 1,Ballots Cast Blank,,,,0,0,0,0
Cooke,Pct. 1,President,,REP,Donald J. Trump/JD Vance,278,4,243,31
Cooke,Pct. 1,President,,DEM,Kamala D. Harris/Tim Walz,52,1,41,10
Cooke,Pct. 1,President,,LIB,Chase Oliver/Mike ter Maat,2,0,0,2
Cooke,Pct. 1,President,,GRN,Jill Stein/Rudolph Ware,2,0,2,0
Cooke,Pct. 1,President,,,Write-ins,0,0,0,0
Cooke,Pct. 1,President,,,Over Votes,0,0,0,0
Cooke,Pct. 1,President,,,Under Votes,1,0,1,0
Cooke,Pct. 1,U.S. Senate,,REP,Ted Cruz,266,4,236,26
Cooke,Pct. 1,U.S. Senate,,DEM,Colin Allred,56,1,43,12
Cooke,Pct. 1,U.S. Senate,,LIB,Ted Brown,5,0,3,2
Cooke,Pct. 1,U.S. Senate,,,Write-ins,0,0,0,0
Cooke,Pct. 1,U.S. Senate,,,Over Votes,0,0,0,0
Cooke,Pct. 1,U.S. Senate,,,Under Votes,8,0,5,3
Cooke,Pct. 1,U.S. House,26,REP,Brandon Gill,265,3,233,29
Cooke,Pct. 1,U.S. House,26,DEM,Ernest R. Lineberger III,41,1,32,8
Cooke,Pct. 1,U.S. House,26,LIB,Phil Gray,5,0,2,3
Cooke,Pct. 1,U.S. House,26,,Over Votes,0,0,0,0
Cooke,Pct. 1,U.S. House,26,,Under Votes,24,1,20,3
Cooke,Pct. 1,Railroad Commissioner,,REP,Christi Craddick,267,4,239,24
Cooke,Pct. 1,Railroad Commissioner,,DEM,Katherine Culbert,40,1,30,9
Cooke,Pct. 1,Railroad Commissioner,,LIB,Hawk Dunlap,9,0,5,4
Cooke,Pct. 1,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,3,1
Cooke,Pct. 1,Railroad Commissioner,,,Write-ins,0,0,0,0
Cooke,Pct. 1,Railroad Commissioner,,,Over Votes,0,0,0,0
Cooke,Pct. 1,Railroad Commissioner,,,Under Votes,15,0,10,5
Cooke,Pct. 1,"Justice, Supreme Court",Pl 2,REP,Jimmy Blacklock,272,4,238,30
Cooke,Pct. 1,"Justice, Supreme Court",Pl 2,DEM,DaSean Jones,46,1,35,10
Cooke,Pct. 1,"Justice, Supreme Court",Pl 2,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, Supreme Court",Pl 2,,Under Votes,17,0,14,3
Cooke,Pct. 1,"Justice, Supreme Court",Pl 4,REP,John Devine,272,4,241,27
Cooke,Pct. 1,"Justice, Supreme Court",Pl 4,DEM,Christine Vinh Weems,44,1,33,10
Cooke,Pct. 1,"Justice, Supreme Court",Pl 4,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, Supreme Court",Pl 4,,Under Votes,19,0,13,6
Cooke,Pct. 1,"Justice, Supreme Court",Pl 6,REP,Jane Bland,268,3,238,27
Cooke,Pct. 1,"Justice, Supreme Court",Pl 6,DEM,Bonnie Lee Goldstein,41,1,34,6
Cooke,Pct. 1,"Justice, Supreme Court",Pl 6,LIB,J. David Roberson,7,0,3,4
Cooke,Pct. 1,"Justice, Supreme Court",Pl 6,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, Supreme Court",Pl 6,,Under Votes,19,1,12,6
Cooke,Pct. 1,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,273,4,240,29
Cooke,Pct. 1,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,43,1,34,8
Cooke,Pct. 1,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Presiding Judge, Ct of Crim App",,,Under Votes,19,0,13,6
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 7,REP,Gina Parker,272,3,241,28
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 7,DEM,Nancy Mulder,42,1,32,9
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 7,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 7,,Under Votes,21,1,14,6
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 8,REP,Lee Finley,276,4,243,29
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 8,DEM,Chika Anyiam,38,1,30,7
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 8,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Judge, Ct of Crim App",Pl 8,,Under Votes,21,0,14,7
Cooke,Pct. 1,"Member, State BoE",12,REP,Pam Little,268,4,234,30
Cooke,Pct. 1,"Member, State BoE",12,DEM,George King,39,1,31,7
Cooke,Pct. 1,"Member, State BoE",12,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Member, State BoE",12,,Under Votes,28,0,22,6
Cooke,Pct. 1,State Senate,30,REP,Brent Hagenbuch,260,3,228,29
Cooke,Pct. 1,State Senate,30,DEM,Dale Frey,41,1,33,7
Cooke,Pct. 1,State Senate,30,,Over Votes,0,0,0,0
Cooke,Pct. 1,State Senate,30,,Under Votes,34,1,26,7
Cooke,Pct. 1,State Representative,68,REP,David Spiller,261,4,228,29
Cooke,Pct. 1,State Representative,68,DEM,Stacey Swann,38,1,29,8
Cooke,Pct. 1,State Representative,68,,Over Votes,0,0,0,0
Cooke,Pct. 1,State Representative,68,,Under Votes,36,0,30,6
Cooke,Pct. 1,"Chief Justice, 2nd Ct of App Dist",,REP,Bonnie Sudderth,266,4,230,32
Cooke,Pct. 1,"Chief Justice, 2nd Ct of App Dist",,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Chief Justice, 2nd Ct of App Dist",,,Under Votes,69,1,57,11
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 4,REP,Wade Birdwell,264,4,230,30
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 4,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 4,,Under Votes,71,1,57,13
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 5,REP,Dabney Bassel,262,2,230,30
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 5,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 5,,Under Votes,73,3,57,13
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 6,REP,Mike Wallach,262,4,228,30
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 6,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Justice, 2nd Ct of App Dist",Pl 6,,Under Votes,73,1,59,13
Cooke,Pct. 1,"Dist Judge, 235th Judicial Dist",,REP,Janelle M. Haverkamp,261,4,227,30
Cooke,Pct. 1,"Dist Judge, 235th Judicial Dist",,DEM,Emmanuel Albarado,34,1,28,5
Cooke,Pct. 1,"Dist Judge, 235th Judicial Dist",,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Dist Judge, 235th Judicial Dist",,,Under Votes,40,0,32,8
Cooke,Pct. 1,"Dist Attorney, 235th Judicial Dist",,REP,John Warren,263,4,228,31
Cooke,Pct. 1,"Dist Attorney, 235th Judicial Dist",,,Over Votes,0,0,0,0
Cooke,Pct. 1,"Dist Attorney, 235th Judicial Dist",,,Under Votes,72,1,59,12
Cooke,Pct. 1,County Attorney,,REP,Ed Zielinski,267,4,232,31
Cooke,Pct. 1,County Attorney,,,Over Votes,0,0,0,0
Cooke,Pct. 1,County Attorney,,,Under Votes,68,1,55,12
Cooke,Pct. 1,Sheriff,,REP,Ray Sappington,269,5,232,32
Cooke,Pct. 1,Sheriff,,,Over Votes,0,0,0,0
Cooke,Pct. 1,Sheriff,,,Under Votes,66,0,55,11
Cooke,Pct. 1,County Tax Assessor-Collector,,REP,Brandy Ann Carr,268,4,232,32
Cooke,Pct. 1,County Tax Assessor-Collector,,,Over Votes,0,0,0,0
Cooke,Pct. 1,County Tax Assessor-Collector,,,Under Votes,67,1,55,11
Cooke,Pct. 1,County Treasurer - Unexpired Term,,REP,Susan Wells,258,4,224,30
Cooke,Pct. 1,County Treasurer - Unexpired Term,,,Over Votes,0,0,0,0
Cooke,Pct. 1,County Treasurer - Unexpired Term,,,Under Votes,77,1,63,13
Cooke,Pct. 1,County Commissioner,Pct 3,REP,Adam Paul Arendt,265,4,230,31
Cooke,Pct. 1,County Commissioner,Pct 3,,Over Votes,0,0,0,0
Cooke,Pct. 1,County Commissioner,Pct 3,,Under Votes,70,1,57,12
Cooke,Pct. 1,Constable,Pct 2,REP,Chuck Owen,261,4,228,29
Cooke,Pct. 1,Constable,Pct 2,,Over Votes,0,0,0,0
Cooke,Pct. 1,Constable,Pct 2,,Under Votes,74,1,59,14
Cooke,Pct. 1C,Registered Voters,,,,4217,,,
Cooke,Pct. 1C,Ballots Cast,,,,2420,126,1867,427
Cooke,Pct. 1C,Ballots Cast Blank,,,,0,0,0,0
Cooke,Pct. 1C,President,,REP,Donald J. Trump/JD Vance,1736,73,1394,269
Cooke,Pct. 1C,President,,DEM,Kamala D. Harris/Tim Walz,634,52,443,139
Cooke,Pct. 1C,President,,LIB,Chase Oliver/Mike ter Maat,23,0,15,8
Cooke,Pct. 1C,President,,GRN,Jill Stein/Rudolph Ware,10,0,7,3
Cooke,Pct. 1C,President,,,Write-ins,6,0,3,3
Cooke,Pct. 1C,President,,,Over Votes,0,0,0,0
Cooke,Pct. 1C,President,,,Under Votes,11,1,5,5
Cooke,Pct. 1C,U.S. Senate,,REP,Ted Cruz,1620,67,1321,232
Cooke,Pct. 1C,U.S. Senate,,DEM,Colin Allred,693,54,488,151
Cooke,Pct. 1C,U.S. Senate,,LIB,Ted Brown,71,4,39,28
Cooke,Pct. 1C,U.S. Senate,,,Write-ins,1,0,1,0
Cooke,Pct. 1C,U.S. Senate,,,Over Votes,0,0,0,0
Cooke,Pct. 1C,U.S. Senate,,,Under Votes,35,1,18,16
Cooke,Pct. 1C,U.S. House,26,REP,Brandon Gill,1714,72,1377,265
Cooke,Pct. 1C,U.S. House,26,DEM,Ernest R. Lineberger III,539,47,382,110
Cooke,Pct. 1C,U.S. House,26,LIB,Phil Gray,65,1,44,20
Cooke,Pct. 1C,U.S. House,26,,Over Votes,0,0,0,0
Cooke,Pct. 1C,U.S. House,26,,Under Votes,102,6,64,32
Cooke,Pct. 1C,Railroad Commissioner,,REP,Christi Craddick,1662,69,1344,249
Cooke,Pct. 1C,Railroad Commissioner,,DEM,Katherine Culbert,501,36,361,104
Cooke,Pct. 1C,Railroad Commissioner,,LIB,Hawk Dunlap,80,2,58,20
Cooke,Pct. 1C,Railroad Commissioner,,GRN,Eddie Espinoza,42,3,22,17
Cooke,Pct. 1C,Railroad Commissioner,,,Write-ins,1,0,0,1
Cooke,Pct. 1C,Railroad Commissioner,,,Over Votes,0,0,0,0
Cooke,Pct. 1C,Railroad Commissioner,,,Under Votes,134,16,82,36
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 2,REP,Jimmy Blacklock,1717,70,1381,266
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 2,DEM,DaSean Jones,560,41,396,123
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 2,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 2,,Under Votes,143,15,90,38
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 4,REP,John Devine,1689,68,1357,264
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 4,DEM,Christine Vinh Weems,584,41,418,125
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 4,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 4,,Under Votes,147,17,92,38
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 6,REP,Jane Bland,1649,69,1333,247
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 6,DEM,Bonnie Lee Goldstein,531,38,382,111
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 6,LIB,J. David Roberson,91,4,59,28
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 6,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Justice, Supreme Court",Pl 6,,Under Votes,149,15,93,41
Cooke,Pct. 1C,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,1709,71,1380,258
Cooke,Pct. 1C,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,563,40,396,127
Cooke,Pct. 1C,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Presiding Judge, Ct of Crim App",,,Under Votes,148,15,91,42
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 7,REP,Gina Parker,1697,68,1365,264
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 7,DEM,Nancy Mulder,564,40,405,119
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 7,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 7,,Under Votes,159,18,97,44
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 8,REP,Lee Finley,1709,69,1377,263
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 8,DEM,Chika Anyiam,547,41,385,121
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 8,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Judge, Ct of Crim App",Pl 8,,Under Votes,164,16,105,43
Cooke,Pct. 1C,"Member, State BoE",12,REP,Pam Little,1709,72,1371,266
Cooke,Pct. 1C,"Member, State BoE",12,DEM,George King,552,38,396,118
Cooke,Pct. 1C,"Member, State BoE",12,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Member, State BoE",12,,Under Votes,159,16,100,43
Cooke,Pct. 1C,State Senate,30,REP,Brent Hagenbuch,1708,71,1377,260
Cooke,Pct. 1C,State Senate,30,DEM,Dale Frey,566,41,402,123
Cooke,Pct. 1C,State Senate,30,,Over Votes,0,0,0,0
Cooke,Pct. 1C,State Senate,30,,Under Votes,146,14,88,44
Cooke,Pct. 1C,State Representative,68,REP,David Spiller,1721,72,1385,264
Cooke,Pct. 1C,State Representative,68,DEM,Stacey Swann,558,42,396,120
Cooke,Pct. 1C,State Representative,68,,Over Votes,1,0,0,1
Cooke,Pct. 1C,State Representative,68,,Under Votes,140,12,86,42
Cooke,Pct. 1C,"Chief Justice, 2nd Ct of App Dist",,REP,Bonnie Sudderth,1909,77,1517,315
Cooke,Pct. 1C,"Chief Justice, 2nd Ct of App Dist",,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Chief Justice, 2nd Ct of App Dist",,,Under Votes,511,49,350,112
Cooke,Pct. 1C,"Justice, 2nd Ct of App Dist",Pl 4,REP,Wade Birdwell,1883,76,1495,312
Cooke,Pct. 1C,"Justice, 2nd Ct of App Dist",Pl 4,,Over Votes,0,0,0,0
Cooke,Pct. 1C,"Justice, 2nd Ct of App Dist",Pl 4,,Under Votes,537,50,372,115
Cooke,Pct. 1C,"Justice, 2nd Ct of App Dist",Pl 5,REP,Dabney Bassel,1853,76,1470,307
Cooke,Pct. 1C,"Justice, 2nd Ct of App Dist",Pl 5,,Over Votes,0,0,0,0
