county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Cherokee,12,Registered Voters,,,,1385,,,
Cherokee,12,Ballots Cast,,,,952,,,
Cherokee,12,President,,REP,Donald J. Trump JD Vance,798,6,629,163
Cherokee,12,President,,DEM,Kamala D. Harris Tim Walz,145,6,115,24
Cherokee,12,President,,LIB,Chase Oliver Mike ter Maat,4,0,3,1
Cherokee,12,President,,GRN,Jill Stein Rudolph Ware,4,1,3,0
Cherokee,12,President,,,Over Votes,0,0,0,0
Cherokee,12,President,,,Under Votes,1,0,1,0
Cherokee,12,U.S. Senate,,REP,Ted Cruz,786,7,623,156
Cherokee,12,U.S. Senate,,DEM,Colin Allred,150,6,117,27
Cherokee,12,U.S. Senate,,LIB,Ted Brown,12,0,10,2
Cherokee,12,U.S. Senate,,,Over Votes,0,0,0,0
Cherokee,12,U.S. Senate,,,Under Votes,4,0,1,3
Cherokee,12,U.S. House,6,REP,Jake Ellzey,796,7,629,160
Cherokee,12,U.S. House,6,DEM,John Love III,134,6,106,22
Cherokee,12,U.S. House,6,,Over Votes,0,0,0,0
Cherokee,12,U.S. House,6,,Under Votes,22,0,16,6
Cherokee,12,Railroad Commissioner,,REP,Christi Craddick,771,6,608,157
Cherokee,12,Railroad Commissioner,,DEM,Katherine Culbert,126,6,100,20
Cherokee,12,Railroad Commissioner,,LIB,Hawk Dunlap,23,1,20,2
Cherokee,12,Railroad Commissioner,,GRN,Eddie Espinoza,5,0,4,1
Cherokee,12,Railroad Commissioner,,,Over Votes,0,0,0,0
Cherokee,12,Railroad Commissioner,,,Under Votes,27,0,19,8
Cherokee,12,"Justice, Supreme Court",Place 2,REP,Jimmy Blacklock,798,7,634,157
Cherokee,12,"Justice, Supreme Court",Place 2,DEM,DaSean Jones,134,6,105,23
Cherokee,12,"Justice, Supreme Court",Place 2,,Over Votes,0,0,0,0
Cherokee,12,"Justice, Supreme Court",Place 2,,Under Votes,20,0,12,8
Cherokee,12,"Justice, Supreme Court",Place 4,REP,John Devine,793,7,626,160
Cherokee,12,"Justice, Supreme Court",Place 4,DEM,Christine Vinh Weems,138,6,109,23
Cherokee,12,"Justice, Supreme Court",Place 4,,Over Votes,0,0,0,0
Cherokee,12,"Justice, Supreme Court",Place 4,,Under Votes,21,0,16,5
Cherokee,12,"Justice, Supreme Court",Place 6,REP,Jane Bland,778,7,616,155
Cherokee,12,"Justice, Supreme Court",Place 6,DEM,Bonnie Lee Goldstein,131,6,105,20
Cherokee,12,"Justice, Supreme Court",Place 6,LIB,J. David Roberson,20,0,13,7
Cherokee,12,"Justice, Supreme Court",Place 6,,Over Votes,0,0,0,0
Cherokee,12,"Justice, Supreme Court",Place 6,,Under Votes,23,0,17,6
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,789,7,625,157
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,136,6,106,24
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,27,0,20,7
Cherokee,12,"Judge, Court of Criminal Appeals",Place 7,REP,Gina Parker,787,7,623,157
Cherokee,12,"Judge, Court of Criminal Appeals",Place 7,DEM,Nancy Mulder,136,6,107,23
Cherokee,12,"Judge, Court of Criminal Appeals",Place 7,,Over Votes,0,0,0,0
Cherokee,12,"Judge, Court of Criminal Appeals",Place 7,,Under Votes,29,0,21,8
Cherokee,12,"Judge, Court of Criminal Appeals",Place 8,REP,Lee Finley,788,7,623,158
Cherokee,12,"Judge, Court of Criminal Appeals",Place 8,DEM,Chika Anyiam,133,6,106,21
Cherokee,12,"Judge, Court of Criminal Appeals",Place 8,,Over Votes,0,0,0,0
Cherokee,12,"Judge, Court of Criminal Appeals",Place 8,,Under Votes,31,0,22,9
Cherokee,12,State Representative,8,REP,Cody Harris,792,7,626,159
Cherokee,12,State Representative,8,DEM,Carolyn F. Salter,139,6,110,23
Cherokee,12,State Representative,8,,Over Votes,0,0,0,0
Cherokee,12,State Representative,8,,Under Votes,21,0,15,6
Cherokee,12,"Justice, 12th Court of Appeals District",Place 3,REP,Greg Neeley,814,8,645,161
Cherokee,12,"Justice, 12th Court of Appeals District",Place 3,,Over Votes,0,0,0,0
Cherokee,12,"Justice, 12th Court of Appeals District",Place 3,,Under Votes,138,5,106,27
Cherokee,12,"District Judge, 2nd Judicial District",,REP,Chris Day,818,8,647,163
Cherokee,12,"District Judge, 2nd Judicial District",,,Over Votes,0,0,0,0
Cherokee,12,"District Judge, 2nd Judicial District",,,Under Votes,134,5,104,25
